"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.221313882E2,5.559588776E0,9.200467529E0,3.329226837E0
1.221413462E2,5.059329071E0,1.015413437E1,3.130140839E0
1.221513042E2,4.396058350E0,1.066951263E1,3.729045410E0
1.221612622E2,3.657943268E0,1.098939743E1,5.272336121E0
1.221712202E2,3.176694031E0,1.118054993E1,7.233857117E0
1.221811782E2,2.949616241E0,1.111274094E1,9.098828888E0
1.221911362E2,2.618504791E0,1.064496368E1,1.016161880E1
1.222010942E2,1.774859161E0,1.022538620E1,1.035935760E1
1.222110522E2,9.069639587E-1,1.018736526E1,1.044108765E1
1.222210102E2,1.115180969E0,1.029918274E1,1.101828735E1
1.222309672E2,2.443818054E0,1.024798920E1,1.156674683E1
1.222409252E2,3.516188049E0,1.011970596E1,1.125883713E1
1.222508832E2,3.614084473E0,9.719588013E0,1.026729904E1
1.222608412E2,3.232378235E0,8.899144135E0,9.182205505E0
1.222707992E2,2.851570129E0,7.909102936E0,8.148604889E0
1.222807572E2,2.467169495E0,7.045848083E0,7.348967743E0
1.222907152E2,2.067949677E0,6.105204163E0,6.735992432E0
1.223006732E2,1.535656586E0,5.105732574E0,6.258934479E0
1.223106312E2,9.343569946E-1,3.975283356E0,5.632337494E0
1.223205892E2,3.308120728E-1,2.900967407E0,4.681215363E0
1.223305472E2,1.809736633E-1,2.433788910E0,3.853736115E0
1.223405052E2,4.385879517E-1,2.352657623E0,3.402125244E0
1.223504632E2,9.581575012E-1,2.191442871E0,2.453996887E0
1.223604212E2,1.357527008E0,2.239642639E0,7.411088562E-1
1.223703792E2,1.405277710E0,2.687960358E0,-8.331674194E-1
1.223803362E2,1.581311646E0,3.377426605E0,-1.664538574E0
1.223902942E2,1.941163330E0,4.218826904E0,-1.295106812E0
1.224002522E2,2.591111755E0,5.198988647E0,7.710466003E-1
1.224102102E2,3.579057312E0,6.247109070E0,3.924089813E0
1.224201682E2,4.799469452E0,6.958429871E0,7.048093414E0
1.224301262E2,5.678740997E0,7.056625671E0,9.257498932E0
1.224400842E2,5.603447571E0,6.807393951E0,1.001402573E1
1.224500422E2,4.121229858E0,6.381828918E0,9.073381805E0
1.224600002E2,1.326242065E0,6.062243500E0,7.103627930E0
1.224699582E2,-1.885928192E0,6.030958557E0,4.323459320E0
1.224799162E2,-4.375850372E0,6.612798615E0,1.534908142E0
1.224898742E2,-4.703818359E0,7.966733093E0,9.654922485E-2
1.224998322E2,-2.475552063E0,9.940678253E0,9.012757874E-1
1.225097902E2,7.837701416E-1,1.203242844E1,2.862048340E0
1.225197482E2,3.458707581E0,1.373214386E1,4.665198669E0
1.225297062E2,4.639152832E0,1.447400116E1,5.262306976E0
1.225396632E2,4.353546753E0,1.422926010E1,4.554728394E0
1.225496212E2,3.385509796E0,1.342812607E1,3.414699097E0
1.225595792E2,2.923121338E0,1.263178207E1,3.474275208E0
1.225695372E2,3.464096375E0,1.161225220E1,4.776866455E0
1.225794952E2,4.004322968E0,1.032837204E1,5.804180145E0
1.225894532E2,4.067042542E0,8.964258728E0,6.188281403E0
1.225994112E2,3.691772919E0,7.472311249E0,5.863007812E0
1.226093692E2,3.089126129E0,5.924230499E0,5.280868378E0
1.226193272E2,2.644700317E0,4.529580688E0,4.713997192E0
1.226292852E2,2.546205139E0,3.492237854E0,4.300407257E0
1.226392432E2,2.696642303E0,2.985990601E0,4.071533203E0
1.226492012E2,3.018622742E0,2.805915070E0,3.871998138E0
1.226591592E2,3.231330414E0,2.734513550E0,3.631448364E0
1.226691172E2,3.335663452E0,2.910397797E0,3.512296143E0
1.226790752E2,3.898343353E0,3.398083649E0,4.120481415E0
1.226890332E2,4.992717590E0,4.122577057E0,5.142705688E0
1.226989902E2,6.233038330E0,4.770878906E0,6.023324432E0
1.227089482E2,7.319928131E0,5.267995148E0,6.703509979E0
1.227189062E2,7.840246124E0,5.448370056E0,6.645580444E0
1.227288642E2,7.722441101E0,5.553002472E0,5.717510376E0
1.227388222E2,7.184459839E0,5.569468231E0,4.366569672E0
1.227487802E2,6.431974640E0,5.642216949E0,3.193758545E0
1.227587382E2,5.997278595E0,6.090684357E0,2.999462585E0
1.227686962E2,6.112688599E0,6.740782471E0,3.833228760E0
1.227786542E2,6.490053864E0,7.353308716E0,4.832101593E0
1.227886122E2,6.528374176E0,7.662565613E0,5.083279266E0
1.227985702E2,5.963299255E0,7.970924377E0,4.455784149E0
1.228085282E2,5.247637482E0,8.697663116E0,3.453468475E0
1.228184862E2,4.779111786E0,9.617649994E0,2.601589966E0
1.228284442E2,4.831053772E0,1.055230637E1,2.436483307E0
1.228384022E2,5.500312042E0,1.149010620E1,3.335214386E0
1.228483602E2,6.628515930E0,1.231758545E1,4.970563660E0
1.228583172E2,7.955955505E0,1.307800415E1,6.793323212E0
1.228682752E2,8.888516235E0,1.364547409E1,8.329428864E0
1.228782332E2,8.824299774E0,1.359457993E1,9.050629120E0
1.228881912E2,8.004454651E0,1.295870224E1,9.026080170E0
1.228981492E2,7.050937500E0,1.212104416E1,8.537645874E0
1.229081072E2,5.909561005E0,1.127365631E1,8.034093018E0
1.229180652E2,4.846172333E0,1.048823959E1,7.428003387E0
1.229280232E2,3.886517944E0,9.697434082E0,6.847809906E0
1.229379812E2,2.822979584E0,8.766819305E0,6.300997009E0
1.229479392E2,1.671424255E0,7.679630127E0,5.554499359E0
1.229578972E2,5.682183838E-1,6.651268616E0,4.592899017E0
1.229678552E2,-3.369493103E-1,5.774691467E0,3.968697052E0
1.229778132E2,-9.446855164E-1,5.029391327E0,3.757186890E0
1.229877712E2,-1.276695099E0,4.408781891E0,3.858077087E0
1.229977282E2,-1.436412964E0,3.841611328E0,4.023034058E0
1.230076862E2,-1.616937561E0,3.408711548E0,3.931574249E0
1.230176442E2,-1.761985931E0,3.173251190E0,3.808380432E0
1.230276022E2,-1.763183441E0,3.024759979E0,3.673510895E0
1.230375600E2,-1.638792114E0,2.903362427E0,3.432512054E0
1.230475180E2,-1.279389496E0,3.014581146E0,3.141666870E0
1.230574760E2,-8.008346558E-1,3.437751160E0,3.264860687E0
1.230674340E2,-3.140469360E-1,3.938459930E0,3.515439606E0
1.230773920E2,1.619631958E-1,4.514013062E0,3.759432220E0
1.230873500E2,7.599696350E-1,5.416636047E0,4.291425934E0
1.230973080E2,1.661395111E0,6.539451141E0,5.526657257E0
1.231072660E2,2.643203430E0,7.506140900E0,7.062313843E0
1.231172240E2,2.972967682E0,8.118068390E0,8.054001617E0
1.231271820E2,2.198178864E0,8.893006897E0,8.342751160E0
1.231371400E2,7.758366394E-1,9.393416290E0,8.360264740E0
1.231470980E2,-4.499642944E-1,9.160650330E0,7.778873749E0
1.231570550E2,-1.313219147E0,8.536448364E0,6.707551575E0
1.231670130E2,-1.252146149E0,8.198151855E0,6.253845062E0
1.231769710E2,3.016227722E-1,8.831185455E0,6.823410645E0
1.231869290E2,2.716401215E0,1.039198975E1,8.148604889E0
1.231968870E2,5.206622772E0,1.232551895E1,9.606423340E0
1.232068450E2,6.622229004E0,1.379351624E1,1.005084915E1
1.232168030E2,6.524332581E0,1.428778839E1,9.351802826E0
1.232267610E2,5.199288025E0,1.389695114E1,8.525371399E0
1.232367190E2,4.019591217E0,1.293594955E1,8.331524506E0
1.232466770E2,3.677253113E0,1.164967438E1,8.403075714E0
1.232566350E2,3.718118134E0,1.021595581E1,8.262967072E0
1.232665930E2,3.722459106E0,8.659043427E0,7.868986359E0
1.232765510E2,3.461401978E0,7.057523804E0,7.410040741E0
1.232865090E2,3.087329865E0,5.643414459E0,6.859036560E0
1.232964660E2,2.776426392E0,4.448449402E0,6.345604248E0
1.233064240E2,2.624492340E0,3.551963654E0,5.925877075E0
1.233163820E2,2.593057709E0,2.908451843E0,5.561385040E0
1.233263400E2,2.746488647E0,2.370919647E0,4.952601013E0
1.233362980E2,3.099754028E0,2.146835632E0,4.238136749E0
1.233462560E2,3.331921234E0,2.139800262E0,3.649111633E0
1.233562140E2,3.509002991E0,2.109712830E0,2.885848846E0
1.233661720E2,3.769910431E0,2.136656799E0,2.080673218E0
1.233761300E2,4.188589783E0,2.442919922E0,1.885628815E0
1.233860880E2,4.621489563E0,3.031046906E0,1.937570801E0
1.233960460E2,5.303471375E0,3.904031525E0,2.231709137E0
1.234060040E2,5.922733612E0,4.447850647E0,2.182012482E0
1.234159620E2,6.616540833E0,5.215903473E0,2.211501160E0
1.234259200E2,7.262447662E0,6.398594055E0,2.922223206E0
1.234358780E2,7.855664063E0,7.312593384E0,3.816613312E0
1.234458360E2,8.167765045E0,8.160430298E0,4.711153107E0
1.234557930E2,7.881111145E0,8.628207550E0,5.264552307E0
1.234657510E2,7.043153687E0,8.602311401E0,5.412744141E0
1.234757090E2,5.598507843E0,8.548273773E0,5.250182190E0
1.234856670E2,3.781137085E0,8.807085571E0,5.060975647E0
1.234956250E2,2.098486176E0,9.184899902E0,5.042713623E0
1.235055830E2,8.451425171E-1,9.440268860E0,5.380860443E0
1.235155410E2,-6.810836792E-2,1.000564316E1,6.275100861E0
1.235254990E2,-5.346881104E-1,1.073223221E1,7.666457520E0
1.235354570E2,-6.836283875E-1,1.079345490E1,8.753347321E0
1.235454150E2,-7.789801025E-1,1.068747528E1,9.338031464E0
1.235553730E2,-5.360353088E-1,1.090138046E1,9.935888214E0
1.235653310E2,7.918533325E-1,1.102861588E1,1.134730316E1
1.235752890E2,2.140548706E0,1.060185333E1,1.205757614E1
1.235852470E2,2.840493164E0,9.845775604E0,1.103849533E1
1.235952040E2,2.957998810E0,8.982371063E0,8.803343353E0
1.236051620E2,2.612816620E0,8.189769287E0,6.288872223E0
1.236151200E2,1.861828308E0,7.383845215E0,4.353696442E0
1.236250780E2,1.046024780E0,6.360573120E0,2.715802460E0
1.236350360E2,3.748205566E-1,5.246739349E0,1.530567169E0
1.236449940E2,-1.305285645E-1,4.368815002E0,9.663903809E-1
1.236549520E2,-4.002676392E-1,3.690425720E0,6.671626282E-1
1.236649100E2,-3.838018799E-1,3.219654694E0,7.164102173E-1
1.236748680E2,-1.601669312E-1,3.031046906E0,1.069226532E0
1.236848260E2,2.155517578E-1,3.197201385E0,1.723366241E0
1.236947840E2,7.842192078E-1,3.781586151E0,3.021616516E0
1.237047420E2,1.486109619E0,4.625680847E0,4.305047607E0
1.237147000E2,2.140548706E0,5.314997406E0,4.968018951E0
1.237246580E2,2.787802734E0,5.908064117E0,5.179828491E0
1.237346160E2,2.980302429E0,6.601871338E0,5.231321411E0
1.237445730E2,2.723436584E0,7.116201782E0,5.249583435E0
1.237545310E2,2.246228943E0,7.414381714E0,5.091362457E0
1.237644890E2,1.852846985E0,7.893235931E0,5.538931732E0
1.237744470E2,2.147284698E0,8.381969604E0,6.981032867E0
1.237844050E2,2.690954132E0,8.372838593E0,8.568481750E0
1.237943630E2,2.814896393E0,7.818990326E0,9.187893677E0
1.238043210E2,1.883832550E0,7.182513885E0,8.176596680E0
1.238142790E2,2.445913696E-1,7.066804504E0,6.259383545E0
1.238242370E2,-9.997709656E-1,7.814349976E0,5.040318604E0
1.238341950E2,-9.744735718E-1,8.963210907E0,4.782255249E0
1.238441530E2,5.508544922E-1,9.997110901E0,5.153333588E0
1.238541110E2,2.123334503E0,1.125704086E1,5.768554230E0
1.238640690E2,2.695145416E0,1.267743713E1,5.946833496E0
1.238740270E2,2.646197205E0,1.377106293E1,5.594466248E0
1.238839850E2,2.588716736E0,1.367915405E1,5.410947876E0
1.238939430E2,1.888023834E0,1.255065079E1,4.909340973E0
1.239039000E2,6.327342224E-1,1.129191833E1,4.329297180E0
1.239138580E2,-6.222560120E-1,9.824669495E0,4.164190521E0
1.239238160E2,-9.828561401E-1,8.035589905E0,4.515360260E0
1.239337740E2,-4.007167053E-1,6.202202454E0,5.512586517E0
1.239437320E2,6.673123169E-1,4.670886841E0,6.711742859E0
1.239536900E2,1.905238037E0,3.675905914E0,7.672295380E0
1.239636480E2,2.990780640E0,3.137176208E0,8.439150696E0
1.239736060E2,3.979923706E0,3.015928345E0,8.771759033E0
1.239835640E2,4.555626526E0,3.148851929E0,8.670868835E0
1.239935220E2,4.758754120E0,3.342998199E0,8.245154114E0
1.240034800E2,4.737049255E0,3.491938477E0,7.478897552E0
1.240134380E2,4.490960999E0,3.576213226E0,6.539900208E0
1.240233960E2,4.292024689E0,3.718267822E0,5.734125824E0
1.240333540E2,4.217030640E0,3.896996155E0,5.024152222E0
1.240433120E2,4.200714569E0,4.181404724E0,4.501588898E0
1.240532690E2,4.343517609E0,4.625531158E0,4.213887177E0
1.240632270E2,5.020559692E0,5.425767059E0,4.484225006E0
1.240731850E2,6.410269775E0,6.390959930E0,5.261109467E0
1.240831430E2,7.879614258E0,7.176526337E0,5.897136841E0
1.240931010E2,8.567134552E0,7.557933197E0,6.110293579E0
1.241030590E2,8.681646423E0,7.528444519E0,6.039640503E0
1.241130170E2,8.168962555E0,7.191944275E0,5.665269012E0
1.241229750E2,7.343429260E0,6.851552124E0,5.340893555E0
1.241329330E2,6.819369049E0,6.660549316E0,5.205425262E0
1.241428910E2,6.602619781E0,6.909781036E0,5.490881653E0
1.241528490E2,6.715185699E0,7.112010498E0,5.931714935E0
1.241628070E2,6.271059265E0,7.254963226E0,5.556595001E0
1.241727650E2,5.174888763E0,7.733218689E0,4.817731476E0
1.241827230E2,3.873495026E0,8.724906464E0,4.278852081E0
1.241926810E2,2.778522034E0,9.656269684E0,3.951632538E0
1.242026390E2,2.349514160E0,1.053090088E1,4.758903809E0
1.242125960E2,2.607577515E0,1.121393051E1,6.789431305E0
1.242225540E2,3.093018036E0,1.154803574E1,9.109905853E0
1.242325120E2,3.253484344E0,1.142918289E1,1.086530548E1
1.242424700E2,2.837948456E0,1.118758530E1,1.189426575E1
1.242524280E2,1.811083832E0,1.099373840E1,1.226025467E1
1.242623860E2,1.168769531E0,1.086141357E1,1.261591507E1
1.242723440E2,1.455273743E0,1.025831772E1,1.271620651E1
1.242823020E2,2.018253021E0,9.406888275E0,1.161300064E1
1.242922600E2,2.012265472E0,8.579409027E0,9.541907501E0
1.243022180E2,1.604513397E0,7.602839813E0,7.185807037E0
1.243121760E2,9.722282410E-1,6.295608215E0,4.313579865E0
1.243221340E2,1.586700439E-2,5.042863312E0,1.481768646E0
1.243320920E2,-8.919950867E-1,4.257147217E0,-6.090834045E-1
1.243420500E2,-1.326242065E0,3.824397125E0,-1.709145813E0
1.243520080E2,-1.183738403E0,3.682342529E0,-2.056573334E0
1.243619660E2,-6.938072205E-1,4.162543945E0,-1.288819885E0
1.243719230E2,4.260140991E-1,5.066065063E0,1.353186035E0
1.243818810E2,1.622026978E0,5.429958344E0,3.843856659E0
1.243918390E2,2.413730621E0,5.356760559E0,5.265899506E0
1.244017970E2,2.398911438E0,5.048252106E0,5.558990021E0
1.244117550E2,1.410965881E0,4.691992950E0,4.854554901E0
1.244217130E2,1.528321838E-1,4.443210297E0,3.957620087E0
1.244316710E2,-6.035449219E-1,4.426445160E0,3.385809174E0
1.244416290E2,-7.890092468E-1,4.763244781E0,3.582949219E0
1.244515870E2,-8.053253174E-2,5.414091339E0,4.588558044E0
1.244615450E2,1.047222290E0,6.361620941E0,6.052214355E0
1.244715030E2,2.137704620E0,7.295528870E0,7.414232025E0
1.244814610E2,3.102897491E0,8.067772980E0,8.579259338E0
1.244914190E2,3.028202820E0,8.577762451E0,9.133706360E0
1.245013770E2,1.375040588E0,8.828640747E0,8.765472107E0
1.245113350E2,-8.593629456E-1,9.221573639E0,7.943381653E0
1.245212920E2,-2.000440063E0,9.928703156E0,7.720495148E0
1.245312500E2,-7.878117371E-1,1.081201630E1,8.718769226E0
1.245412080E2,1.844314728E0,1.210397964E1,1.023661285E1
1.245511660E2,4.415966949E0,1.347183517E1,1.121887024E1
1.245611240E2,5.984105988E0,1.414244064E1,1.098041611E1
1.245710820E2,5.983207855E0,1.397942963E1,9.646988983E0
1.245810400E2,4.346361694E0,1.322350159E1,7.972271576E0
1.245909980E2,2.599943390E0,1.212807953E1,6.935527496E0
1.246009560E2,1.552721100E0,1.080812439E1,6.690786438E0
1.246109140E2,1.303190002E0,9.458979950E0,7.015760651E0
1.246208720E2,1.690734100E0,8.455616455E0,7.524552612E0
1.246308300E2,2.074985046E0,7.702532501E0,7.849826202E0
1.246407880E2,2.188898163E0,7.001540222E0,7.759713593E0
1.246507460E2,2.173779602E0,6.335724792E0,7.328909454E0
1.246607040E2,2.210303650E0,5.702840881E0,6.493197327E0
1.246706620E2,2.149380341E0,5.019062805E0,5.496869202E0
1.246806190E2,2.009720764E0,4.447551270E0,4.329746246E0
1.246905770E2,1.964514771E0,3.948489075E0,3.302282867E0
1.247005350E2,2.169887695E0,3.376827850E0,2.718945923E0
1.247104930E2,2.453398132E0,2.915636902E0,2.664459229E0
1.247204510E2,2.905458069E0,2.680326233E0,2.981050873E0
1.247304090E2,3.360661469E0,2.538720703E0,2.959046631E0
1.247403670E2,3.724255371E0,2.390528870E0,2.552641754E0
1.247503250E2,3.960164795E0,2.456691284E0,2.204316101E0
1.247602830E2,4.192631378E0,2.685415649E0,1.922901306E0
1.247702410E2,4.564907227E0,3.048410797E0,1.662143555E0
1.247801990E2,4.884043579E0,3.680546265E0,1.570234680E0
1.247901570E2,5.184768219E0,4.461622009E0,1.972148895E0
1.248001150E2,5.555397491E0,5.345683594E0,2.835254059E0
1.248100730E2,5.856122131E0,6.368656311E0,3.567082214E0
1.248200310E2,6.056106262E0,7.421417084E0,4.291875000E0
1.248299890E2,5.881120148E0,8.186775513E0,4.708758087E0
1.248399460E2,5.334456940E0,8.762328644E0,4.534670105E0
1.248499040E2,4.404590607E0,9.512269135E0,4.099524994E0
1.248598620E2,3.429967346E0,1.048883835E1,3.936663666E0
1.248698200E2,2.766247559E0,1.120839203E1,4.150868225E0
1.248797780E2,2.201322327E0,1.172212372E1,4.952301636E0
1.248897360E2,1.753303986E0,1.214484467E1,6.390810242E0
1.248996940E2,1.359472961E0,1.222777222E1,7.705675964E0
1.249096520E2,8.604107666E-1,1.212299011E1,8.330177307E0
1.249196100E2,1.196012878E-1,1.216879486E1,8.877439270E0
1.249295680E2,-7.858657837E-2,1.218451218E1,1.002195923E1
1.249395260E2,4.186793518E-1,1.142154877E1,1.110166397E1
1.249494840E2,7.270381165E-1,1.003318588E1,1.098834961E1
1.249594420E2,6.107299805E-1,8.663683777E0,9.849218445E0
1.249694000E2,3.897894287E-1,7.401957550E0,8.191864929E0
1.249793580E2,4.445755005E-1,6.225703583E0,6.426585846E0
1.249893150E2,1.355880432E0,5.709127808E0,4.676874390E0
1.249992730E2,2.607278137E0,6.148015137E0,3.340603180E0
1.250092310E2,2.759960632E0,6.168073425E0,2.214494934E0
1.250191890E2,1.932331696E0,5.484445038E0,1.016536102E0
1.250291470E2,7.325765991E-1,4.486470337E0,4.857398987E-1
1.250391055E2,-3.026705933E-1,3.344944153E0,4.411326599E-1
1.250490635E2,-8.934919739E-1,2.428400116E0,6.306385803E-1
1.250590215E2,-8.791218567E-1,2.164049835E0,1.001417542E0
1.250689795E2,-1.202000427E-1,2.878813477E0,2.444865875E0
1.250789375E2,1.005908203E0,4.013903046E0,4.579127655E0
1.250888955E2,2.253563690E0,5.336702271E0,6.262377319E0
1.250988535E2,3.532953186E0,6.717281342E0,7.302115173E0
1.251088115E2,4.458927612E0,7.868686981E0,7.814948730E0
1.251187695E2,4.744533691E0,8.614585876E0,7.588619385E0
1.251287275E2,4.232448578E0,8.839867401E0,7.225175171E0
1.251386855E2,3.471730499E0,8.585246887E0,7.402855682E0
1.251486425E2,2.641407166E0,7.768694916E0,8.196804657E0
1.251586005E2,2.114353180E0,6.633305969E0,9.021439819E0
1.251685585E2,1.837728424E0,5.989943848E0,8.738079071E0
1.251785165E2,8.779243469E-1,5.887407074E0,7.256310425E0
1.251884745E2,-3.317102051E-1,6.181545410E0,4.889432373E0
1.251984325E2,-9.849517822E-1,7.093748474E0,2.732417908E0
1.252083905E2,-5.736071777E-1,8.553961945E0,1.683099976E0
1.252183485E2,8.092172241E-1,1.023781036E1,2.147733765E0
1.252283065E2,2.683769073E0,1.187854843E1,3.508404236E0
1.252382645E2,4.098028107E0,1.314820816E1,4.675227814E0
1.252482225E2,4.652624817E0,1.391566223E1,5.238656158E0
1.252581805E2,4.627327423E0,1.429227905E1,5.746400299E0
1.252681385E2,4.628225555E0,1.412343018E1,6.769672394E0
1.252780965E2,4.797972565E0,1.331915268E1,8.365204468E0
1.252880545E2,4.908742218E0,1.198333054E1,9.860894165E0
1.252980125E2,4.551135864E0,1.049946625E1,1.050739975E1
1.253079695E2,3.885769501E0,9.106163635E0,1.007330246E1
1.253179275E2,3.196752319E0,7.763755188E0,9.001830597E0
1.253278855E2,2.757415924E0,6.613247681E0,7.800428925E0
1.253378435E2,2.669848022E0,5.686524811E0,6.820865936E0
1.253478015E2,2.841690674E0,5.107079773E0,6.216123505E0
1.253577595E2,3.217109985E0,4.861889648E0,5.703289948E0
1.253677175E2,3.651806030E0,4.831652527E0,5.178930359E0
1.253776755E2,3.913162537E0,4.633614349E0,4.650828552E0
1.253876335E2,4.121828613E0,4.313130798E0,4.184548187E0
1.253975915E2,4.254452820E0,3.900588684E0,3.819307709E0
1.254075495E2,4.351600800E0,3.569776611E0,3.500919800E0
1.254175075E2,4.225712585E0,3.280128937E0,3.138373718E0
1.254274655E2,3.997886353E0,3.124901733E0,2.887495422E0
1.254374235E2,4.127965851E0,3.546724548E0,3.083138580E0
1.254473815E2,5.049000549E0,5.071004791E0,3.665577393E0
1.254573395E2,6.112688599E0,7.441175995E0,4.123475189E0
1.254672965E2,7.474556580E0,9.999655609E0,5.223986664E0
1.254772545E2,9.328750763E0,1.152528305E1,7.352410583E0
1.254872125E2,1.092173813E1,1.154938293E1,9.451345825E0
1.254971705E2,1.077953384E1,1.016431320E1,1.013527359E1
1.255071285E2,8.358318787E0,8.113128662E0,8.858129425E0
1.255170865E2,4.894072723E0,6.570287018E0,6.753805389E0
1.255270445E2,1.861528931E0,5.777086487E0,4.220473480E0
1.255370025E2,-2.574645996E-1,5.558690643E0,1.814526672E0
1.255469605E2,-1.306483154E0,5.906866608E0,6.499484253E-1
1.255569185E2,-1.435065765E0,6.670578461E0,7.668553162E-1
1.255668765E2,-7.765850830E-1,7.648794250E0,2.190993805E0
1.255768345E2,1.712438965E-1,8.577762451E0,4.300107880E0
1.255867925E2,1.196461945E0,9.197623444E0,6.295009460E0
1.255967505E2,1.628613281E0,9.486672363E0,7.151678009E0
1.256067085E2,1.078956299E0,9.812694397E0,7.473209381E0
1.256166665E2,9.141490173E-1,9.985285492E0,8.516240387E0
1.256266235E2,1.937421112E0,9.523196411E0,9.227411499E0
1.256365815E2,3.120710449E0,9.079219666E0,8.646768951E0
1.256465395E2,2.980152740E0,8.678203583E0,7.479047241E0
1.256564975E2,2.160756683E0,7.812104645E0,6.240223389E0
1.256664555E2,1.493294678E0,6.568939819E0,5.078489227E0
1.256764135E2,8.945397949E-1,5.507347412E0,4.203558655E0
1.256863715E2,6.599775696E-1,4.914131012E0,3.716920624E0
1.256963295E2,7.388635254E-1,4.578528900E0,3.626957703E0
1.257062875E2,9.334588623E-1,4.305945740E0,3.520079956E0
1.257162455E2,1.262175293E0,4.238735504E0,3.155138855E0
1.257262035E2,1.437460785E0,4.227209473E0,2.766696625E0
1.257361615E2,1.449735260E0,4.250261536E0,2.482737122E0
1.257461195E2,1.191522217E0,4.411326599E0,2.512824554E0
1.257560775E2,8.535250854E-1,4.759652252E0,2.532583466E0
1.257660355E2,8.331674194E-1,5.575755157E0,2.788401489E0
1.257759935E2,1.091979218E0,6.418203278E0,3.414399719E0
1.257859505E2,1.497336273E0,6.993756409E0,4.267176361E0
1.257959085E2,1.731748810E0,7.456144867E0,5.011578369E0
1.258058665E2,1.959575043E0,8.128546600E0,5.781427460E0
1.258158245E2,2.075434113E0,8.732540588E0,6.307583313E0
1.258257825E2,2.412982178E0,8.924740906E0,6.655160522E0
1.258357405E2,2.469265137E0,8.721164246E0,6.389463043E0
1.258456985E2,1.467398529E0,8.436007233E0,5.771548004E0
1.258556565E2,-1.634600830E-1,8.411458282E0,4.658013611E0
1.258656145E2,-1.559008026E0,8.491092682E0,3.059188385E0
1.258755725E2,-1.666783905E0,9.179660797E0,2.017654266E0
1.258855305E2,-4.201762390E-1,1.048913773E1,2.385888519E0
1.258954885E2,1.726809082E0,1.203257812E1,3.795806580E0
1.259054465E2,3.626059570E0,1.319401291E1,5.031786346E0
1.259154045E2,4.474944305E0,1.378588211E1,5.093158722E0
1.259253625E2,3.875740356E0,1.380773666E1,4.062701569E0
1.259353205E2,2.604284363E0,1.340193054E1,3.266507263E0
1.259452785E2,2.258952484E0,1.277742920E1,3.980971527E0
1.259552355E2,3.459905090E0,1.200713104E1,6.029311981E0
1.259651935E2,4.739444275E0,1.123264160E1,8.078999634E0
1.259751515E2,5.495821381E0,1.016146912E1,8.866062927E0
1.259851095E2,5.634882202E0,8.927584991E0,8.410260773E0
1.259950675E2,5.076243896E0,7.869285736E0,7.043153687E0
1.260050255E2,4.239483948E0,6.801406403E0,5.594017181E0
1.260149835E2,3.613485718E0,5.701044617E0,4.387376404E0
1.260249415E2,3.267255707E0,4.834346924E0,3.695515137E0
1.260348995E2,3.273991699E0,4.258494415E0,3.219505005E0
1.260448570E2,3.562142487E0,3.848197632E0,2.706222382E0
1.260548150E2,3.972439270E0,3.585044861E0,2.503543854E0
1.260647730E2,4.453987885E0,3.483106842E0,2.804268494E0
1.260747310E2,4.731959839E0,3.529510345E0,3.223995667E0
1.260846890E2,4.896467743E0,3.729045410E0,3.588338013E0
1.260946470E2,5.059329071E0,3.924987946E0,3.861669617E0
1.261046050E2,5.427413635E0,4.126768341E0,3.965104523E0
1.261145620E2,6.031257935E0,4.495751038E0,4.015848999E0
1.261245200E2,6.605912933E0,4.936734009E0,4.468058624E0
1.261344780E2,6.916517029E0,5.524411926E0,4.622238007E0
1.261444360E2,7.051236877E0,6.504723358E0,4.650678864E0
1.261543940E2,7.206613770E0,7.706274719E0,5.067711639E0
1.261643520E2,7.294780426E0,8.611292725E0,5.536387024E0
1.261743100E2,7.054380341E0,8.915609894E0,5.499713287E0
1.261842680E2,5.913452911E0,8.637039185E0,4.835694122E0
1.261942260E2,3.941453705E0,8.352031860E0,3.870351563E0
1.262041840E2,2.217039642E0,8.269852753E0,2.919528809E0
1.262141420E2,1.098715210E0,8.461154938E0,2.298619995E0
1.262241000E2,4.478686523E-1,8.946296082E0,2.387235718E0
1.262340580E2,3.703298950E-1,9.752968597E0,3.405568085E0
1.262440160E2,1.000519409E0,1.043480072E1,5.056484985E0
1.262539740E2,1.811233521E0,1.060559555E1,6.453380127E0
1.262639320E2,2.702929230E0,1.093925171E1,7.708070984E0
1.262738890E2,3.533402252E0,1.173335037E1,9.127269745E0
1.262838470E2,4.509223022E0,1.262160324E1,1.106603806E1
1.262938050E2,5.676944733E0,1.275332932E1,1.318278625E1
1.263037630E2,6.294560394E0,1.208721451E1,1.412148422E1
1.263137210E2,5.699847107E0,1.085662354E1,1.330882416E1
1.263236790E2,3.910468140E0,9.258846130E0,1.112411728E1
1.263336370E2,1.792372742E0,7.653584290E0,8.458909607E0
1.263435950E2,1.188528442E-1,6.173911285E0,5.976471863E0
1.263535530E2,-9.565109253E-1,5.053940277E0,4.053121490E0
1.263635110E2,-1.550775146E0,4.274960175E0,2.721790009E0
1.263734690E2,-1.728605347E0,3.824546814E0,1.854792938E0
1.263834270E2,-1.471739502E0,3.911665649E0,1.404678955E0
1.263933850E2,-7.523355103E-1,4.593946838E0,1.595532074E0
1.264033430E2,4.098477173E-1,5.403463440E0,2.438728638E0
1.264133010E2,1.349892883E0,6.001020813E0,3.428320770E0
