"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.189685063E2,2.060910687E-2,-1.372965693E0,3.289957941E-1
1.189784643E2,1.135068238E-1,-1.013364434E0,6.394948065E-2
1.189884223E2,1.206265986E-1,-4.875693023E-1,-1.256787777E-1
1.189983803E2,2.251015604E-2,7.111472636E-2,-2.895723581E-1
1.190083373E2,-1.488129646E-1,5.682578683E-1,-4.580260217E-1
1.190182953E2,-3.306032717E-1,9.526212811E-1,-6.575233936E-1
1.190282533E2,-4.366179109E-1,1.179685831E0,-8.495083451E-1
1.190382117E2,-4.187246561E-1,1.261446118E0,-1.008230925E0
1.190481697E2,-2.549226582E-1,1.282293081E0,-1.130694389E0
1.190581277E2,3.328782693E-2,1.283856988E0,-1.167423368E0
1.190680857E2,4.014752507E-1,1.264185548E0,-1.089680433E0
1.190780437E2,8.124968410E-1,1.233541846E0,-8.841452003E-1
1.190880017E2,1.153589010E0,1.108224511E0,-4.817295969E-1
1.190979587E2,1.368455172E0,8.264769316E-1,7.405932248E-2
1.191079167E2,1.481852651E0,4.051128030E-1,6.020887494E-1
1.191178747E2,1.525523186E0,-3.736500628E-3,9.837005734E-1
1.191278327E2,1.506284356E0,-2.295142412E-1,1.195194840E0
1.191377907E2,1.379891515E0,-2.043822557E-1,1.234599829E0
1.191477487E2,1.071141720E0,-1.354029402E-2,1.125237346E0
1.191577067E2,5.329037905E-1,1.996327043E-1,1.002385974E0
1.191676647E2,-1.579112262E-1,3.677185476E-1,1.003734112E0
1.191776227E2,-8.811903000E-1,4.288026690E-1,1.152684212E0
1.191875807E2,-1.446225166E0,3.165899515E-1,1.370675325E0
1.191975377E2,-1.700464129E0,1.152163520E-1,1.500553370E0
1.192074957E2,-1.624704242E0,-7.382088900E-2,1.476722956E0
1.192174537E2,-1.322102070E0,-2.315734923E-1,1.320381761E0
1.192274117E2,-9.204673767E-1,-3.278669119E-1,1.102263331E0
1.192373697E2,-5.582444668E-1,-4.019142389E-1,9.260694385E-1
1.192473277E2,-2.930693626E-1,-4.845284820E-1,8.409540057E-1
1.192572857E2,-1.138103977E-1,-5.732551813E-1,8.471186757E-1
1.192672437E2,2.940550633E-2,-7.096937895E-1,9.321343899E-1
1.192772017E2,2.216308862E-1,-9.385818243E-1,1.058707714E0
1.192871587E2,5.116025805E-1,-1.192841172E0,1.126473188E0
1.192971167E2,8.598492742E-1,-1.416880131E0,1.122258186E0
1.193070747E2,1.127920747E0,-1.488011837E0,1.031413436E0
1.193170327E2,1.212733626E0,-1.348261356E0,8.982122540E-1
1.193269907E2,1.125887752E0,-1.006843209E0,7.151278853E-1
1.193369487E2,9.743354917E-1,-5.675398707E-1,4.501718283E-1
1.193469067E2,8.240416050E-1,-1.825337112E-1,1.225996464E-1
1.193568647E2,6.684384346E-1,8.434672654E-2,-2.203617096E-1
1.193668227E2,4.836667180E-1,2.687097490E-1,-5.453081131E-1
1.193767797E2,2.513559759E-1,3.776186705E-1,-8.544582129E-1
1.193867377E2,5.273289233E-2,4.735073149E-1,-1.131537080E0
1.193966957E2,-6.329784542E-2,5.785604715E-1,-1.377521038E0
1.194066537E2,-5.809290335E-2,6.626032591E-1,-1.606683850E0
1.194166117E2,2.730641514E-2,6.417053938E-1,-1.778145909E0
1.194265697E2,1.315332949E-1,4.302984774E-1,-1.825341344E0
1.194365277E2,1.708687097E-1,1.618332975E-2,-1.750403643E0
1.194464857E2,7.482473552E-2,-5.678465962E-1,-1.600162745E0
1.194564437E2,-1.382502466E-1,-1.120983720E0,-1.426778436E0
1.194664017E2,-4.497382343E-1,-1.548491120E0,-1.262730479E0
1.194763587E2,-8.270255923E-1,-1.801638961E0,-1.105916619E0
1.194863167E2,-1.174118996E0,-1.708400726E0,-1.030590892E0
1.194962747E2,-1.401315928E0,-1.281851530E0,-1.077688694E0
1.195062327E2,-1.478310704E0,-6.620723009E-1,-1.186755538E0
1.195161907E2,-1.444521070E0,-9.795860946E-2,-1.239386797E0
1.195261487E2,-1.311191320E0,2.121502757E-1,-1.135583401E0
1.195361067E2,-1.073130250E0,2.826984823E-1,-8.651562333E-1
1.195460647E2,-7.448518276E-1,1.930281073E-1,-5.036941171E-1
1.195560227E2,-3.413203359E-1,7.763946056E-2,-1.580507010E-1
1.195659797E2,8.028764278E-2,5.984845385E-2,1.118958741E-1
1.195759377E2,4.430482686E-1,1.763468385E-1,3.140535057E-1
1.195858957E2,6.748904586E-1,3.458995819E-1,4.876283109E-1
1.195958537E2,7.994859219E-1,4.345623255E-1,6.762211323E-1
1.196058117E2,8.677628040E-1,3.986736834E-1,8.780538440E-1
1.196157697E2,8.936473727E-1,2.273112535E-1,1.074844718E0
1.196257277E2,8.654207587E-1,1.363906823E-2,1.241293669E0
1.196356857E2,7.789878249E-1,-1.240673959E-1,1.360984087E0
1.196456437E2,6.633126140E-1,-1.361000687E-1,1.412401795E0
1.196556007E2,5.698215365E-1,-3.489435837E-2,1.382189274E0
1.196655587E2,4.969874918E-1,1.370560378E-1,1.283475280E0
1.196755167E2,4.140582383E-1,3.299509287E-1,1.080087304E0
1.196854747E2,3.299882114E-1,5.821810961E-1,7.510015368E-1
1.196954327E2,2.298005968E-1,8.321368694E-1,3.415236771E-1
1.197053907E2,1.120162681E-1,1.025061488E0,-5.362242088E-2
1.197153487E2,4.909588769E-2,1.193861365E0,-3.707207441E-1
1.197253067E2,1.288783848E-1,1.399283051E0,-6.109349728E-1
1.197352647E2,3.421155512E-1,1.604902744E0,-7.333199978E-1
1.197452227E2,6.922632456E-1,1.736032486E0,-7.162640095E-1
1.197551797E2,1.195682406E0,1.754539609E0,-5.433723330E-1
1.197651377E2,1.786647081E0,1.591504335E0,-2.526995838E-1
1.197750957E2,2.325240850E0,1.152435422E0,1.128222197E-1
1.197850537E2,2.674567938E0,4.153801203E-1,4.914541841E-1
1.197950117E2,2.740078926E0,-3.543210924E-1,7.792009711E-1
1.198049697E2,2.484332561E0,-9.070919156E-1,9.040837884E-1
1.198149277E2,1.940907121E0,-1.040986657E0,8.578257561E-1
1.198248857E2,1.094145417E0,-8.581141233E-1,7.342050076E-1
1.198348437E2,-6.689910591E-2,-5.784592628E-1,6.409988999E-1
1.198448017E2,-1.385439515E0,-2.287293226E-1,6.152401567E-1
1.198547587E2,-2.613451004E0,1.903584898E-1,5.600439906E-1
1.198647167E2,-3.559476852E0,5.867554545E-1,4.361653626E-1
1.198746747E2,-4.186605453E0,8.010389805E-1,3.123589754E-1
1.198846327E2,-4.563535690E0,8.103562593E-1,2.564928532E-1
1.198945907E2,-4.786316872E0,7.180481553E-1,2.952341437E-1
1.199045487E2,-4.850606918E0,6.526708007E-1,3.849018812E-1
1.199145067E2,-4.685227871E0,6.607474089E-1,4.500249624E-1
1.199244647E2,-4.311792850E0,7.061483860E-1,4.116388857E-1
1.199344227E2,-3.823601723E0,7.348958850E-1,2.825213671E-1
1.199443807E2,-3.299269199E0,6.255726218E-1,1.675533801E-1
1.199543377E2,-2.748211145E0,3.658922613E-1,1.416448057E-1
1.199642957E2,-2.155113697E0,5.258351937E-2,1.780008227E-1
1.199742537E2,-1.480802774E0,-2.322346270E-1,1.668656170E-1
1.199842117E2,-7.157495022E-1,-3.846457601E-1,3.532765061E-2
1.199941697E2,8.432717621E-2,-3.784448802E-1,-1.629622728E-1
1.200041277E2,8.448506594E-1,-2.456301153E-1,-3.771562576E-1
1.200140857E2,1.482319474E0,-3.899996728E-2,-5.452584624E-1
1.200240437E2,1.938057780E0,1.878143549E-1,-6.280593276E-1
1.200340017E2,2.228166342E0,3.589014113E-1,-6.445927620E-1
1.200439601E2,2.366454124E0,3.879223466E-1,-6.511888504E-1
1.200539181E2,2.370625019E0,2.915337682E-1,-6.875910759E-1
1.200638751E2,2.293153524E0,1.962845773E-1,-7.673750520E-1
1.200738331E2,2.245410204E0,1.080963910E-1,-9.225060344E-1
1.200837911E2,2.283406258E0,6.215164438E-2,-1.128316879E0
1.200937491E2,2.325456619E0,8.773529530E-2,-1.294328690E0
1.201037071E2,2.288731098E0,1.477245092E-1,-1.318851113E0
1.201136651E2,2.108278990E0,1.797516793E-1,-1.259080410E0
1.201236231E2,1.731513619E0,6.090184301E-2,-1.138220191E0
1.201335811E2,1.202567935E0,-3.320558369E-1,-9.370170236E-1
1.201435391E2,6.107618213E-1,-9.625123739E-1,-6.584785581E-1
1.201534971E2,8.844004571E-2,-1.579610825E0,-3.843447864E-1
1.201634541E2,-2.852569520E-1,-1.939411879E0,-2.105282247E-1
1.201734121E2,-5.480949879E-1,-2.038638830E0,-1.239595190E-1
1.201833701E2,-7.265539169E-1,-1.962329507E0,-2.962311916E-2
1.201933281E2,-8.162364364E-1,-1.862476707E0,1.498089582E-1
1.202032861E2,-7.774353027E-1,-1.651900291E0,2.913157046E-1
1.202132441E2,-5.868086219E-1,-1.357923508E0,2.596922517E-1
1.202232021E2,-3.265773058E-1,-1.083032608E0,8.925271034E-2
1.202331601E2,-9.115281701E-2,-9.288451672E-1,-9.277887642E-2
1.202431181E2,7.422684133E-2,-8.597457409E-1,-2.016635090E-1
1.202530761E2,1.493210495E-1,-7.997471094E-1,-2.250966579E-1
1.202630341E2,1.335039586E-1,-6.619504094E-1,-1.993381083E-1
1.202729911E2,4.399830848E-2,-4.276638627E-1,-1.243403032E-1
1.202829491E2,-1.019599289E-1,-1.909740418E-1,-6.777409464E-3
1.202929071E2,-2.472561300E-1,-3.511199728E-2,1.201075613E-1
1.203028651E2,-3.309880197E-1,-9.468132630E-3,2.532106638E-1
1.203128231E2,-2.979483008E-1,-1.190321818E-1,4.134930074E-1
1.203227811E2,-1.399490982E-1,-2.367644459E-1,6.169248819E-1
1.203327391E2,1.220694706E-1,-2.211751044E-1,7.373309135E-1
1.203426971E2,3.927741051E-1,-1.902627945E-2,6.863719821E-1
1.203526551E2,5.633165836E-1,3.923897445E-1,4.623553753E-1
1.203626131E2,6.212325692E-1,9.100545049E-1,1.070323810E-1
1.203725711E2,5.921393633E-1,1.398950100E0,-2.815364003E-1
1.203825281E2,5.189281106E-1,1.758692265E0,-5.231257081E-1
1.203924861E2,4.551715255E-1,1.909220815E0,-5.249345303E-1
1.204024441E2,4.816158116E-1,1.859907508E0,-3.872404397E-1
1.204124021E2,6.984442472E-1,1.797888875E0,-2.108316123E-1
1.204223601E2,1.113416553E0,1.774306059E0,-2.252030419E-3
1.204323181E2,1.664813995E0,1.764189243E0,2.616477907E-1
1.204422761E2,2.206288338E0,1.620816469E0,6.221406460E-1
1.204522341E2,2.520253658E0,1.131581545E0,1.082099199E0
1.204621921E2,2.501046658E0,4.080955684E-1,1.560720682E0
1.204721501E2,2.180101871E0,-2.634710968E-1,1.891363621E0
1.204821081E2,1.657841682E0,-6.449695230E-1,1.972335100E0
1.204920661E2,9.852797985E-1,-6.540769935E-1,1.821415067E0
1.205020231E2,1.519940346E-1,-4.338588119E-1,1.506747484E0
1.205119811E2,-8.200078607E-1,-1.862895191E-1,1.166466117E0
1.205219391E2,-1.830381989E0,-6.688360870E-2,9.131984115E-1
1.205318971E2,-2.752233267E0,-1.227431521E-1,7.127665281E-1
1.205418551E2,-3.452840567E0,-2.776757181E-1,5.452086329E-1
1.205518131E2,-3.892084599E0,-4.483438730E-1,4.237210751E-1
1.205617711E2,-4.045417309E0,-4.606904387E-1,3.618876040E-1
1.205717291E2,-3.951325655E0,-2.920804024E-1,3.675662577E-1
1.205816871E2,-3.682554007E0,-8.384552598E-2,4.009997845E-1
1.205916451E2,-3.213113785E0,3.154497966E-2,3.906190395E-1
1.206016031E2,-2.572239637E0,1.120252348E-2,3.714612126E-1
1.206115611E2,-1.854393959E0,-1.545105278E-1,3.982923031E-1
1.206215181E2,-1.159197807E0,-4.130829275E-1,4.828934968E-1
1.206314761E2,-5.421321988E-1,-6.214933991E-1,5.452604294E-1
1.206414341E2,-4.230617359E-2,-7.071898580E-1,5.621646047E-1
1.206513921E2,3.425253928E-1,-6.939576864E-1,5.260628462E-1
1.206613501E2,6.056378484E-1,-6.026692390E-1,4.403824806E-1
1.206713081E2,7.483417392E-1,-4.427083135E-1,3.346957266E-1
1.206812661E2,7.865402699E-1,-2.274442017E-1,1.842271239E-1
1.206912241E2,7.508267164E-1,-4.560786765E-3,-2.314017713E-2
1.207011821E2,6.273015141E-1,1.402991563E-1,-2.700283527E-1
1.207111401E2,4.494735003E-1,2.143062651E-1,-4.895764291E-1
1.207210981E2,2.518362999E-1,2.091071904E-1,-6.718940735E-1
1.207310561E2,4.761098698E-2,1.583116502E-1,-8.116977811E-1
1.207410141E2,-1.156933978E-1,1.557285041E-1,-9.253390431E-1
1.207509711E2,-2.059724331E-1,1.880542189E-1,-1.037286878E0
1.207609291E2,-2.243696302E-1,2.647965252E-1,-1.123976588E0
1.207708871E2,-1.937166601E-1,2.952351272E-1,-1.225389719E0
1.207808451E2,-1.214825138E-1,2.173290551E-1,-1.364148140E0
1.207908031E2,-2.005789429E-2,3.576033190E-2,-1.489320636E0
1.208007611E2,1.088018492E-1,-2.484305799E-1,-1.506167531E0
1.208107191E2,2.266360819E-1,-5.887500644E-1,-1.394775510E0
1.208206771E2,2.908473909E-1,-9.076433182E-1,-1.218241215E0
1.208306351E2,2.203827947E-1,-1.189729571E0,-9.842726588E-1
1.208405931E2,1.747983857E-3,-1.390237570E0,-6.553349495E-1
1.208505511E2,-3.117867708E-1,-1.419161320E0,-2.396394610E-1
1.208605091E2,-6.396564245E-1,-1.166304350E0,1.301801354E-1
1.208704661E2,-8.632082939E-1,-6.349903345E-1,3.549338877E-1
1.208804241E2,-9.329979420E-1,1.527222525E-2,3.871147931E-1
1.208903821E2,-8.635386825E-1,4.954479039E-1,3.103372157E-1
1.209003401E2,-7.084652781E-1,7.967991829E-1,1.571090072E-1
1.209102981E2,-4.829922020E-1,9.326590300E-1,-2.018002793E-2
1.209202561E2,-1.864384115E-1,8.443780541E-1,-1.301700473E-1
1.209302141E2,1.522272676E-1,6.032990813E-1,-1.303119808E-1
1.209401721E2,4.927153885E-1,3.144971728E-1,-2.522689477E-2
1.209501301E2,7.797804475E-1,5.647310615E-2,1.267637014E-1
1.209600881E2,9.849216342E-1,-1.019591838E-1,2.875394225E-1
1.209700461E2,1.104978800E0,-1.375328898E-1,4.158952534E-1
1.209800041E2,1.141048908E0,-1.321103871E-1,4.689830244E-1
1.209899611E2,1.140815377E0,-1.350640953E-1,4.062860906E-1
1.209999191E2,1.156814814E0,-9.052357078E-2,2.094749063E-1
1.210098771E2,1.170488000E0,3.402528167E-2,-5.806491897E-2
1.210198351E2,1.135092139E0,1.948817819E-1,-3.600373864E-1
1.210297931E2,1.031027794E0,4.229919314E-1,-6.422357559E-1
1.210397509E2,8.323641419E-1,7.152907252E-1,-8.474030495E-1
1.210497089E2,6.067914963E-1,1.004598498E0,-9.425074458E-1
1.210596669E2,5.017021894E-1,1.332247257E0,-9.904358387E-1
1.210696249E2,5.948464870E-1,1.754994988E0,-1.057511568E0
1.210795829E2,8.606043458E-1,2.147503614E0,-1.144740820E0
1.210895409E2,1.205080509E0,2.344063997E0,-1.161676407E0
1.210994989E2,1.527948260E0,2.191325188E0,-1.000387788E0
1.211094569E2,1.728143215E0,1.543865323E0,-5.960616469E-1
1.211194149E2,1.752175212E0,6.640779376E-1,-4.315223545E-2
1.211293719E2,1.582476735E0,-4.723720625E-2,4.496649206E-1
1.211393299E2,1.212955236E0,-3.811287582E-1,7.732384205E-1
1.211492879E2,6.329672933E-1,-3.541972637E-1,9.508321285E-1
1.211592459E2,-1.299529821E-1,-2.621493042E-1,1.082324982E0
1.211692039E2,-1.044317126E0,-1.848406941E-1,1.187056422E0
1.211791619E2,-2.001864910E0,2.081762254E-2,1.228856802E0
1.211891199E2,-2.793708563E0,3.966775239E-1,1.172102213E0
1.211990779E2,-3.231261492E0,8.536078930E-1,1.096098304E0
1.212090359E2,-3.268978596E0,1.222912192E0,1.140403152E0
1.212189939E2,-2.929047346E0,1.367584348E0,1.360468984E0
1.212289519E2,-2.352875710E0,1.332536340E0,1.698047280E0
1.212389099E2,-1.705819964E0,1.083826780E0,2.034619093E0
1.212488679E2,-1.100643158E0,6.976755261E-1,2.297832251E0
1.212588249E2,-5.648679733E-1,2.943348289E-1,2.453039169E0
1.212687829E2,-6.391462684E-2,-4.094411433E-2,2.454102993E0
1.212787409E2,4.100227356E-1,-2.661394477E-1,2.318042755E0
1.212886989E2,8.073171377E-1,-3.455807567E-1,2.091889143E0
1.212986569E2,1.068175912E0,-2.906649411E-1,1.826834202E0
1.213086149E2,1.163442016E0,-1.499262154E-1,1.580746889E0
1.213185729E2,1.099475026E0,2.344657108E-2,1.362716556E0
1.213285309E2,9.379656315E-1,1.801403016E-1,1.137727976E0
1.213384889E2,7.295082211E-1,2.816177905E-1,8.338522911E-1
1.213484469E2,5.285245180E-1,2.547411621E-1,4.773780406E-1
1.213584049E2,3.552025259E-1,1.151632965E-1,1.363716722E-1
1.213683629E2,2.169809937E-1,-6.892611831E-2,-1.961024255E-1
1.213783209E2,9.499466419E-2,-2.641834319E-1,-5.458960533E-1
1.213882779E2,-4.230832681E-2,-4.237605631E-1,-9.028307199E-1
1.213982359E2,-1.168197840E-1,-4.051711559E-1,-1.261189342E0
1.214081939E2,-1.136618108E-1,-1.315172166E-1,-1.631760240E0
1.214181519E2,-3.348815441E-2,3.019873202E-1,-1.996646762E0
1.214281099E2,1.092311814E-1,6.886684299E-1,-2.314571142E0
1.214380679E2,2.625039518E-1,7.531815171E-1,-2.467780352E0
1.214480259E2,3.512825370E-1,4.215146899E-1,-2.438983679E0
1.214579839E2,3.313715756E-1,-1.872522980E-1,-2.297388554E0
1.214679419E2,2.266017646E-1,-8.924201131E-1,-2.143010378E0
1.214778999E2,3.815695271E-2,-1.633357048E0,-2.024663925E0
1.214878579E2,-2.593626380E-1,-2.245794773E0,-1.905658722E0
1.214978159E2,-6.412837505E-1,-2.585791349E0,-1.743748069E0
1.215077739E2,-1.049310565E0,-2.624709606E0,-1.591410279E0
1.215177319E2,-1.452650547E0,-2.513603449E0,-1.445819259E0
1.215276889E2,-1.794995904E0,-2.357493401E0,-1.248202562E0
1.215376469E2,-2.029134750E0,-2.113418818E0,-9.571865797E-1
1.215476049E2,-2.069655180E0,-1.730434537E0,-6.224640012E-1
1.215575629E2,-1.875248075E0,-1.314850450E0,-3.332924247E-1
1.215675209E2,-1.471496940E0,-9.646406174E-1,-1.201860309E-1
1.215774789E2,-8.942027092E-1,-7.075145245E-1,3.920642287E-2
1.215874369E2,-2.629733384E-1,-5.579761863E-1,1.535913199E-1
1.215973949E2,3.322523832E-1,-5.328189731E-1,2.416370213E-1
1.216073529E2,8.275372386E-1,-5.578577518E-1,2.881643176E-1
1.216173109E2,1.165976763E0,-5.556928515E-1,3.055688143E-1
1.216272689E2,1.297776341E0,-5.334088206E-1,3.017394543E-1
1.216372269E2,1.217252016E0,-5.585434437E-1,3.124666810E-1
1.216471849E2,9.605289102E-1,-6.302573085E-1,3.408541083E-1
1.216571429E2,6.154878139E-1,-5.909947157E-1,3.321305215E-1
1.216670999E2,2.880170047E-1,-3.118988872E-1,1.856982112E-1
1.216770579E2,2.394520305E-2,1.659202427E-1,-9.792235494E-2
1.216870159E2,-1.612715274E-1,7.381173968E-1,-4.394128323E-1
1.216969739E2,-3.161624968E-1,1.200127721E0,-6.748831868E-1
1.217069319E2,-4.470368922E-1,1.506966233E0,-7.410621643E-1
1.217168899E2,-4.787595570E-1,1.684484482E0,-7.297418118E-1
1.217268479E2,-3.354330063E-1,1.753330588E0,-6.974845529E-1
1.217368059E2,-1.498378813E-2,1.788949966E0,-6.147441268E-1
1.217467639E2,4.180898666E-1,1.872144222E0,-5.009714961E-1
1.217567219E2,8.779572248E-1,2.006900787E0,-3.645699918E-1
1.217666799E2,1.308972239E0,2.080751896E0,-1.511003226E-1
1.217766379E2,1.649264574E0,2.020939589E0,2.208301425E-1
1.217865959E2,1.879048824E0,1.827422976E0,7.814657092E-1
1.217965539E2,1.953131676E0,1.388726234E0,1.397111416E0
1.218065109E2,1.893955231E0,8.804640174E-1,1.825334668E0
1.218164689E2,1.705628514E0,5.003127456E-1,1.946894884E0
1.218264269E2,1.364835024E0,3.085457385E-1,1.827418566E0
1.218363849E2,8.597618937E-1,2.091960013E-1,1.584712744E0
1.218463429E2,1.700396538E-1,2.035896294E-2,1.346804023E0
1.218563009E2,-6.262652278E-1,-1.816868931E-1,1.243374586E0
1.218662589E2,-1.327178121E0,-2.085568607E-1,1.203619719E0
1.218762169E2,-1.770316124E0,-9.728896618E-2,1.098566175E0
1.218861749E2,-1.917972922E0,3.016113862E-2,9.833966494E-1
1.218961329E2,-1.844408154E0,9.756455570E-2,9.068831801E-1
1.219060909E2,-1.677170753E0,9.716694057E-2,8.797724843E-1
1.219160489E2,-1.511065722E0,2.283332869E-2,8.763530254E-1
1.219260069E2,-1.325541019E0,-1.087670475E-1,8.821741343E-1
1.219359649E2,-1.104877234E0,-2.397545576E-1,9.077643156E-1
1.219459219E2,-8.604458570E-1,-3.451720774E-1,9.592732787E-1
1.219558799E2,-5.974752307E-1,-3.867624104E-1,1.000378251E0
1.219658379E2,-3.515222073E-1,-3.448961973E-1,1.001373172E0
1.219757959E2,-1.217507496E-1,-2.098174244E-1,9.551602602E-1
1.219857539E2,9.041476995E-2,3.199500032E-3,8.867838383E-1
1.219957119E2,2.809583545E-1,1.829737872E-1,7.987368107E-1
1.220056699E2,4.656397998E-1,2.366045266E-1,7.002856135E-1
1.220156279E2,6.544153690E-1,1.584045589E-1,5.637590885E-1
1.220255859E2,8.316098452E-1,1.491982583E-2,3.521033227E-1
1.220355439E2,9.191392064E-1,-1.330772489E-1,9.507607669E-2
1.220455022E2,8.849453330E-1,-2.213120311E-1,-1.874032766E-1
1.220554602E2,7.767686844E-1,-2.184840590E-1,-4.567120671E-1
1.220654182E2,6.315140724E-1,-8.882459253E-2,-6.976456046E-1
1.220753762E2,4.919177890E-1,1.315554231E-1,-9.167520404E-1
1.220853332E2,4.254852533E-1,3.545847833E-1,-1.136010885E0
1.220952912E2,4.391998053E-1,5.299897194E-1,-1.313235760E0
1.221052492E2,4.405481815E-1,5.213482380E-1,-1.402325988E0
1.221152072E2,3.180730641E-1,2.526794672E-1,-1.425696015E0
1.221251652E2,7.091359794E-2,-1.346466839E-1,-1.463018656E0
1.221351232E2,-2.396742702E-1,-5.295542479E-1,-1.571653008E0
1.221450812E2,-5.686181188E-1,-9.161312580E-1,-1.662664413E0
1.221550392E2,-8.590757251E-1,-1.218071342E0,-1.624334574E0
1.221649972E2,-1.066697121E0,-1.372246027E0,-1.486304998E0
1.221749552E2,-1.178531885E0,-1.325654984E0,-1.337398052E0
1.221849132E2,-1.212187886E0,-1.189461231E0,-1.179644823E0
1.221948712E2,-1.188557506E0,-1.164909959E0,-9.022198319E-1
1.222048292E2,-1.114541888E0,-1.341500401E0,-4.629279375E-1
1.222147872E2,-9.542562366E-1,-1.539534211E0,1.384203415E-2
1.222247452E2,-6.894823313E-1,-1.632404327E0,3.272260725E-1
1.222347022E2,-3.398121297E-1,-1.650686264E0,4.086571038E-1
1.222446602E2,-3.728299052E-4,-1.601388812E0,3.504750133E-1
1.222546182E2,2.669322193E-1,-1.439057231E0,2.720117867E-1
1.222645762E2,4.197188318E-1,-1.148205996E0,2.062261254E-1
1.222745342E2,4.863775373E-1,-7.156838179E-1,1.516381651E-1
1.222844922E2,5.029043555E-1,-1.751939207E-1,1.107479855E-1
1.222944502E2,5.215827227E-1,4.349738061E-1,1.123789549E-1
1.223044082E2,5.978345871E-1,1.034605026E0,1.762455553E-1
1.223143662E2,7.296868563E-1,1.512991428E0,2.998958528E-1
1.223243242E2,9.355233908E-1,1.863251090E0,4.224782288E-1
1.223342822E2,1.211473107E0,2.134588718E0,4.816472232E-1
1.223442402E2,1.513991356E0,2.251350164E0,4.849160016E-1
1.223541982E2,1.734433293E0,2.169142008E0,4.566328526E-1
1.223641562E2,1.773037076E0,1.913193822E0,4.052229226E-1
1.223741142E2,1.638714194E0,1.563731432E0,3.421242833E-1
1.223840712E2,1.389039874E0,1.224606037E0,2.774955034E-1
1.223940292E2,1.116452813E0,1.060019135E0,2.436658144E-1
1.224039872E2,9.125174284E-1,1.148641706E0,2.181167752E-1
1.224139452E2,8.668780923E-1,1.520793438E0,1.171554178E-1
1.224239032E2,1.033663392E0,2.077624798E0,-7.361639291E-2
1.224338612E2,1.384648919E0,2.616576195E0,-2.935074866E-1
1.224438192E2,1.856496096E0,2.959517956E0,-3.830560148E-1
1.224537772E2,2.333306789E0,3.018898010E0,-2.245386690E-1
1.224637352E2,2.717552900E0,2.634384394E0,2.120303959E-1
1.224736932E2,2.937456369E0,1.749719024E0,8.784083128E-1
1.224836512E2,2.958691597E0,5.899033546E-1,1.590067148E0
1.224936092E2,2.798688889E0,-3.577559590E-1,2.056217909E0
1.225035672E2,2.496438742E0,-8.213859797E-1,2.109256268E0
1.225135252E2,2.046063662E0,-7.890242338E-1,1.790797353E0
1.225234832E2,1.375103951E0,-4.488861561E-1,1.309036255E0
1.225334412E2,4.533131421E-1,-6.159748510E-2,9.137375355E-1
1.225433982E2,-6.436157227E-1,1.926489174E-1,7.728805542E-1
1.225533562E2,-1.694925308E0,3.473659754E-1,8.416992426E-1
1.225633142E2,-2.462301731E0,5.184538960E-1,8.635481000E-1
1.225732722E2,-2.875821352E0,6.215999126E-1,7.435086370E-1
1.225832302E2,-2.978115082E0,6.527857780E-1,5.583934188E-1
1.225931882E2,-2.892071724E0,6.032980680E-1,4.098632336E-1
1.226031462E2,-2.704399824E0,5.130456686E-1,3.275614381E-1
1.226131042E2,-2.471261501E0,4.037055373E-1,3.313436806E-1
1.226230622E2,-2.221734762E0,3.007527888E-1,3.837448359E-1
1.226330202E2,-1.942983627E0,2.177069634E-1,4.393343329E-1
1.226429782E2,-1.627000809E0,1.113379151E-1,4.529660046E-1
1.226529362E2,-1.275702834E0,-5.828518420E-2,4.333775938E-1
1.226628942E2,-9.281719327E-1,-3.237402737E-1,4.366735220E-1
1.226728522E2,-5.891202092E-1,-5.774770379E-1,4.601048529E-1
1.226828102E2,-2.541970909E-1,-6.980314255E-1,4.218024909E-1
1.226927682E2,7.952687889E-2,-6.765961051E-1,2.530580163E-1
1.227027252E2,3.885371983E-1,-4.957094193E-1,-3.490291163E-2
1.227126832E2,6.205453277E-1,-2.162525207E-1,-3.747303486E-1
1.227226412E2,6.954035759E-1,5.141140148E-2,-6.977448463E-1
1.227325992E2,6.054468751E-1,2.092474401E-1,-9.327124357E-1
1.227425572E2,4.364064336E-1,1.911957413E-1,-1.040340781E0
1.227525152E2,2.711887956E-1,3.947554156E-2,-1.036000848E0
1.227624732E2,2.405920029E-1,-1.265168935E-1,-1.032253265E0
1.227724312E2,3.754008412E-1,-2.583237588E-1,-1.088179946E0
1.227823892E2,6.120224595E-1,-3.948770761E-1,-1.173331380E0
1.227923472E2,8.092047572E-1,-6.096754670E-1,-1.187547803E0
1.228023052E2,8.582396507E-1,-9.450758696E-1,-1.117247105E0
1.228122632E2,7.529664636E-1,-1.399003744E0,-9.842567444E-1
1.228222212E2,5.495646000E-1,-1.952597380E0,-8.017582893E-1
1.228321792E2,3.188157976E-1,-2.493989944E0,-6.106999516E-1
1.228421372E2,1.174187511E-1,-2.879063129E0,-4.708320498E-1
1.228520952E2,-3.081308305E-2,-3.064907312E0,-4.400207996E-1
1.228620522E2,-1.713299751E-1,-3.044277668E0,-5.199992657E-1
1.228720102E2,-3.747988641E-1,-2.835141659E0,-6.073144674E-1
1.228819682E2,-6.866273284E-1,-2.486619234E0,-6.023790836E-1
1.228919262E2,-1.067773342E0,-2.090067387E0,-5.070258379E-1
