"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.372176375E1,3.187875938E1,-1.764474106E1,-2.978337097E1
2.373172175E1,3.158344460E1,-1.786311150E1,-3.001922607E1
2.374167975E1,3.126685524E1,-1.819211388E1,-3.025202942E1
2.375163775E1,3.084626579E1,-1.861725807E1,-3.008576965E1
2.376159575E1,3.073457527E1,-1.901567841E1,-2.992953491E1
2.377155375E1,3.078167915E1,-1.936563301E1,-2.976055908E1
2.378151075E1,3.108852577E1,-1.962695312E1,-2.944760132E1
2.379146875E1,3.133934975E1,-1.982612038E1,-2.906352234E1
2.380142675E1,3.167137718E1,-2.006266785E1,-2.866458130E1
2.381138475E1,3.186446571E1,-2.017027092E1,-2.810076904E1
2.382134275E1,3.218586731E1,-2.068025970E1,-2.754609680E1
2.383130075E1,3.257554626E1,-2.134316444E1,-2.673513794E1
2.384125875E1,3.269443512E1,-2.223856735E1,-2.578564453E1
2.385121675E1,3.260821533E1,-2.338997078E1,-2.476606750E1
2.386117375E1,3.220396423E1,-2.458348465E1,-2.397618103E1
2.387113175E1,3.156258583E1,-2.609060287E1,-2.319212341E1
2.388108975E1,3.055993462E1,-2.763785362E1,-2.261686707E1
2.389104775E1,2.965063667E1,-2.910765839E1,-2.181262207E1
2.390100575E1,2.865231514E1,-3.046161079E1,-2.091699219E1
2.391096375E1,2.792828941E1,-3.166226387E1,-2.028201294E1
2.392092175E1,2.742727470E1,-3.258609772E1,-1.969743347E1
2.393087975E1,2.705628777E1,-3.328585434E1,-1.896730042E1
2.394083675E1,2.668334389E1,-3.372607803E1,-1.853521729E1
2.395079475E1,2.631851387E1,-3.423689270E1,-1.842239380E1
2.396075321E1,2.589430809E1,-3.442060089E1,-1.847116089E1
2.397071121E1,2.573259544E1,-3.459270096E1,-1.857453918E1
2.398066921E1,2.531180382E1,-3.478819656E1,-1.910725403E1
2.399062721E1,2.503529930E1,-3.484940338E1,-1.919697571E1
2.400058521E1,2.478632545E1,-3.497102737E1,-1.920825195E1
2.401054321E1,2.479854774E1,-3.511234665E1,-1.890252686E1
2.402050021E1,2.484373283E1,-3.532634735E1,-1.860426331E1
2.403045821E1,2.491891289E1,-3.544286346E1,-1.806143188E1
2.404041621E1,2.522407341E1,-3.541443634E1,-1.701593018E1
2.405037421E1,2.554685020E1,-3.566063309E1,-1.634490967E1
2.406033221E1,2.597315025E1,-3.576119232E1,-1.559678650E1
2.407029021E1,2.640649986E1,-3.580094528E1,-1.471713257E1
2.408024821E1,2.686557961E1,-3.582243347E1,-1.363034058E1
2.409020621E1,2.744583321E1,-3.579058075E1,-1.239842224E1
2.410016321E1,2.780792046E1,-3.585546875E1,-1.146513367E1
2.411012121E1,2.806343651E1,-3.572607803E1,-1.119813538E1
2.412007921E1,2.838412666E1,-3.546232986E1,-1.086459351E1
2.413003721E1,2.872129250E1,-3.515368652E1,-1.085070801E1
2.413999521E1,2.913174248E1,-3.485501099E1,-1.109407043E1
2.414995321E1,2.942133904E1,-3.447602844E1,-1.180247498E1
2.415991121E1,3.004219246E1,-3.387946701E1,-1.229678345E1
2.416986921E1,3.073821068E1,-3.316658783E1,-1.255839539E1
2.417982621E1,3.138825607E1,-3.246619034E1,-1.272979736E1
2.418978421E1,3.217739105E1,-3.174882698E1,-1.267907715E1
2.419974221E1,3.273586273E1,-3.104136848E1,-1.311126709E1
2.420970021E1,3.335463715E1,-3.025919914E1,-1.355867004E1
2.421965821E1,3.363529205E1,-2.944206429E1,-1.421983337E1
2.422961621E1,3.372863388E1,-2.885501099E1,-1.520689392E1
2.423957421E1,3.382479095E1,-2.812948036E1,-1.636813354E1
2.424953221E1,3.382041550E1,-2.745652390E1,-1.771810913E1
2.425948921E1,3.370923233E1,-2.652260971E1,-1.897377014E1
2.426944721E1,3.377855301E1,-2.572155380E1,-2.025109863E1
2.427940521E1,3.377729034E1,-2.486613655E1,-2.111904907E1
2.428936321E1,3.407945633E1,-2.379739380E1,-2.187229919E1
2.429932121E1,3.456875610E1,-2.300212097E1,-2.208058167E1
2.430927921E1,3.513459015E1,-2.190237808E1,-2.219201660E1
2.431923721E1,3.583073425E1,-2.105236816E1,-2.210148621E1
2.432919521E1,3.625674820E1,-2.032058144E1,-2.185867310E1
2.433915221E1,3.670363998E1,-1.962461472E1,-2.202775574E1
2.434911021E1,3.676340103E1,-1.911026764E1,-2.235671997E1
2.435906821E1,3.675028229E1,-1.871692657E1,-2.262451172E1
2.436902621E1,3.658261108E1,-1.854378319E1,-2.330340576E1
2.437898421E1,3.635540009E1,-1.847718048E1,-2.387057495E1
2.438894221E1,3.591686249E1,-1.832066154E1,-2.454473877E1
2.439890021E1,3.558746338E1,-1.838336372E1,-2.500642395E1
2.440885821E1,3.530835724E1,-1.842347908E1,-2.506282043E1
2.441881521E1,3.531822586E1,-1.841353416E1,-2.522825623E1
2.442877321E1,3.550357056E1,-1.855389786E1,-2.493435669E1
2.443873121E1,3.573403549E1,-1.883102989E1,-2.443040466E1
2.444868921E1,3.613780594E1,-1.902630234E1,-2.383459473E1
2.445864721E1,3.642021561E1,-1.912862015E1,-2.294598389E1
2.446860521E1,3.677697372E1,-1.959060478E1,-2.210530090E1
2.447856321E1,3.706271744E1,-1.986817741E1,-2.120333862E1
2.448852121E1,3.723190689E1,-2.035348129E1,-2.048268127E1
2.449847821E1,3.739183044E1,-2.101822472E1,-1.973463440E1
2.450843621E1,3.735424805E1,-2.204550362E1,-1.876278687E1
2.451839421E1,3.719619751E1,-2.300499535E1,-1.778166199E1
2.452835221E1,3.678370667E1,-2.427802467E1,-1.708901978E1
2.453831021E1,3.617653656E1,-2.531622505E1,-1.636743164E1
2.454826821E1,3.536241150E1,-2.662969398E1,-1.603375244E1
2.455822621E1,3.429591370E1,-2.786404991E1,-1.601036072E1
2.456818421E1,3.328092957E1,-2.914583778E1,-1.596682739E1
2.457814121E1,3.216453552E1,-3.013790321E1,-1.627388000E1
2.458809921E1,3.147969627E1,-3.097239494E1,-1.618453979E1
2.459805721E1,3.097207451E1,-3.173505592E1,-1.586555481E1
2.460801521E1,3.061643791E1,-3.216545105E1,-1.561614990E1
2.461797321E1,3.027365303E1,-3.247122574E1,-1.559149170E1
2.462793121E1,3.010995293E1,-3.255443954E1,-1.573910522E1
2.463788921E1,3.004227257E1,-3.257043839E1,-1.558531189E1
2.464784621E1,3.011583900E1,-3.262195206E1,-1.580877686E1
2.465780421E1,3.031772041E1,-3.250718307E1,-1.583195496E1
2.466776221E1,3.006197548E1,-3.234103775E1,-1.633668518E1
2.467772021E1,2.990645409E1,-3.207512665E1,-1.662657166E1
2.468767821E1,2.976046562E1,-3.199335289E1,-1.707366943E1
2.469763621E1,2.957050133E1,-3.197120476E1,-1.741607666E1
2.470759421E1,2.944207573E1,-3.210622025E1,-1.750091553E1
2.471755221E1,2.900443077E1,-3.229187012E1,-1.801791382E1
2.472750921E1,2.889342690E1,-3.236408615E1,-1.814047241E1
2.473746721E1,2.854730415E1,-3.249411392E1,-1.838522339E1
2.474742521E1,2.827309990E1,-3.263761902E1,-1.840698242E1
2.475738321E1,2.807677269E1,-3.285300827E1,-1.809268188E1
2.476734121E1,2.794526100E1,-3.297374725E1,-1.839907837E1
2.477729921E1,2.768857002E1,-3.313648224E1,-1.809068298E1
2.478725721E1,2.760910606E1,-3.317839050E1,-1.811979675E1
2.479721521E1,2.751244926E1,-3.316366959E1,-1.832054138E1
2.480717221E1,2.763754463E1,-3.317287445E1,-1.844956970E1
2.481713021E1,2.759234810E1,-3.288193130E1,-1.881138611E1
2.482708821E1,2.795588875E1,-3.261991882E1,-1.869549561E1
2.483704621E1,2.840985680E1,-3.237161636E1,-1.860377502E1
2.484700421E1,2.890386391E1,-3.201840973E1,-1.842367554E1
2.485696221E1,2.952736473E1,-3.157591820E1,-1.830905151E1
2.486692021E1,3.003346443E1,-3.094820595E1,-1.861521912E1
2.487687821E1,3.064372826E1,-3.017924690E1,-1.877452087E1
2.488683521E1,3.121101189E1,-2.930265236E1,-1.933331299E1
2.489679321E1,3.163986397E1,-2.840900040E1,-1.986254883E1
2.490675121E1,3.194211006E1,-2.750580215E1,-2.053244019E1
2.491670921E1,3.209069061E1,-2.659048653E1,-2.163395691E1
2.492666721E1,3.211249542E1,-2.574381256E1,-2.264907837E1
2.493662521E1,3.207592773E1,-2.494841766E1,-2.363485718E1
2.494658321E1,3.211471558E1,-2.416160202E1,-2.440890503E1
2.495653975E1,3.212197113E1,-2.344318390E1,-2.519587708E1
2.496649775E1,3.207964325E1,-2.281533813E1,-2.570625305E1
2.497645575E1,3.232824707E1,-2.202542877E1,-2.626034546E1
2.498641375E1,3.263229370E1,-2.129245186E1,-2.655700684E1
2.499637175E1,3.306491089E1,-2.066254807E1,-2.686061096E1
2.500632975E1,3.346635437E1,-2.006448936E1,-2.674656677E1
2.501628775E1,3.396594238E1,-1.936279869E1,-2.688294983E1
2.502624575E1,3.447075653E1,-1.879394531E1,-2.663926697E1
2.503620375E1,3.481140137E1,-1.833485603E1,-2.639370728E1
2.504616075E1,3.506774902E1,-1.800278282E1,-2.653518677E1
2.505611875E1,3.523857117E1,-1.785338593E1,-2.665652466E1
2.506607675E1,3.504379272E1,-1.779106522E1,-2.668589783E1
2.507603475E1,3.502092743E1,-1.795450020E1,-2.667088318E1
2.508599275E1,3.491690063E1,-1.845686722E1,-2.661505127E1
2.509595075E1,3.490774536E1,-1.888047409E1,-2.627314758E1
2.510590875E1,3.489117432E1,-1.931316948E1,-2.584953308E1
2.511586575E1,3.491743469E1,-1.981623840E1,-2.525035095E1
2.512582375E1,3.508474731E1,-2.032711029E1,-2.471134949E1
2.513578175E1,3.515172577E1,-2.088635635E1,-2.411235046E1
2.514573975E1,3.530461884E1,-2.121397972E1,-2.340638733E1
2.515569775E1,3.551332092E1,-2.141065407E1,-2.282913208E1
2.516565575E1,3.588436127E1,-2.179249191E1,-2.205633545E1
2.517561375E1,3.623484039E1,-2.186619186E1,-2.095118713E1
2.518557175E1,3.661191559E1,-2.233464813E1,-1.986489868E1
2.519552875E1,3.670143127E1,-2.268163300E1,-1.893908691E1
2.520548675E1,3.656288910E1,-2.346421051E1,-1.833355713E1
2.521544475E1,3.618820190E1,-2.441610527E1,-1.779199219E1
2.522540275E1,3.550679016E1,-2.540674782E1,-1.771365356E1
2.523536075E1,3.427641296E1,-2.649809265E1,-1.775497437E1
2.524531875E1,3.341880798E1,-2.770568848E1,-1.785034180E1
2.525527675E1,3.256994629E1,-2.896807289E1,-1.787092590E1
2.526523475E1,3.166741753E1,-2.994305229E1,-1.722840881E1
2.527519175E1,3.117210197E1,-3.094000435E1,-1.686793518E1
2.528514975E1,3.058267021E1,-3.173046684E1,-1.671081543E1
2.529510775E1,2.984423256E1,-3.232316971E1,-1.662704468E1
2.530506575E1,2.923811531E1,-3.273600388E1,-1.664422607E1
2.531502375E1,2.877837181E1,-3.315339279E1,-1.654905701E1
2.532498175E1,2.847782326E1,-3.329649734E1,-1.680624390E1
2.533493975E1,2.823296547E1,-3.347511673E1,-1.723794556E1
2.534489675E1,2.794177055E1,-3.366493607E1,-1.736592102E1
2.535485475E1,2.774706841E1,-3.379791641E1,-1.748191833E1
2.536481275E1,2.757283592E1,-3.367325592E1,-1.778289795E1
2.537477075E1,2.745769691E1,-3.373147964E1,-1.801036072E1
2.538472875E1,2.730192757E1,-3.380298996E1,-1.781024170E1
2.539468675E1,2.714901161E1,-3.383585358E1,-1.764225769E1
2.540464475E1,2.709757423E1,-3.398097992E1,-1.756077576E1
2.541460275E1,2.699511528E1,-3.406876373E1,-1.715583801E1
2.542455975E1,2.707565117E1,-3.436968231E1,-1.706173706E1
2.543451775E1,2.710521889E1,-3.456064224E1,-1.664262390E1
2.544447575E1,2.705893517E1,-3.465819931E1,-1.640025330E1
2.545443375E1,2.705355644E1,-3.478610611E1,-1.620555115E1
2.546439175E1,2.698417091E1,-3.494509888E1,-1.613476562E1
2.547434975E1,2.706600761E1,-3.479024887E1,-1.641941833E1
2.548430775E1,2.715331078E1,-3.445655060E1,-1.660971069E1
2.549426575E1,2.724149132E1,-3.434196091E1,-1.697900391E1
2.550422275E1,2.750335884E1,-3.404202652E1,-1.764665222E1
2.551418075E1,2.763191032E1,-3.362462997E1,-1.793977356E1
2.552413875E1,2.781901741E1,-3.324322891E1,-1.830108643E1
2.553409675E1,2.813990974E1,-3.268997192E1,-1.874607849E1
2.554405475E1,2.825592995E1,-3.211984253E1,-1.944844055E1
2.555401275E1,2.856973076E1,-3.144239807E1,-2.012988281E1
2.556397075E1,2.872297859E1,-3.062203217E1,-2.143008423E1
2.557392775E1,2.882327080E1,-2.980365753E1,-2.264845276E1
2.558388575E1,2.872529793E1,-2.900632858E1,-2.379008484E1
2.559384375E1,2.872066307E1,-2.823391914E1,-2.467869568E1
2.560380175E1,2.879440498E1,-2.763894463E1,-2.567094421E1
2.561375975E1,2.871491051E1,-2.699951172E1,-2.646043396E1
2.562371775E1,2.879253578E1,-2.630669785E1,-2.686175537E1
2.563367575E1,2.869195747E1,-2.568338966E1,-2.721543884E1
2.564363375E1,2.884998131E1,-2.511514282E1,-2.778701782E1
2.565359075E1,2.896441460E1,-2.455182648E1,-2.836869812E1
2.566354875E1,2.930051613E1,-2.397971725E1,-2.863090515E1
2.567350675E1,2.949769020E1,-2.322157478E1,-2.900299072E1
2.568346475E1,2.973578072E1,-2.265299416E1,-2.923899841E1
2.569342275E1,3.007932472E1,-2.216261101E1,-2.913093567E1
2.570338075E1,3.046053123E1,-2.164229393E1,-2.903462219E1
2.571333875E1,3.067584038E1,-2.144725609E1,-2.883145142E1
2.572329575E1,3.097017479E1,-2.126418304E1,-2.895175171E1
2.573325375E1,3.096159935E1,-2.132611847E1,-2.880793762E1
2.574321175E1,3.101347542E1,-2.134537125E1,-2.884690857E1
2.575316975E1,3.084388924E1,-2.154563522E1,-2.894334412E1
2.576312775E1,3.078212166E1,-2.194419479E1,-2.876464844E1
2.577308575E1,3.083381462E1,-2.224549294E1,-2.831312561E1
2.578304375E1,3.097667885E1,-2.261387062E1,-2.799824524E1
2.579300175E1,3.138467598E1,-2.285844994E1,-2.745289612E1
2.580295875E1,3.176197243E1,-2.304515648E1,-2.702392578E1
2.581291675E1,3.206212616E1,-2.343512917E1,-2.607637024E1
2.582287475E1,3.240010834E1,-2.382632065E1,-2.523245239E1
2.583283275E1,3.272058105E1,-2.446229172E1,-2.418646240E1
2.584279075E1,3.308099365E1,-2.517167282E1,-2.286555481E1
2.585274875E1,3.329174042E1,-2.593362617E1,-2.142687988E1
2.586270675E1,3.333917236E1,-2.685953331E1,-2.004910278E1
2.587266475E1,3.307405853E1,-2.783830261E1,-1.888676453E1
2.588262175E1,3.245043182E1,-2.897110176E1,-1.798725891E1
2.589257975E1,3.167469978E1,-3.003380585E1,-1.762580872E1
2.590253775E1,3.071003914E1,-3.135847092E1,-1.741694641E1
2.591249575E1,2.955797005E1,-3.251074600E1,-1.676367188E1
2.592245375E1,2.867563438E1,-3.354936981E1,-1.603118896E1
2.593241175E1,2.784639168E1,-3.458391953E1,-1.544805908E1
2.594236975E1,2.749908257E1,-3.526327133E1,-1.473611450E1
2.595232675E1,2.679429054E1,-3.591842270E1,-1.424435425E1
2.596228500E1,2.620631218E1,-3.629372025E1,-1.383900452E1
2.597224300E1,2.585270882E1,-3.662416840E1,-1.374082947E1
2.598220100E1,2.545441246E1,-3.679515457E1,-1.401129150E1
2.599215900E1,2.536064720E1,-3.685128403E1,-1.444094849E1
2.600211700E1,2.509578514E1,-3.695444489E1,-1.462367249E1
2.601207500E1,2.495232964E1,-3.707762909E1,-1.517080688E1
2.602203200E1,2.466106606E1,-3.693683243E1,-1.554460144E1
2.603199000E1,2.442947197E1,-3.685853195E1,-1.599662781E1
2.604194800E1,2.425168037E1,-3.697198868E1,-1.627622986E1
2.605190600E1,2.417271996E1,-3.697265625E1,-1.654986572E1
2.606186400E1,2.392356682E1,-3.690401840E1,-1.677104187E1
2.607182200E1,2.386346245E1,-3.697525024E1,-1.697526550E1
2.608178000E1,2.385946465E1,-3.705513763E1,-1.682394409E1
2.609173800E1,2.391377068E1,-3.691130447E1,-1.685183716E1
2.610169500E1,2.399372673E1,-3.683170319E1,-1.698896790E1
2.611165300E1,2.406979942E1,-3.683362198E1,-1.689184570E1
2.612161100E1,2.428693199E1,-3.668078613E1,-1.716583252E1
2.613156900E1,2.439730644E1,-3.636437607E1,-1.753469849E1
2.614152700E1,2.464696312E1,-3.604296112E1,-1.772080994E1
2.615148500E1,2.467540169E1,-3.577090073E1,-1.792962646E1
2.616144300E1,2.502023125E1,-3.522383118E1,-1.820034790E1
2.617140100E1,2.533002281E1,-3.503147125E1,-1.856880188E1
2.618135800E1,2.577420998E1,-3.464937592E1,-1.862205505E1
2.619131600E1,2.636407661E1,-3.424879074E1,-1.847994995E1
2.620127400E1,2.695279121E1,-3.383261490E1,-1.844503784E1
2.621123200E1,2.766041374E1,-3.337777710E1,-1.822521973E1
2.622119000E1,2.826539803E1,-3.280971146E1,-1.868574524E1
2.623114800E1,2.897185326E1,-3.224028015E1,-1.910478210E1
2.624110600E1,2.942337227E1,-3.125337982E1,-1.982490540E1
2.625106300E1,2.982843590E1,-3.043012619E1,-2.085079956E1
2.626102100E1,3.039461708E1,-2.952647400E1,-2.154025269E1
2.627097900E1,3.046278572E1,-2.863922501E1,-2.245478821E1
2.628093700E1,3.068171120E1,-2.774808693E1,-2.316059875E1
2.629089500E1,3.083403206E1,-2.685550308E1,-2.363395691E1
2.630085300E1,3.116541481E1,-2.611132812E1,-2.404006958E1
2.631081100E1,3.170889854E1,-2.545139313E1,-2.429421997E1
2.632076800E1,3.203639984E1,-2.496167755E1,-2.451062012E1
2.633072600E1,3.249292755E1,-2.434880829E1,-2.445002747E1
2.634068400E1,3.307339478E1,-2.388733292E1,-2.423822021E1
2.635064200E1,3.336167145E1,-2.343791008E1,-2.442921448E1
2.636060000E1,3.378933716E1,-2.311416817E1,-2.414988708E1
2.637055800E1,3.382350922E1,-2.296028709E1,-2.399995422E1
2.638051600E1,3.384546661E1,-2.301381683E1,-2.385459900E1
2.639047400E1,3.383750916E1,-2.320401382E1,-2.325486755E1
2.640043100E1,3.381552887E1,-2.355379486E1,-2.328320312E1
2.641038900E1,3.367749786E1,-2.396750832E1,-2.307246399E1
2.642034700E1,3.361711121E1,-2.426615524E1,-2.285459900E1
2.643030500E1,3.352486420E1,-2.448622704E1,-2.269561768E1
2.644026300E1,3.362874603E1,-2.445923042E1,-2.250227356E1
2.645022100E1,3.375575256E1,-2.443541336E1,-2.235949707E1
2.646017900E1,3.413967896E1,-2.443888474E1,-2.196865845E1
2.647013600E1,3.432837677E1,-2.423458672E1,-2.168466187E1
2.648009400E1,3.470887756E1,-2.415016747E1,-2.141777039E1
2.649005200E1,3.508182526E1,-2.415526390E1,-2.092982483E1
2.650001000E1,3.542298126E1,-2.442292213E1,-2.018975830E1
2.650996800E1,3.547174835E1,-2.468758774E1,-1.944123840E1
2.651992600E1,3.545013428E1,-2.533282661E1,-1.846272278E1
2.652988400E1,3.519431305E1,-2.622444534E1,-1.742034912E1
2.653984200E1,3.492132568E1,-2.704972649E1,-1.659219360E1
2.654979900E1,3.441516113E1,-2.802708244E1,-1.577966309E1
2.655975700E1,3.383410645E1,-2.896070862E1,-1.510383606E1
2.656971500E1,3.329196167E1,-2.992235565E1,-1.432945251E1
2.657967300E1,3.287380981E1,-3.069255447E1,-1.366481018E1
2.658963100E1,3.258943176E1,-3.143947220E1,-1.291375732E1
2.659958900E1,3.228442383E1,-3.201292038E1,-1.242973328E1
2.660954700E1,3.204117584E1,-3.253041077E1,-1.188423157E1
2.661950400E1,3.167342949E1,-3.283139038E1,-1.150451660E1
2.662946200E1,3.153501320E1,-3.310651016E1,-1.105247498E1
2.663942000E1,3.129514503E1,-3.325795746E1,-1.099491882E1
2.664937800E1,3.119299507E1,-3.327430725E1,-1.093675232E1
2.665933600E1,3.096525002E1,-3.341274643E1,-1.095434570E1
2.666929400E1,3.065284538E1,-3.365757751E1,-1.126173401E1
2.667925200E1,3.055121422E1,-3.356562424E1,-1.151040649E1
2.668921000E1,3.044215584E1,-3.379350281E1,-1.178465271E1
2.669916700E1,3.014797401E1,-3.377058029E1,-1.197460938E1
2.670912500E1,2.991977501E1,-3.394196701E1,-1.189868164E1
2.671908300E1,2.972327995E1,-3.426265335E1,-1.208468628E1
2.672904100E1,2.939188957E1,-3.451510620E1,-1.189302063E1
2.673899900E1,2.912567711E1,-3.468831253E1,-1.164508057E1
2.674895700E1,2.892103767E1,-3.511172104E1,-1.160670471E1
