"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.232869258E1,3.670367432E-1,1.864522705E0,9.729766846E0
7.233864858E1,1.246607666E0,2.453098755E0,9.141789551E0
7.234860458E1,1.930385742E0,2.828817444E0,9.114995270E0
7.235855958E1,2.310595093E0,3.070714417E0,9.702224121E0
7.236851558E1,2.061213684E0,2.837499390E0,1.000504440E1
7.237847058E1,1.134191437E0,2.331551514E0,9.898466034E0
7.238842658E1,2.671943665E-1,2.119292908E0,9.193282471E0
7.239838158E1,-1.166075134E-1,2.200873260E0,8.119864655E0
7.240833758E1,-6.765930176E-2,2.173629913E0,8.110134888E0
7.241829258E1,4.562512207E-1,1.721569977E0,9.422455902E0
7.242824858E1,1.088386688E0,1.187779999E0,1.135403915E1
7.243820358E1,1.373992767E0,6.493496704E-1,1.265438507E1
7.244815958E1,1.416504364E0,9.160949707E-2,1.344578934E1
7.245811458E1,1.338815918E0,-3.800596619E-1,1.456291626E1
7.246807058E1,1.253643036E0,-5.255570984E-1,1.523412048E1
7.247802558E1,1.007405090E0,-2.353106689E-1,1.481768646E1
7.248798158E1,6.159690857E-1,-6.885681152E-3,1.378977402E1
7.249793658E1,3.131488037E-1,2.805166626E-1,1.213556396E1
7.250789258E1,-1.706451416E-2,6.831793213E-1,1.052087173E1
7.251784758E1,-1.868115234E-1,1.009500732E0,9.069040833E0
7.252780358E1,-2.404000854E-1,1.344204712E0,7.698939972E0
7.253775858E1,-2.447410583E-1,1.681453400E0,6.574627991E0
7.254771458E1,-1.826202393E-1,1.969604187E0,5.871989136E0
7.255766958E1,4.011657715E-2,2.206411743E0,5.460644531E0
7.256762558E1,3.736230469E-1,2.363584900E0,5.305866394E0
7.257758158E1,7.105723572E-1,2.506088562E0,5.610183563E0
7.258753658E1,6.122268677E-1,2.686313782E0,5.449866943E0
7.259749258E1,3.821553040E-1,2.736459503E0,4.719086609E0
7.260744758E1,2.161505127E-1,2.726879425E0,4.305646362E0
7.261740358E1,-6.137237549E-3,2.689157867E0,4.469256134E0
7.262735858E1,-1.827699280E-1,2.445165253E0,5.254373474E0
7.263731458E1,-1.818717957E-1,2.212548981E0,5.858068085E0
7.264726958E1,-1.127156067E-1,2.077380066E0,6.385870514E0
7.265722558E1,-6.496490479E-2,1.929188232E0,7.007228394E0
7.266718058E1,9.699829102E-2,1.768422546E0,7.808661804E0
7.267713658E1,3.577560425E-1,1.726060638E0,8.656049652E0
7.268709158E1,3.656895447E-1,1.725162506E0,9.226363678E0
7.269704758E1,9.714797974E-2,1.571731567E0,9.726174316E0
7.270700258E1,-1.591191101E-1,1.170416107E0,9.916728058E0
7.271695858E1,-4.843927002E-1,9.098080444E-1,1.074271042E1
7.272691358E1,-5.897735596E-1,7.955955505E-1,1.192929291E1
7.273686958E1,-4.426295471E-1,8.948391724E-1,1.278805710E1
7.274682458E1,-6.167175293E-2,1.000818787E0,1.343007202E1
7.275678038E1,4.881349182E-1,1.179547119E0,1.369981110E1
7.276673538E1,7.872129822E-1,1.339414673E0,1.396984955E1
7.277669138E1,4.484674072E-1,1.356778564E0,1.394080994E1
7.278664638E1,-2.430944824E-1,1.513502655E0,1.350805984E1
7.279660237E1,-8.446934509E-1,1.778601379E0,1.292053162E1
7.280655838E1,-8.675958252E-1,2.196382599E0,1.232971024E1
7.281651338E1,-4.110452271E-1,2.705024872E0,1.197988770E1
7.282646938E1,-6.526428223E-2,2.799029388E0,1.181972076E1
7.283642438E1,-2.513273621E-1,2.304158478E0,1.160102554E1
7.284638037E1,-9.090596008E-1,1.539548492E0,1.128158981E1
7.285633537E1,-1.681004333E0,1.043180695E0,1.100137253E1
7.286629138E1,-2.287093964E0,7.777825928E-1,1.066292633E1
7.287624638E1,-2.651136932E0,6.718029785E-1,1.036669235E1
7.288620238E1,-2.548600159E0,8.900491333E-1,9.870025177E0
7.289615738E1,-1.676962738E0,1.428629150E0,9.606123962E0
7.290611337E1,-3.249742126E-1,1.980980530E0,1.039333694E1
7.291606837E1,9.322613525E-1,2.171234894E0,1.174891800E1
7.292602438E1,1.531764679E0,1.970951385E0,1.327768890E1
7.293597938E1,1.310674438E0,1.327589264E0,1.405711807E1
7.294593538E1,4.764591980E-1,5.257067871E-1,1.377375732E1
7.295589038E1,-5.525010681E-1,-2.210902405E-1,1.279404465E1
7.296584637E1,-1.350042572E0,-7.186555481E-1,1.181747543E1
7.297580137E1,-1.685644684E0,-7.045848083E-1,1.089329727E1
7.298575738E1,-1.548230438E0,-3.152444458E-1,9.752519531E0
7.299571238E1,-1.153800659E0,2.192939758E-1,8.579858093E0
7.300566838E1,-7.929011536E-1,6.893165588E-1,7.248975677E0
7.301562338E1,-4.905299377E-1,1.150357819E0,6.181096344E0
7.302557937E1,-4.924758911E-2,1.561852112E0,5.635780334E0
7.303553538E1,4.469705200E-1,1.904339905E0,5.211861877E0
7.304549038E1,7.955955505E-1,2.082918549E0,5.335953827E0
7.305544638E1,8.747808838E-1,2.152224426E0,5.890849915E0
7.306540138E1,8.086184692E-1,2.142045593E0,5.758076019E0
7.307535738E1,6.123765564E-1,2.144141235E0,5.465584259E0
7.308531237E1,6.370751953E-1,2.219584351E0,5.504653015E0
7.309526838E1,7.466473389E-1,2.340682526E0,5.902076569E0
7.310522338E1,7.955955505E-1,2.358794861E0,6.396498413E0
7.311517938E1,7.936495972E-1,2.178719330E0,7.269333344E0
7.312513438E1,7.577243042E-1,1.876198425E0,8.242459717E0
7.313509038E1,4.105961609E-1,1.507664795E0,8.714877319E0
7.314504537E1,-2.926414490E-1,1.383123779E0,8.301287384E0
7.315500138E1,-9.993218994E-1,1.429826660E0,8.124505005E0
7.316495638E1,-1.542991333E0,1.153052216E0,8.489446106E0
7.317491238E1,-1.955832825E0,9.768685913E-1,8.694369965E0
7.318486738E1,-1.940863953E0,8.014334106E-1,8.951834564E0
7.319482338E1,-1.576222229E0,6.198609924E-1,9.108708344E0
7.320477837E1,-8.155041504E-1,8.086184692E-1,9.718689880E0
7.321473438E1,8.262817383E-2,9.392967224E-1,1.069840256E1
7.322468938E1,1.019679565E0,1.005010071E0,1.186956711E1
7.323464538E1,1.452429657E0,1.016386414E0,1.279883469E1
7.324460038E1,1.264270935E0,8.749305725E-1,1.335058731E1
7.325455637E1,4.758604431E-1,8.053253174E-1,1.302261932E1
7.326451237E1,-6.526428223E-1,1.159488831E0,1.226489502E1
7.327446738E1,-1.431024170E0,1.770967255E0,1.074690170E1
7.328442338E1,-1.102457428E0,2.275567932E0,8.796906738E0
7.329437838E1,4.146377563E-1,2.673141174E0,8.572373657E0
7.330433438E1,2.165696411E0,2.840193787E0,1.077294754E1
7.331428937E1,3.118614807E0,2.374661865E0,1.368379440E1
7.332424537E1,3.001109161E0,1.557660828E0,1.536689438E1
7.333420038E1,1.698218536E0,8.238867188E-1,1.520642807E1
7.334415638E1,-2.814147949E-1,1.631607056E-1,1.302980438E1
7.335411138E1,-1.875300293E0,-3.481759644E-1,1.088177124E1
7.336406738E1,-2.542163544E0,-4.408332825E-1,9.697583771E0
7.337402237E1,-1.959874420E0,-3.559597778E-1,9.392667847E0
7.338397838E1,-9.211843872E-1,-2.621049500E-1,1.002091141E1
7.339393338E1,-1.082249451E-1,-1.058299255E-1,1.061906754E1
7.340388938E1,5.448669434E-1,1.152603149E-1,1.019095779E1
7.341384438E1,1.261277161E0,4.276606750E-1,9.495054932E0
7.342380038E1,1.713636475E0,8.602610779E-1,9.053922272E0
7.343375537E1,1.836081848E0,9.883946228E-1,8.666827240E0
7.344371138E1,1.649420013E0,8.614585876E-1,8.369246063E0
7.345366638E1,1.300345917E0,6.719526672E-1,8.406368866E0
7.346362238E1,9.017248535E-1,4.339476013E-1,8.355325012E0
7.347357738E1,4.192781067E-1,1.942959595E-1,8.293802948E0
7.348353338E1,1.047821045E-2,8.876541138E-2,8.130791931E0
7.349348937E1,-2.143542480E-1,1.013392639E-1,7.753726044E0
7.350344438E1,-2.230361938E-1,2.854563904E-1,7.238647156E0
7.351340038E1,6.361770630E-2,5.731581116E-1,6.905290375E0
7.352335538E1,4.388873291E-1,9.131011963E-1,6.576424255E0
7.353331138E1,6.285429382E-1,1.350940704E0,6.547684021E0
7.354326638E1,7.744894409E-1,1.691632233E0,6.442901917E0
7.355322237E1,5.590873718E-1,1.909579010E0,6.175258484E0
7.356317738E1,1.905537415E-1,1.959874420E0,5.983058167E0
7.357313338E1,-4.969665527E-2,1.997595978E0,5.942492523E0
7.358308838E1,-3.180885315E-1,2.041454773E0,6.096222839E0
7.359304438E1,-2.592608643E-1,2.070644073E0,6.342161407E0
7.360299938E1,3.772155762E-2,2.121538239E0,7.077432404E0
7.361295537E1,5.213658142E-1,2.178120575E0,8.246950378E0
7.362291038E1,8.993298340E-1,2.176024933E0,9.296717377E0
7.363286638E1,1.049168243E0,1.972448273E0,1.031355286E1
7.364282138E1,8.925938416E-1,1.524878998E0,1.159773239E1
7.365277738E1,4.255650330E-1,7.710466003E-1,1.265752853E1
7.366273238E1,-2.561174011E-1,1.642085266E-1,1.311407913E1
7.367268837E1,-6.484515381E-1,-9.699829102E-2,1.310135559E1
7.368264338E1,-5.923182678E-1,-2.335144043E-2,1.268641846E1
7.369259938E1,-2.348616028E-1,4.623884583E-1,1.253134094E1
7.370255438E1,1.374142456E-1,8.780740356E-1,1.290376648E1
7.371251038E1,4.483177185E-1,1.185834045E0,1.332424210E1
7.372246537E1,5.316943359E-1,1.512005768E0,1.333995941E1
7.373242137E1,2.158511353E-1,1.617835693E0,1.315344727E1
7.374237638E1,-1.905537415E-1,1.814376984E0,1.270048920E1
7.375233238E1,-3.442840576E-1,2.227368164E0,1.226414658E1
7.376228850E1,-4.754113770E-1,2.457290039E0,1.207209595E1
7.377224350E1,-4.797523499E-1,2.633323975E0,1.176658127E1
7.378219950E1,-1.389111328E-1,2.837649078E0,1.161090500E1
7.379215450E1,1.956431580E-1,2.474953308E0,1.190339676E1
7.380211050E1,-8.322692871E-2,1.612895966E0,1.220187607E1
7.381206550E1,-9.610015869E-1,6.210585022E-1,1.227911545E1
7.382202150E1,-2.182162170E0,-1.862127686E-1,1.183858154E1
7.383197650E1,-3.249143372E0,-5.905220032E-1,1.091814560E1
7.384193250E1,-3.698359222E0,-3.516188049E-1,1.000294876E1
7.385188750E1,-3.535797272E0,4.369413757E-1,8.887169037E0
7.386184350E1,-2.949017487E0,1.328936462E0,7.997419281E0
7.387179850E1,-2.021246796E0,1.994901581E0,7.635471954E0
7.388175450E1,-5.598358154E-1,2.665956116E0,7.836803284E0
7.389170950E1,8.683442688E-1,3.336112518E0,8.796457672E0
7.390166550E1,1.568438416E0,3.366798706E0,9.955497437E0
7.391162050E1,1.369053040E0,2.670446777E0,1.057520874E1
7.392157650E1,6.951544189E-1,1.875599670E0,1.032028885E1
7.393153150E1,3.173400879E-2,1.382974091E0,9.736053772E0
7.394148750E1,-4.707710266E-1,9.587562561E-1,9.264983368E0
7.395144250E1,-9.500743103E-1,6.201603699E-1,9.003327484E0
7.396139850E1,-1.211730194E0,3.951782227E-1,8.762328644E0
7.397135350E1,-1.127305756E0,3.635939026E-1,8.637937317E0
7.398130950E1,-7.870632935E-1,4.290078735E-1,8.602760468E0
7.399126450E1,-4.957690430E-1,4.734654236E-1,8.496780853E0
7.400122050E1,-1.905537415E-1,5.551954651E-1,8.460556183E0
7.401117550E1,-1.160087585E-1,8.059240723E-1,8.189769287E0
7.402113150E1,-1.519340515E-1,9.834548950E-1,7.474406891E0
7.403108750E1,-1.872605896E-1,1.198707275E0,6.776408386E0
7.404104250E1,-2.436932373E-1,1.473984833E0,6.125262451E0
7.405099850E1,-1.830693054E-1,1.728455658E0,5.635930023E0
7.406095350E1,1.178050232E-1,1.997146912E0,5.508395233E0
7.407090950E1,5.746549988E-1,2.207609253E0,5.853278046E0
7.408086450E1,9.312135315E-1,2.388433228E0,6.424340515E0
7.409082050E1,1.061742096E0,2.402953033E0,6.597081299E0
7.410077550E1,1.035696259E0,2.209704895E0,6.879693604E0
7.411073150E1,4.580474854E-1,1.857487335E0,7.443571014E0
7.412068650E1,-1.636097717E-1,1.535806274E0,7.353458405E0
7.413064250E1,-5.072950745E-1,1.431772614E0,7.333549805E0
7.414059750E1,-7.794291687E-1,1.272354126E0,7.932154999E0
7.415055350E1,-1.045126648E0,8.072712708E-1,8.825946350E0
7.416050850E1,-9.818083191E-1,1.939965820E-1,9.971963196E0
7.417046450E1,-7.420069885E-1,-1.445993042E-1,1.142124939E1
7.418041950E1,-5.044509888E-1,-3.350033569E-1,1.253059250E1
7.419037550E1,-3.616479492E-1,-6.029461670E-1,1.320029984E1
7.420033050E1,-2.387535095E-1,-7.309300232E-1,1.362526611E1
7.421028650E1,-1.811233521E-2,-5.120851135E-1,1.379456406E1
7.422024150E1,-0.000000000E0,-8.666976929E-2,1.373349106E1
7.423019750E1,-3.293151855E-1,5.686674500E-1,1.335657486E1
7.424015250E1,-7.385641479E-1,1.428329773E0,1.236593491E1
7.425010850E1,-6.298901367E-1,2.097737732E0,1.070693481E1
7.426006350E1,3.252735901E-1,2.406545563E0,9.478888550E0
7.427001950E1,1.951491852E0,2.617456970E0,1.083881058E1
7.427997450E1,3.013233948E0,2.358495483E0,1.385144577E1
7.428993050E1,2.693648529E0,1.259929962E0,1.590801910E1
7.429988550E1,1.365460510E0,7.095245361E-2,1.596430206E1
7.430984150E1,-3.513194275E-1,-5.983058167E-1,1.495016098E1
7.431979750E1,-1.912572784E0,-1.080902252E0,1.345866257E1
7.432975250E1,-2.728675690E0,-1.146914978E0,1.201835770E1
7.433970850E1,-2.742746429E0,-5.691165161E-1,1.079255676E1
7.434966350E1,-2.157912598E0,5.209167480E-2,9.544003143E0
7.435961950E1,-1.017883301E0,5.328918457E-1,8.812025299E0
7.436957450E1,5.282514954E-1,1.117426300E0,8.813671875E0
7.437953050E1,2.006876678E0,1.694925385E0,9.119036865E0
7.438948550E1,2.994073792E0,2.007325745E0,9.515262909E0
7.439944150E1,3.408711548E0,1.971550140E0,9.685309296E0
7.440939650E1,3.019071808E0,1.559606781E0,9.811347198E0
7.441935250E1,2.282004547E0,9.607022095E-1,9.619595947E0
7.442930750E1,1.450783081E0,5.424719238E-1,9.227561188E0
7.443926350E1,5.939648438E-1,9.280700684E-2,8.922495575E0
7.444921850E1,-1.957928467E-1,-2.796185303E-1,8.685238953E0
7.445917450E1,-5.758525085E-1,-2.677931213E-1,8.523425446E0
7.446912950E1,-6.057902527E-1,6.661148071E-2,7.567662964E0
7.447908550E1,-4.188290405E-1,4.616400146E-1,6.325995026E0
7.448904050E1,1.916015625E-2,9.491761780E-1,5.829327850E0
7.449899650E1,7.545808411E-1,1.466650085E0,5.883215790E0
7.450895150E1,1.335223389E0,1.881886597E0,6.319109344E0
7.451890750E1,1.447639618E0,2.046095123E0,6.621330872E0
7.452886250E1,1.215023346E0,2.014660492E0,6.595584412E0
7.453881850E1,7.921527100E-1,2.085313568E0,6.320606232E0
7.454877350E1,3.611988831E-1,2.254012756E0,5.859714661E0
7.455872950E1,2.155517578E-1,2.473157043E0,5.569917297E0
7.456868450E1,2.655477905E-1,2.782264252E0,5.326673126E0
7.457864050E1,6.267466736E-1,3.128943329E0,5.136718140E0
7.458859550E1,1.140328674E0,3.443439331E0,5.569617920E0
7.459855150E1,1.387315063E0,3.478616180E0,6.677464142E0
7.460850750E1,1.177152100E0,3.122806091E0,7.786358185E0
7.461846250E1,7.592211914E-1,2.539469147E0,8.390352173E0
7.462841850E1,2.362088013E-1,2.117047577E0,8.959917755E0
7.463837350E1,-3.974235535E-1,1.603465576E0,9.451196136E0
7.464832950E1,-8.991801453E-1,1.018781433E0,9.771679688E0
7.465828450E1,-1.095122681E0,9.023236084E-1,1.043599823E1
7.466824050E1,-9.406439209E-1,1.054557037E0,1.109792175E1
7.467819550E1,-5.019062805E-1,1.235830078E0,1.157483002E1
7.468815150E1,5.089416504E-2,1.543440399E0,1.240275833E1
7.469810650E1,5.043013000E-1,1.835932159E0,1.319206696E1
7.470806250E1,7.463479614E-1,1.983375549E0,1.417851563E1
7.471801750E1,7.463479614E-1,1.888622589E0,1.483984039E1
7.472797350E1,3.089575195E-1,1.722318420E0,1.452279968E1
7.473792850E1,-4.282594299E-1,1.986818390E0,1.384515884E1
7.474788450E1,-9.818083191E-1,2.409389648E0,1.296349228E1
7.475784125E1,-1.152752838E0,2.655028839E0,1.176583282E1
7.476779725E1,-7.544311523E-1,3.008743286E0,1.109178452E1
7.477775225E1,5.194198608E-2,3.520529022E0,1.159249329E1
7.478770825E1,7.129673767E-1,3.335813141E0,1.223031693E1
7.479766325E1,3.848497009E-1,2.446811829E0,1.209754303E1
7.480761925E1,-5.492079163E-1,1.511706390E0,1.166554138E1
7.481757425E1,-1.275347900E0,7.786807251E-1,1.168814438E1
7.482753025E1,-2.046843567E0,3.070115662E-1,1.155686737E1
7.483748525E1,-2.550995178E0,-2.559677124E-2,1.105855362E1
7.484744125E1,-2.403551788E0,1.318757629E-1,1.041324554E1
7.485739625E1,-1.297352142E0,6.499484253E-1,1.043944107E1
7.486735225E1,-3.397933960E-2,1.124311981E0,1.155596924E1
7.487730725E1,6.918612671E-1,1.149309998E0,1.259570709E1
7.488726325E1,6.500981140E-1,8.744815063E-1,1.314416656E1
7.489721825E1,-2.095642090E-3,3.655398560E-1,1.309102707E1
7.490717425E1,-7.789801025E-1,-7.454498291E-2,1.212463669E1
7.491713025E1,-1.410666504E0,-1.712438965E-1,1.085348007E1
7.492708525E1,-1.637893982E0,-5.688171387E-2,9.637259216E0
7.493704125E1,-1.470841370E0,3.113525391E-1,8.717571716E0
7.494699625E1,-1.167721710E0,6.806346130E-1,7.854017487E0
7.495695225E1,-9.566606140E-1,8.812174988E-1,6.952592010E0
7.496690725E1,-7.333250427E-1,1.123563538E0,6.400839386E0
7.497686325E1,-3.863465881E-1,1.372645569E0,6.085594940E0
7.498681825E1,-7.783813477E-2,1.630858612E0,5.829776917E0
7.499677425E1,1.193019104E-1,1.803000641E0,5.668262787E0
7.500672925E1,9.101074219E-2,1.952539673E0,5.533243561E0
7.501668525E1,-6.930587769E-2,2.091600494E0,5.346132660E0
7.502664025E1,-2.439926147E-1,2.242486725E0,5.187013550E0
7.503659625E1,-3.207829285E-1,2.356699219E0,4.749473419E0
7.504655125E1,-2.345622253E-1,2.418520660E0,4.835993500E0
7.505650725E1,1.125659180E-1,2.342778168E0,5.241350555E0
7.506646225E1,3.534150696E-1,2.229014740E0,6.143524475E0
7.507641825E1,5.155279541E-1,2.138153687E0,7.075486450E0
7.508637325E1,4.721182251E-1,1.995799713E0,7.811206512E0
7.509632925E1,5.972579956E-2,1.735491028E0,8.163124695E0
7.510628425E1,-6.276448059E-1,1.637893982E0,7.700736237E0
7.511624025E1,-1.094972992E0,1.772015076E0,6.972949677E0
7.512619525E1,-1.033001862E0,2.051483917E0,6.714437256E0
7.513615125E1,-7.321275330E-1,2.313439178E0,6.956483917E0
7.514610625E1,-5.595364380E-1,2.263143768E0,7.762707367E0
7.515606225E1,-4.748126221E-1,1.896107025E0,8.894952850E0
7.516601725E1,-3.501219177E-1,1.321302338E0,1.051069290E1
7.517597325E1,-2.176473999E-1,6.219566345E-1,1.210278214E1
7.518592825E1,-1.826202393E-1,-1.287322998E-1,1.341884537E1
7.519588425E1,-2.531236267E-1,-7.765850830E-1,1.485765335E1
7.520583925E1,-2.436932373E-1,-1.143172760E0,1.555490341E1
7.521579525E1,-6.122268677E-2,-9.949809265E-1,1.558873306E1
7.522575025E1,1.139131165E-1,-2.216889954E-1,1.465048416E1
7.523570625E1,1.860630798E-1,8.514294434E-1,1.379636032E1
7.524566125E1,3.294648743E-1,1.810934143E0,1.295002029E1
7.525561725E1,7.077282715E-1,2.452200623E0,1.159967834E1
7.526557225E1,1.492845612E0,2.681074677E0,1.043330383E1
7.527552825E1,2.448458405E0,2.875370636E0,1.108190506E1
7.528548325E1,3.017425232E0,2.694396973E0,1.268342468E1
7.529543925E1,3.126548309E0,1.970202942E0,1.400442764E1
7.530539525E1,2.712060242E0,1.330133972E0,1.436847061E1
7.531535025E1,1.642384644E0,9.551637268E-1,1.326706100E1
7.532530625E1,4.592449951E-1,7.053332520E-1,1.125195145E1
7.533526125E1,-4.793032837E-1,6.673123169E-1,9.858499146E0
7.534521725E1,-1.024020538E0,7.680528259E-1,8.938961334E0
7.535517225E1,-1.063238983E0,8.445437622E-1,8.185877380E0
7.536512825E1,-5.897735596E-1,8.726852417E-1,8.031248932E0
7.537508325E1,2.053729248E-1,9.858499146E-1,8.532556458E0
7.538503925E1,1.279389496E0,1.325792999E0,9.002878418E0
7.539499425E1,2.387235718E0,1.788331146E0,8.978329468E0
7.540495025E1,2.944826202E0,2.064955902E0,9.020541687E0
7.541490525E1,2.879112854E0,1.706152039E0,9.285041656E0
7.542486125E1,2.330354004E0,1.105750580E0,9.905202026E0
7.543481625E1,1.518442383E0,5.661227417E-1,1.037672150E1
7.544477225E1,5.087919617E-1,-1.954934692E-1,1.041339523E1
7.545472725E1,-4.330494690E-1,-5.210664368E-1,1.011746063E1
7.546468325E1,-9.539662170E-1,-3.742218018E-1,9.410929871E0
7.547463825E1,-8.942404175E-1,9.430389404E-2,8.370593262E0
7.548459425E1,-6.454577637E-1,8.205935669E-1,7.337591400E0
7.549454925E1,-4.459226990E-1,1.281934204E0,6.683751068E0
7.550450525E1,-7.185058594E-2,1.662592621E0,6.230194244E0
7.551446025E1,2.707868958E-1,2.171384583E0,5.825286255E0
7.552441625E1,2.942880249E-1,2.307451630E0,5.859415283E0
7.553437125E1,2.336640930E-1,2.261796570E0,5.952222290E0
7.554432725E1,1.040336609E-1,2.304008789E0,6.044879608E0
7.555428225E1,-1.061293030E-1,2.377955017E0,6.123166809E0
7.556423825E1,-2.770738220E-1,2.421963501E0,6.127358093E0
7.557419325E1,-2.558180237E-1,2.443368988E0,6.198759613E0
7.558414925E1,-1.058299255E-1,2.492317200E0,6.408922577E0
7.559410425E1,1.040336609E-1,2.474204865E0,6.906338196E0
7.560406025E1,2.148033142E-1,2.344724121E0,7.616012421E0
7.561401525E1,9.505233765E-2,2.204914856E0,7.888445892E0
7.562397125E1,-1.523831177E-1,2.116299133E0,7.765850830E0
7.563392625E1,-4.499642944E-1,2.063159637E0,7.679181061E0
7.564388225E1,-6.221063232E-1,1.982776794E0,7.760761414E0
7.565383725E1,-7.047344971E-1,1.850901031E0,8.419840851E0
7.566379325E1,-6.532415771E-1,1.787133636E0,9.384135590E0
7.567374825E1,-3.758683777E-1,1.867516479E0,1.035486694E1
7.568370425E1,1.487905884E-1,1.887574768E0,1.134655472E1
7.569366025E1,7.689509583E-1,1.945204926E0,1.278236893E1
7.570361525E1,9.556127930E-1,1.817071381E0,1.391910507E1
7.571357125E1,7.099736023E-1,1.415456543E0,1.431039139E1
7.572352625E1,2.174977112E-1,1.058448944E0,1.481873428E1
7.573348225E1,-3.715274048E-1,9.454339600E-1,1.509984970E1
7.574343725E1,-8.433462524E-1,1.181343384E0,1.450842957E1
7.575339325E1,-9.556127930E-1,1.539847870E0,1.374501709E1
7.576334658E1,-6.261479187E-1,1.954635315E0,1.371537872E1
7.577330258E1,-5.508544922E-2,2.094893646E0,1.403960449E1
7.578325758E1,2.950364685E-1,1.752405853E0,1.440709030E1
7.579321358E1,-3.314108276E-1,1.048719177E0,1.380174911E1
7.580316858E1,-1.476529541E0,2.691403198E-1,1.245395187E1
7.581312458E1,-2.238894196E0,1.017883301E-1,1.142124939E1
7.582307958E1,-2.687810669E0,4.387376404E-1,1.022957748E1
7.583303558E1,-2.669099579E0,9.343569946E-1,9.021589508E0
7.584299058E1,-2.337089996E0,1.654808807E0,8.290809174E0
7.585294658E1,-1.601519623E0,2.128872986E0,7.632627869E0
7.586290158E1,-2.947370911E-1,2.582429810E0,7.733368378E0
7.587285758E1,1.193767548E0,2.833008728E0,8.911568298E0
7.588281258E1,2.044149170E0,2.531086578E0,1.054796539E1
7.589276858E1,1.978585510E0,1.639390869E0,1.189142166E1
7.590272358E1,1.238973541E0,6.092330933E-1,1.287592438E1
7.591267958E1,7.259902954E-2,-4.644841003E-1,1.306513092E1
7.592263458E1,-1.140478363E0,-1.320853271E0,1.259361145E1
7.593259058E1,-1.911524963E0,-1.611698456E0,1.179771652E1
7.594254558E1,-1.941163330E0,-1.411564636E0,1.079405365E1
7.595250158E1,-1.435065765E0,-7.173083496E-1,9.620194702E0
7.596245658E1,-8.988807678E-1,5.957611084E-2,8.476123810E0
7.597241258E1,-4.731660461E-1,5.977070618E-1,7.399861908E0
7.598236758E1,-1.300794983E-1,1.160985718E0,6.603368225E0
7.599232358E1,2.630030823E-1,1.873504028E0,6.117778015E0
7.600227858E1,6.568341064E-1,2.508633270E0,6.281088409E0
7.601223458E1,9.074130249E-1,3.048261108E0,6.445446625E0
7.602218958E1,9.180409241E-1,3.563040619E0,6.454427948E0
7.603214558E1,7.872129822E-1,3.989354095E0,6.394253082E0
7.604210058E1,6.789880371E-1,4.039050751E0,6.296356659E0
7.605205658E1,6.638694763E-1,3.785028992E0,6.423292694E0
7.606201158E1,7.830216980E-1,3.366798706E0,6.442303162E0
7.607196758E1,9.487271118E-1,3.020119629E0,6.918163605E0
7.608192258E1,1.116378479E0,2.565964050E0,7.934550018E0
7.609187858E1,9.475296021E-1,1.821562042E0,9.113049316E0
7.610183358E1,2.507286072E-1,1.242566071E0,9.205556946E0
7.611178958E1,-6.035449219E-1,1.087039490E0,8.044271851E0
7.612174458E1,-9.151968384E-1,1.270557861E0,6.767726440E0
7.613170058E1,-8.437953186E-1,1.650467834E0,6.494394836E0
7.614165558E1,-4.237687683E-1,1.503174133E0,7.215295715E0
7.615161158E1,-1.499880981E-1,1.078207855E0,8.486901398E0
7.616156658E1,-1.044827271E-1,5.495072937E-1,9.620793457E0
7.617152258E1,-1.722917175E-1,-1.531315613E-1,1.060679306E1
7.618147758E1,-4.616400146E-1,-9.168434143E-1,1.182630707E1
7.619143358E1,-8.328680420E-1,-1.585502930E0,1.288864792E1
7.620138858E1,-1.188827820E0,-1.866169281E0,1.357497070E1
7.621134458E1,-1.517095184E0,-1.415306854E0,1.342273727E1
7.622130058E1,-1.666035461E0,-2.588117981E-1,1.226564346E1
7.623125558E1,-1.690285034E0,9.087602234E-1,1.090123077E1
7.624121158E1,-1.105151825E0,1.905687103E0,8.744665375E0
7.625116658E1,1.173559570E-1,2.937192078E0,7.626191254E0
7.626112258E1,1.471889191E0,3.382965088E0,8.838220825E0
7.627107758E1,2.247875519E0,2.931054840E0,1.145971939E1
7.628103358E1,1.785636749E0,2.021546173E0,1.358485016E1
7.629098858E1,7.975415039E-1,1.013242950E0,1.353844666E1
7.630094458E1,-5.695655823E-1,6.060896301E-1,1.252625153E1
7.631089958E1,-1.891017609E0,1.685494995E-1,1.174577454E1
7.632085558E1,-2.623294830E0,-1.312770081E-1,1.095706467E1
7.633081058E1,-2.563119965E0,1.945953369E-2,1.007015900E1
7.634076658E1,-1.421743469E0,3.998185730E-1,9.321565704E0
7.635072158E1,1.666035461E-1,9.738748169E-1,9.378148041E0
7.636067758E1,1.486558685E0,1.374591522E0,9.468260651E0
7.637063258E1,2.746788025E0,1.753453674E0,9.387728119E0
7.638058858E1,3.492537231E0,2.240391083E0,9.455088043E0
7.639054358E1,3.485501862E0,2.176324310E0,9.187294922E0
7.640049958E1,3.007246399E0,1.744622040E0,8.751101990E0
7.641045458E1,2.400108948E0,1.442101135E0,8.607999573E0
7.642041058E1,1.823657684E0,1.109193420E0,8.639434204E0
7.643036558E1,1.311273193E0,7.951464844E-1,8.989107056E0
7.644032158E1,7.891589355E-1,6.227050781E-1,9.165140991E0
