"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.579883125E0,1.375000000E0,2.250000000E1,-4.343750000E1
1.599872187E0,1.375000000E0,2.256250000E1,-4.350000000E1
1.609873750E0,1.625000000E0,2.250000000E1,-4.331250000E1
1.619873750E0,1.562500000E0,2.243750000E1,-4.318750000E1
1.629887812E0,1.750000000E0,2.281250000E1,-4.312500000E1
1.649872187E0,1.750000000E0,2.281250000E1,-4.318750000E1
1.659873750E0,1.687500000E0,2.293750000E1,-4.325000000E1
1.679873750E0,1.812500000E0,2.318750000E1,-4.325000000E1
1.689873750E0,1.937500000E0,2.325000000E1,-4.312500000E1
1.699873750E0,2.000000000E0,2.318750000E1,-4.318750000E1
1.719872187E0,2.125000000E0,2.337500000E1,-4.331250000E1
1.729872187E0,2.125000000E0,2.350000000E1,-4.362500000E1
1.739872187E0,2.125000000E0,2.368750000E1,-4.356250000E1
1.749873750E0,2.000000000E0,2.375000000E1,-4.350000000E1
1.759873750E0,2.062500000E0,2.381250000E1,-4.356250000E1
1.769873750E0,2.125000000E0,2.368750000E1,-4.362500000E1
1.789872187E0,1.625000000E0,2.368750000E1,-4.375000000E1
1.799872187E0,1.750000000E0,2.343750000E1,-4.387500000E1
1.809872187E0,1.687500000E0,2.325000000E1,-4.400000000E1
1.819872187E0,1.687500000E0,2.312500000E1,-4.400000000E1
1.829873750E0,1.562500000E0,2.300000000E1,-4.393750000E1
1.839873750E0,1.687500000E0,2.268750000E1,-4.406250000E1
1.859872187E0,1.625000000E0,2.262500000E1,-4.418750000E1
1.869872187E0,1.937500000E0,2.237500000E1,-4.443750000E1
1.879872187E0,1.812500000E0,2.231250000E1,-4.431250000E1
1.889872187E0,1.750000000E0,2.256250000E1,-4.412500000E1
1.899873750E0,1.812500000E0,2.256250000E1,-4.412500000E1
1.909873750E0,1.875000000E0,2.268750000E1,-4.406250000E1
1.929872187E0,1.937500000E0,2.287500000E1,-4.381250000E1
1.939873750E0,2.062500000E0,2.287500000E1,-4.362500000E1
1.959872187E0,2.125000000E0,2.312500000E1,-4.343750000E1
1.969873750E0,2.375000000E0,2.306250000E1,-4.337500000E1
1.989872187E0,2.500000000E0,2.293750000E1,-4.325000000E1
1.999872187E0,2.562500000E0,2.293750000E1,-4.325000000E1
2.009873750E0,2.687500000E0,2.306250000E1,-4.337500000E1
2.029872187E0,2.750000000E0,2.318750000E1,-4.350000000E1
2.039873750E0,2.937500000E0,2.312500000E1,-4.343750000E1
2.049873750E0,2.750000000E0,2.287500000E1,-4.350000000E1
2.069873750E0,2.750000000E0,2.312500000E1,-4.368750000E1
2.089872187E0,2.625000000E0,2.331250000E1,-4.375000000E1
2.099872187E0,2.562500000E0,2.331250000E1,-4.362500000E1
2.109873750E0,2.625000000E0,2.325000000E1,-4.368750000E1
2.119873750E0,2.687500000E0,2.318750000E1,-4.381250000E1
2.129886250E0,2.437500000E0,2.343750000E1,-4.368750000E1
2.149872187E0,2.375000000E0,2.368750000E1,-4.350000000E1
2.159872187E0,2.250000000E0,2.362500000E1,-4.343750000E1
2.169872187E0,2.187500000E0,2.350000000E1,-4.337500000E1
2.179873750E0,2.187500000E0,2.343750000E1,-4.325000000E1
2.189873750E0,2.437500000E0,2.362500000E1,-4.325000000E1
2.209872187E0,2.562500000E0,2.368750000E1,-4.275000000E1
2.219872187E0,2.812500000E0,2.375000000E1,-4.281250000E1
2.229872187E0,2.875000000E0,2.381250000E1,-4.306250000E1
2.239872187E0,2.875000000E0,2.381250000E1,-4.300000000E1
2.249872187E0,3.250000000E0,2.381250000E1,-4.293750000E1
2.259873750E0,3.250000000E0,2.400000000E1,-4.287500000E1
2.269873750E0,3.250000000E0,2.387500000E1,-4.318750000E1
2.289872187E0,2.812500000E0,2.406250000E1,-4.350000000E1
2.299873750E0,2.937500000E0,2.387500000E1,-4.362500000E1
2.319872187E0,2.750000000E0,2.375000000E1,-4.381250000E1
2.329873750E0,2.562500000E0,2.368750000E1,-4.381250000E1
2.339873750E0,2.375000000E0,2.381250000E1,-4.368750000E1
2.349873750E0,2.250000000E0,2.387500000E1,-4.362500000E1
2.369872187E0,2.625000000E0,2.362500000E1,-4.356250000E1
2.379872187E0,2.562500000E0,2.356250000E1,-4.362500000E1
2.389872187E0,2.562500000E0,2.368750000E1,-4.362500000E1
2.399873750E0,2.562500000E0,2.362500000E1,-4.350000000E1
2.409873750E0,2.687500000E0,2.375000000E1,-4.343750000E1
2.429872187E0,2.750000000E0,2.375000000E1,-4.331250000E1
2.439873750E0,2.812500000E0,2.381250000E1,-4.343750000E1
2.459872187E0,2.375000000E0,2.443750000E1,-4.325000000E1
2.469873750E0,2.437500000E0,2.462500000E1,-4.312500000E1
2.479873750E0,2.250000000E0,2.481250000E1,-4.306250000E1
2.499873750E0,2.000000000E0,2.500000000E1,-4.293750000E1
2.509873750E0,2.000000000E0,2.506250000E1,-4.293750000E1
2.519873750E0,1.875000000E0,2.512500000E1,-4.300000000E1
2.539873750E0,1.625000000E0,2.525000000E1,-4.293750000E1
2.549873750E0,1.687500000E0,2.525000000E1,-4.300000000E1
2.569872187E0,1.500000000E0,2.525000000E1,-4.287500000E1
2.579881562E0,1.437500000E0,2.512500000E1,-4.306250000E1
2.599872187E0,1.312500000E0,2.525000000E1,-4.318750000E1
2.609873750E0,1.250000000E0,2.518750000E1,-4.312500000E1
2.619873750E0,1.312500000E0,2.518750000E1,-4.312500000E1
2.629886250E0,1.187500000E0,2.512500000E1,-4.318750000E1
2.649872187E0,7.500000000E-1,2.475000000E1,-4.331250000E1
2.659872187E0,7.500000000E-1,2.468750000E1,-4.343750000E1
2.669872187E0,7.500000000E-1,2.468750000E1,-4.350000000E1
2.679873750E0,6.250000000E-1,2.462500000E1,-4.350000000E1
2.689873750E0,6.875000000E-1,2.450000000E1,-4.343750000E1
2.699873750E0,6.875000000E-1,2.468750000E1,-4.356250000E1
2.719872187E0,5.625000000E-1,2.443750000E1,-4.356250000E1
2.729872187E0,5.625000000E-1,2.450000000E1,-4.350000000E1
2.739872187E0,4.375000000E-1,2.456250000E1,-4.362500000E1
2.749872187E0,2.500000000E-1,2.443750000E1,-4.362500000E1
2.759873750E0,6.250000000E-2,2.450000000E1,-4.337500000E1
2.779872187E0,-1.875000000E-1,2.475000000E1,-4.337500000E1
2.789872187E0,-1.250000000E-1,2.462500000E1,-4.337500000E1
2.799872187E0,-1.875000000E-1,2.481250000E1,-4.331250000E1
2.809872187E0,-2.500000000E-1,2.481250000E1,-4.325000000E1
2.819872187E0,-4.375000000E-1,2.475000000E1,-4.293750000E1
2.829873750E0,-2.500000000E-1,2.462500000E1,-4.300000000E1
2.839873750E0,-3.125000000E-1,2.475000000E1,-4.312500000E1
2.859872187E0,-1.875000000E-1,2.468750000E1,-4.331250000E1
2.869872187E0,-3.125000000E-1,2.443750000E1,-4.337500000E1
2.879872187E0,-5.000000000E-1,2.443750000E1,-4.331250000E1
2.889872187E0,-7.500000000E-1,2.443750000E1,-4.331250000E1
2.899873750E0,-8.125000000E-1,2.443750000E1,-4.350000000E1
2.909873750E0,-9.375000000E-1,2.443750000E1,-4.368750000E1
2.929872187E0,-1.062500000E0,2.412500000E1,-4.356250000E1
2.939873750E0,-1.187500000E0,2.400000000E1,-4.356250000E1
2.959872187E0,-1.375000000E0,2.400000000E1,-4.375000000E1
2.969873750E0,-1.375000000E0,2.400000000E1,-4.387500000E1
2.979873750E0,-1.500000000E0,2.387500000E1,-4.393750000E1
2.999872187E0,-1.375000000E0,2.362500000E1,-4.400000000E1
3.009872187E0,-1.437500000E0,2.375000000E1,-4.393750000E1
3.019872187E0,-1.625000000E0,2.375000000E1,-4.406250000E1
3.029872187E0,-1.750000000E0,2.375000000E1,-4.418750000E1
3.039873750E0,-1.687500000E0,2.381250000E1,-4.418750000E1
3.049873750E0,-1.812500000E0,2.375000000E1,-4.418750000E1
3.069872187E0,-1.750000000E0,2.387500000E1,-4.406250000E1
3.079872187E0,-1.875000000E0,2.425000000E1,-4.406250000E1
3.089872187E0,-1.812500000E0,2.431250000E1,-4.406250000E1
3.099872187E0,-1.875000000E0,2.450000000E1,-4.418750000E1
3.109873750E0,-1.812500000E0,2.443750000E1,-4.425000000E1
3.119873750E0,-1.937500000E0,2.443750000E1,-4.406250000E1
3.129886250E0,-1.875000000E0,2.431250000E1,-4.387500000E1
3.149872187E0,-1.875000000E0,2.418750000E1,-4.381250000E1
3.159872187E0,-1.875000000E0,2.412500000E1,-4.387500000E1
3.169872187E0,-1.875000000E0,2.381250000E1,-4.387500000E1
3.179873750E0,-1.937500000E0,2.368750000E1,-4.393750000E1
3.189873750E0,-2.000000000E0,2.368750000E1,-4.387500000E1
3.199873750E0,-2.000000000E0,2.375000000E1,-4.375000000E1
3.219872187E0,-2.000000000E0,2.393750000E1,-4.375000000E1
3.229872187E0,-1.937500000E0,2.400000000E1,-4.368750000E1
3.239872187E0,-1.812500000E0,2.412500000E1,-4.350000000E1
3.249872187E0,-1.875000000E0,2.412500000E1,-4.362500000E1
3.259873750E0,-1.937500000E0,2.437500000E1,-4.343750000E1
3.269873750E0,-2.062500000E0,2.462500000E1,-4.331250000E1
3.289872187E0,-2.125000000E0,2.481250000E1,-4.343750000E1
3.299872187E0,-2.000000000E0,2.487500000E1,-4.356250000E1
3.309917500E0,-1.875000000E0,2.487500000E1,-4.362500000E1
3.329873750E0,-1.875000000E0,2.493750000E1,-4.362500000E1
3.349872187E0,-1.500000000E0,2.512500000E1,-4.337500000E1
3.359872187E0,-1.437500000E0,2.512500000E1,-4.343750000E1
3.369872187E0,-1.312500000E0,2.525000000E1,-4.325000000E1
3.379872187E0,-1.312500000E0,2.518750000E1,-4.331250000E1
3.389872187E0,-1.312500000E0,2.543750000E1,-4.325000000E1
3.399873750E0,-1.437500000E0,2.531250000E1,-4.318750000E1
3.409873750E0,-1.437500000E0,2.537500000E1,-4.331250000E1
3.429872187E0,-1.750000000E0,2.525000000E1,-4.343750000E1
3.439872187E0,-1.812500000E0,2.525000000E1,-4.350000000E1
3.449872187E0,-1.562500000E0,2.518750000E1,-4.343750000E1
3.459872187E0,-1.750000000E0,2.500000000E1,-4.350000000E1
3.469873750E0,-1.812500000E0,2.493750000E1,-4.343750000E1
3.479873750E0,-1.687500000E0,2.462500000E1,-4.337500000E1
3.499872187E0,-1.437500000E0,2.475000000E1,-4.350000000E1
3.509872187E0,-1.437500000E0,2.462500000E1,-4.343750000E1
3.519872187E0,-1.312500000E0,2.468750000E1,-4.343750000E1
3.529872187E0,-1.187500000E0,2.462500000E1,-4.356250000E1
3.539873750E0,-1.312500000E0,2.456250000E1,-4.368750000E1
3.549873750E0,-1.375000000E0,2.468750000E1,-4.375000000E1
3.569872187E0,-1.625000000E0,2.512500000E1,-4.381250000E1
3.579881562E0,-1.625000000E0,2.525000000E1,-4.387500000E1
3.599873750E0,-1.500000000E0,2.518750000E1,-4.356250000E1
3.609873750E0,-1.500000000E0,2.531250000E1,-4.362500000E1
3.619873750E0,-1.500000000E0,2.531250000E1,-4.343750000E1
3.629886250E0,-1.500000000E0,2.543750000E1,-4.331250000E1
3.649872187E0,-1.375000000E0,2.506250000E1,-4.331250000E1
3.659872187E0,-1.187500000E0,2.512500000E1,-4.331250000E1
3.669873750E0,-1.062500000E0,2.512500000E1,-4.343750000E1
3.679873750E0,-1.062500000E0,2.543750000E1,-4.350000000E1
3.699873750E0,-9.375000000E-1,2.531250000E1,-4.337500000E1
3.719872187E0,-8.750000000E-1,2.537500000E1,-4.343750000E1
3.729872187E0,-6.875000000E-1,2.537500000E1,-4.350000000E1
3.739872187E0,-6.250000000E-1,2.537500000E1,-4.337500000E1
3.749872187E0,-6.875000000E-1,2.531250000E1,-4.337500000E1
3.759873750E0,-7.500000000E-1,2.525000000E1,-4.325000000E1
3.769873750E0,-5.625000000E-1,2.518750000E1,-4.331250000E1
3.789872187E0,-4.375000000E-1,2.543750000E1,-4.343750000E1
3.799872187E0,-5.000000000E-1,2.531250000E1,-4.343750000E1
3.809872187E0,-5.625000000E-1,2.537500000E1,-4.350000000E1
3.819872187E0,-4.375000000E-1,2.537500000E1,-4.350000000E1
3.829873750E0,-6.250000000E-1,2.537500000E1,-4.362500000E1
3.839873750E0,-5.625000000E-1,2.525000000E1,-4.362500000E1
3.859872187E0,-3.750000000E-1,2.531250000E1,-4.375000000E1
3.869872187E0,-4.375000000E-1,2.518750000E1,-4.387500000E1
3.879872187E0,-5.000000000E-1,2.493750000E1,-4.387500000E1
3.889872187E0,-2.500000000E-1,2.487500000E1,-4.400000000E1
3.899873750E0,-2.500000000E-1,2.468750000E1,-4.393750000E1
3.909873750E0,-6.250000000E-1,2.475000000E1,-4.406250000E1
3.929872187E0,-5.625000000E-1,2.481250000E1,-4.406250000E1
3.939873750E0,-8.750000000E-1,2.475000000E1,-4.425000000E1
3.959872187E0,-1.062500000E0,2.468750000E1,-4.425000000E1
3.969873750E0,-1.125000000E0,2.462500000E1,-4.412500000E1
3.979873750E0,-1.125000000E0,2.475000000E1,-4.400000000E1
3.999872187E0,-1.062500000E0,2.475000000E1,-4.406250000E1
4.009872187E0,-1.062500000E0,2.475000000E1,-4.418750000E1
4.019872187E0,-1.000000000E0,2.500000000E1,-4.406250000E1
4.029872187E0,-7.500000000E-1,2.506250000E1,-4.400000000E1
4.039873750E0,-6.875000000E-1,2.506250000E1,-4.393750000E1
4.049873750E0,-6.875000000E-1,2.506250000E1,-4.387500000E1
4.069872187E0,-6.875000000E-1,2.518750000E1,-4.400000000E1
4.079873750E0,-4.375000000E-1,2.506250000E1,-4.400000000E1
4.089873750E0,-5.625000000E-1,2.506250000E1,-4.381250000E1
4.099873750E0,-5.625000000E-1,2.493750000E1,-4.368750000E1
4.109873750E0,-6.875000000E-1,2.468750000E1,-4.387500000E1
4.119873750E0,-8.125000000E-1,2.487500000E1,-4.393750000E1
4.129887812E0,-9.375000000E-1,2.487500000E1,-4.387500000E1
4.149872187E0,-1.125000000E0,2.481250000E1,-4.393750000E1
4.159873750E0,-1.250000000E0,2.468750000E1,-4.400000000E1
4.179873750E0,-1.062500000E0,2.475000000E1,-4.418750000E1
4.189873750E0,-1.062500000E0,2.481250000E1,-4.431250000E1
4.199873750E0,-1.000000000E0,2.493750000E1,-4.400000000E1
4.219872187E0,-1.187500000E0,2.487500000E1,-4.393750000E1
4.229872187E0,-1.125000000E0,2.468750000E1,-4.418750000E1
4.239872187E0,-1.125000000E0,2.481250000E1,-4.412500000E1
4.249872187E0,-1.062500000E0,2.493750000E1,-4.387500000E1
4.259873750E0,-1.125000000E0,2.493750000E1,-4.375000000E1
4.269873750E0,-1.312500000E0,2.493750000E1,-4.381250000E1
4.289872187E0,-1.312500000E0,2.500000000E1,-4.393750000E1
4.299872187E0,-9.375000000E-1,2.493750000E1,-4.412500000E1
4.309872187E0,-9.375000000E-1,2.487500000E1,-4.406250000E1
4.319872187E0,-8.750000000E-1,2.487500000E1,-4.375000000E1
4.329873750E0,-8.750000000E-1,2.487500000E1,-4.356250000E1
4.339873750E0,-8.125000000E-1,2.506250000E1,-4.362500000E1
4.359872187E0,-9.375000000E-1,2.518750000E1,-4.375000000E1
4.369872187E0,-8.125000000E-1,2.518750000E1,-4.362500000E1
4.379872187E0,-8.125000000E-1,2.525000000E1,-4.337500000E1
4.389872187E0,-8.125000000E-1,2.531250000E1,-4.331250000E1
4.399873750E0,-7.500000000E-1,2.531250000E1,-4.343750000E1
4.409873750E0,-8.125000000E-1,2.537500000E1,-4.356250000E1
4.429872187E0,-9.375000000E-1,2.518750000E1,-4.393750000E1
4.439873750E0,-1.062500000E0,2.531250000E1,-4.393750000E1
4.459872187E0,-1.250000000E0,2.525000000E1,-4.400000000E1
4.469873750E0,-1.375000000E0,2.512500000E1,-4.412500000E1
4.479873750E0,-1.437500000E0,2.518750000E1,-4.418750000E1
4.499872187E0,-1.562500000E0,2.493750000E1,-4.431250000E1
4.509872187E0,-1.375000000E0,2.481250000E1,-4.425000000E1
4.519872187E0,-1.562500000E0,2.481250000E1,-4.425000000E1
4.529872187E0,-1.312500000E0,2.462500000E1,-4.418750000E1
4.539873750E0,-1.250000000E0,2.456250000E1,-4.412500000E1
4.549873750E0,-1.125000000E0,2.443750000E1,-4.437500000E1
4.569872187E0,-8.750000000E-1,2.412500000E1,-4.443750000E1
4.579881562E0,-8.750000000E-1,2.412500000E1,-4.437500000E1
4.599872187E0,-1.062500000E0,2.425000000E1,-4.450000000E1
4.609873750E0,-7.500000000E-1,2.406250000E1,-4.450000000E1
4.619873750E0,-8.750000000E-1,2.400000000E1,-4.450000000E1
4.629886250E0,-8.125000000E-1,2.375000000E1,-4.468750000E1
4.649872187E0,-8.750000000E-1,2.381250000E1,-4.462500000E1
4.659872187E0,-1.000000000E0,2.368750000E1,-4.456250000E1
4.669873750E0,-8.750000000E-1,2.368750000E1,-4.450000000E1
4.679873750E0,-9.375000000E-1,2.356250000E1,-4.450000000E1
4.689873750E0,-8.750000000E-1,2.356250000E1,-4.450000000E1
4.699873750E0,-1.000000000E0,2.368750000E1,-4.437500000E1
4.719872187E0,-1.125000000E0,2.368750000E1,-4.443750000E1
4.729872187E0,-1.187500000E0,2.356250000E1,-4.456250000E1
4.739872187E0,-1.250000000E0,2.356250000E1,-4.462500000E1
4.749872187E0,-1.312500000E0,2.362500000E1,-4.468750000E1
4.759873750E0,-1.250000000E0,2.368750000E1,-4.475000000E1
4.769873750E0,-1.062500000E0,2.387500000E1,-4.481250000E1
4.789872187E0,-1.062500000E0,2.375000000E1,-4.493750000E1
4.799873750E0,-1.062500000E0,2.375000000E1,-4.481250000E1
4.819872187E0,-1.125000000E0,2.400000000E1,-4.462500000E1
4.829873750E0,-1.250000000E0,2.406250000E1,-4.468750000E1
4.839873750E0,-8.750000000E-1,2.412500000E1,-4.475000000E1
4.859872187E0,-8.750000000E-1,2.418750000E1,-4.475000000E1
4.869872187E0,-8.125000000E-1,2.425000000E1,-4.500000000E1
4.879872187E0,-6.875000000E-1,2.450000000E1,-4.475000000E1
4.889872187E0,-8.125000000E-1,2.475000000E1,-4.487500000E1
4.899873750E0,-9.375000000E-1,2.487500000E1,-4.493750000E1
4.909873750E0,-8.750000000E-1,2.500000000E1,-4.500000000E1
4.929872187E0,-1.125000000E0,2.468750000E1,-4.481250000E1
4.939873750E0,-1.125000000E0,2.443750000E1,-4.493750000E1
4.949873750E0,-8.750000000E-1,2.450000000E1,-4.500000000E1
4.969873750E0,-1.062500000E0,2.425000000E1,-4.512500000E1
4.979873750E0,-1.062500000E0,2.406250000E1,-4.493750000E1
4.999872187E0,-9.375000000E-1,2.418750000E1,-4.518750000E1
5.009872187E0,-6.250000000E-1,2.431250000E1,-4.525000000E1
5.019872187E0,-6.875000000E-1,2.456250000E1,-4.518750000E1
5.029872187E0,-8.125000000E-1,2.487500000E1,-4.512500000E1
5.039873750E0,-8.750000000E-1,2.487500000E1,-4.500000000E1
5.049873750E0,-6.250000000E-1,2.500000000E1,-4.500000000E1
5.069872187E0,-3.750000000E-1,2.518750000E1,-4.481250000E1
5.079872187E0,-3.750000000E-1,2.525000000E1,-4.475000000E1
5.089873750E0,-5.625000000E-1,2.506250000E1,-4.456250000E1
5.109873750E0,-6.250000000E-1,2.506250000E1,-4.456250000E1
5.119873750E0,-5.625000000E-1,2.493750000E1,-4.437500000E1
5.129886250E0,-5.625000000E-1,2.500000000E1,-4.431250000E1
5.149872187E0,-6.875000000E-1,2.518750000E1,-4.393750000E1
5.159872187E0,-7.500000000E-1,2.512500000E1,-4.400000000E1
5.169872187E0,-6.250000000E-1,2.518750000E1,-4.387500000E1
5.179872187E0,-5.000000000E-1,2.525000000E1,-4.381250000E1
5.189873750E0,-3.125000000E-1,2.531250000E1,-4.356250000E1
5.199873750E0,-3.750000000E-1,2.543750000E1,-4.362500000E1
5.219872187E0,-2.500000000E-1,2.556250000E1,-4.393750000E1
5.229872187E0,-1.875000000E-1,2.568750000E1,-4.406250000E1
5.239872187E0,-1.250000000E-1,2.568750000E1,-4.412500000E1
5.249872187E0,-1.250000000E-1,2.568750000E1,-4.431250000E1
5.259873750E0,-1.250000000E-1,2.543750000E1,-4.437500000E1
5.269873750E0,-1.250000000E-1,2.537500000E1,-4.450000000E1
5.289872187E0,0.000000000E0,2.512500000E1,-4.468750000E1
5.299873750E0,0.000000000E0,2.512500000E1,-4.462500000E1
5.319872187E0,-6.250000000E-2,2.481250000E1,-4.468750000E1
5.329873750E0,-1.875000000E-1,2.468750000E1,-4.481250000E1
5.339873750E0,-1.875000000E-1,2.450000000E1,-4.481250000E1
5.359872187E0,-6.250000000E-2,2.468750000E1,-4.481250000E1
5.369873750E0,0.000000000E0,2.450000000E1,-4.487500000E1
5.389872187E0,-6.250000000E-2,2.443750000E1,-4.481250000E1
5.399873750E0,0.000000000E0,2.431250000E1,-4.475000000E1
5.409873750E0,-1.875000000E-1,2.443750000E1,-4.468750000E1
5.429872187E0,1.250000000E-1,2.456250000E1,-4.481250000E1
5.439873750E0,1.250000000E-1,2.450000000E1,-4.493750000E1
5.459872187E0,-6.250000000E-2,2.425000000E1,-4.475000000E1
5.469873750E0,-6.250000000E-2,2.418750000E1,-4.481250000E1
5.489872187E0,0.000000000E0,2.418750000E1,-4.512500000E1
5.499872187E0,6.250000000E-2,2.418750000E1,-4.518750000E1
5.509872187E0,0.000000000E0,2.412500000E1,-4.506250000E1
5.519872187E0,-6.250000000E-2,2.393750000E1,-4.525000000E1
5.529872187E0,-6.250000000E-2,2.387500000E1,-4.512500000E1
5.539873750E0,0.000000000E0,2.362500000E1,-4.518750000E1
5.549873750E0,0.000000000E0,2.362500000E1,-4.543750000E1
5.569872187E0,6.250000000E-2,2.343750000E1,-4.543750000E1
5.579883125E0,0.000000000E0,2.337500000E1,-4.512500000E1
5.599872187E0,6.250000000E-2,2.312500000E1,-4.512500000E1
5.609873750E0,1.250000000E-1,2.318750000E1,-4.506250000E1
5.619873750E0,0.000000000E0,2.312500000E1,-4.500000000E1
5.629886250E0,0.000000000E0,2.331250000E1,-4.512500000E1
5.649872187E0,2.500000000E-1,2.325000000E1,-4.493750000E1
5.659872187E0,1.875000000E-1,2.343750000E1,-4.481250000E1
5.669872187E0,6.250000000E-2,2.350000000E1,-4.493750000E1
5.679872187E0,-6.250000000E-2,2.331250000E1,-4.481250000E1
5.689873750E0,-1.875000000E-1,2.337500000E1,-4.506250000E1
5.699873750E0,-2.500000000E-1,2.337500000E1,-4.506250000E1
5.719872187E0,-1.875000000E-1,2.343750000E1,-4.518750000E1
5.729873750E0,-1.875000000E-1,2.343750000E1,-4.518750000E1
5.749872187E0,-5.625000000E-1,2.325000000E1,-4.493750000E1
5.759872187E0,-5.000000000E-1,2.331250000E1,-4.506250000E1
5.769873750E0,-3.125000000E-1,2.350000000E1,-4.518750000E1
5.789872187E0,-1.250000000E-1,2.343750000E1,-4.506250000E1
5.799872187E0,-2.500000000E-1,2.337500000E1,-4.531250000E1
5.809872187E0,-3.125000000E-1,2.356250000E1,-4.506250000E1
5.819872187E0,-3.750000000E-1,2.362500000E1,-4.537500000E1
5.829873750E0,-2.500000000E-1,2.368750000E1,-4.543750000E1
5.839873750E0,0.000000000E0,2.362500000E1,-4.550000000E1
5.859872187E0,-1.875000000E-1,2.368750000E1,-4.556250000E1
5.869872187E0,-6.250000000E-2,2.362500000E1,-4.543750000E1
5.879872187E0,-4.375000000E-1,2.375000000E1,-4.531250000E1
5.889872187E0,-1.875000000E-1,2.368750000E1,-4.518750000E1
5.899873750E0,-1.250000000E-1,2.356250000E1,-4.518750000E1
5.909873750E0,6.250000000E-2,2.343750000E1,-4.518750000E1
5.919873750E0,0.000000000E0,2.343750000E1,-4.525000000E1
5.939873750E0,-1.250000000E-1,2.350000000E1,-4.493750000E1
5.959872187E0,-2.500000000E-1,2.343750000E1,-4.512500000E1
5.969873750E0,-1.875000000E-1,2.350000000E1,-4.531250000E1
5.979873750E0,-3.750000000E-1,2.362500000E1,-4.525000000E1
5.999872187E0,-8.750000000E-1,2.356250000E1,-4.518750000E1
6.009872187E0,-9.375000000E-1,2.362500000E1,-4.518750000E1
6.019872187E0,-1.125000000E0,2.350000000E1,-4.518750000E1
6.029872187E0,-8.750000000E-1,2.362500000E1,-4.537500000E1
6.039873750E0,-6.875000000E-1,2.381250000E1,-4.531250000E1
6.049873750E0,-8.125000000E-1,2.375000000E1,-4.537500000E1
6.059873750E0,-8.125000000E-1,2.368750000E1,-4.531250000E1
6.079872187E0,-9.375000000E-1,2.331250000E1,-4.537500000E1
6.089873750E0,-9.375000000E-1,2.312500000E1,-4.543750000E1
6.109873750E0,-8.750000000E-1,2.293750000E1,-4.575000000E1
6.119873750E0,-8.750000000E-1,2.275000000E1,-4.575000000E1
6.129886250E0,-1.062500000E0,2.250000000E1,-4.575000000E1
6.149872187E0,-1.062500000E0,2.225000000E1,-4.606250000E1
6.159872187E0,-1.062500000E0,2.231250000E1,-4.618750000E1
6.169872187E0,-1.062500000E0,2.256250000E1,-4.625000000E1
6.179872187E0,-1.250000000E0,2.281250000E1,-4.625000000E1
6.189873750E0,-1.375000000E0,2.281250000E1,-4.606250000E1
6.199873750E0,-1.625000000E0,2.268750000E1,-4.600000000E1
6.219872187E0,-1.812500000E0,2.275000000E1,-4.593750000E1
6.229872187E0,-1.875000000E0,2.268750000E1,-4.581250000E1
6.239872187E0,-1.937500000E0,2.293750000E1,-4.568750000E1
6.249872187E0,-1.937500000E0,2.312500000E1,-4.568750000E1
6.259873750E0,-2.125000000E0,2.325000000E1,-4.562500000E1
6.269873750E0,-2.000000000E0,2.312500000E1,-4.568750000E1
6.289872187E0,-2.062500000E0,2.350000000E1,-4.581250000E1
6.299872187E0,-2.125000000E0,2.375000000E1,-4.575000000E1
6.309872187E0,-2.187500000E0,2.375000000E1,-4.575000000E1
6.319872187E0,-2.250000000E0,2.393750000E1,-4.568750000E1
6.329873750E0,-2.375000000E0,2.381250000E1,-4.562500000E1
6.339873750E0,-2.375000000E0,2.368750000E1,-4.562500000E1
6.359872187E0,-2.187500000E0,2.343750000E1,-4.575000000E1
6.369872187E0,-2.187500000E0,2.337500000E1,-4.593750000E1
6.379872187E0,-2.000000000E0,2.318750000E1,-4.581250000E1
6.389872187E0,-1.937500000E0,2.325000000E1,-4.581250000E1
6.399873750E0,-2.000000000E0,2.325000000E1,-4.587500000E1
6.409873750E0,-1.875000000E0,2.306250000E1,-4.593750000E1
6.429872187E0,-1.687500000E0,2.300000000E1,-4.587500000E1
6.439872187E0,-1.687500000E0,2.306250000E1,-4.587500000E1
6.449872187E0,-1.687500000E0,2.300000000E1,-4.600000000E1
6.459872187E0,-1.625000000E0,2.318750000E1,-4.593750000E1
6.469873750E0,-1.625000000E0,2.325000000E1,-4.606250000E1
6.479873750E0,-1.750000000E0,2.331250000E1,-4.612500000E1
6.499872187E0,-1.625000000E0,2.356250000E1,-4.606250000E1
6.509872187E0,-1.625000000E0,2.375000000E1,-4.618750000E1
6.519872187E0,-1.875000000E0,2.393750000E1,-4.593750000E1
6.529872187E0,-1.937500000E0,2.406250000E1,-4.593750000E1
6.539873750E0,-1.750000000E0,2.418750000E1,-4.600000000E1
6.549873750E0,-1.687500000E0,2.412500000E1,-4.600000000E1
6.559873750E0,-1.750000000E0,2.431250000E1,-4.593750000E1
6.569873750E0,-1.625000000E0,2.406250000E1,-4.587500000E1
6.579881562E0,-1.375000000E0,2.418750000E1,-4.587500000E1
6.599872187E0,-1.250000000E0,2.418750000E1,-4.575000000E1
6.609873750E0,-9.375000000E-1,2.406250000E1,-4.606250000E1
6.619873750E0,-9.375000000E-1,2.412500000E1,-4.606250000E1
6.629886250E0,-1.062500000E0,2.387500000E1,-4.575000000E1
