"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.104270880E2,4.065096378E-2,-2.076424360E-1,7.694999129E-2
1.104370440E2,5.995055288E-2,-2.142945081E-1,4.248790443E-3
1.104469990E2,6.063844636E-2,-1.605202258E-1,-6.215047464E-2
1.104569540E2,4.895977303E-2,-9.101616591E-2,-1.210842133E-1
1.104669100E2,2.425561193E-3,-5.975252390E-2,-1.691556126E-1
1.104768650E2,-6.411029398E-2,-8.844839782E-2,-2.273904234E-1
1.104868210E2,-9.427805245E-2,-1.769497693E-1,-2.976882756E-1
1.104967760E2,-5.790518224E-2,-2.882527113E-1,-3.778485656E-1
1.105067320E2,1.527369116E-2,-4.020879269E-1,-4.535137415E-1
1.105166870E2,9.384550899E-2,-4.787498713E-1,-5.065472722E-1
1.105266430E2,1.273635179E-1,-4.866296351E-1,-5.100367665E-1
1.105365980E2,8.080346882E-2,-4.012602270E-1,-4.815514684E-1
1.105465540E2,-4.117036983E-2,-2.247810513E-1,-4.457516372E-1
1.105565090E2,-1.867638677E-1,-2.415844705E-3,-4.173083007E-1
1.105664650E2,-2.980365753E-1,1.747999489E-1,-3.972245753E-1
1.105764200E2,-3.257044256E-1,2.495540679E-1,-3.920330107E-1
1.105863760E2,-2.519876063E-1,2.070332468E-1,-4.018537104E-1
1.105963310E2,-1.905258000E-1,8.808907866E-2,-4.185076952E-1
1.106062870E2,-2.513055205E-1,-6.184396148E-2,-4.164573252E-1
1.106162420E2,-4.405769706E-1,-1.464088112E-1,-4.168471694E-1
1.106261980E2,-6.187965274E-1,-5.213612691E-3,-4.631558061E-1
1.106361530E2,-6.772404313E-1,3.150169551E-1,-4.932041764E-1
1.106461090E2,-6.042639613E-1,6.562573910E-1,-5.006961823E-1
1.106560640E2,-3.958237767E-1,8.725600839E-1,-4.401174188E-1
1.106660200E2,-1.049820706E-1,8.943077326E-1,-2.985509634E-1
1.106759750E2,1.846764535E-1,7.009266019E-1,-1.297876686E-1
1.106859300E2,4.564033151E-1,3.906845450E-1,3.665803373E-2
1.106958860E2,6.565887332E-1,6.100872159E-2,1.725292504E-1
1.107058410E2,7.284607887E-1,-2.348207980E-1,2.977041900E-1
1.107157970E2,6.310029626E-1,-3.982810974E-1,4.161709249E-1
1.107257520E2,3.853500187E-1,-4.592608213E-1,4.669786990E-1
1.107357080E2,1.061707288E-1,-4.419184029E-1,3.970452547E-1
1.107456630E2,-1.286218166E-1,-3.243816495E-1,2.333945334E-1
1.107556190E2,-3.002869487E-1,-1.121562496E-1,2.894025296E-2
1.107655740E2,-4.246709347E-1,9.298252314E-2,-1.481152028E-1
1.107755300E2,-5.315727592E-1,1.708678752E-1,-2.614966035E-1
1.107854850E2,-6.148260832E-1,1.598080248E-1,-3.129582107E-1
1.107954406E2,-6.331070662E-1,1.477476954E-1,-3.044749200E-1
1.108053956E2,-5.795799494E-1,1.358542740E-1,-2.401185632E-1
1.108153516E2,-4.597903490E-1,1.152878851E-1,-1.450456232E-1
1.108253066E2,-2.891666591E-1,7.046236098E-2,-4.065502807E-2
1.108352626E2,-1.109379008E-1,-3.597090486E-3,4.128300771E-2
1.108452176E2,3.675595298E-2,-9.394323081E-2,8.856050670E-2
1.108551736E2,1.456621885E-1,-1.668290794E-1,9.246586263E-2
1.108651286E2,2.235937417E-1,-1.834426820E-1,4.142451659E-2
1.108750846E2,2.636063099E-1,-1.410157681E-1,-3.167714179E-2
1.108850396E2,2.639919519E-1,-9.740598500E-2,-8.126014471E-2
1.108949956E2,2.248652726E-1,-5.059647560E-2,-1.045690700E-1
1.109049506E2,1.807769090E-1,2.235522866E-2,-1.031048670E-1
1.109149056E2,1.301227212E-1,6.808377057E-2,-9.212235361E-2
1.109248616E2,8.175812662E-2,7.202098519E-2,-1.012836248E-1
1.109348166E2,5.024187267E-2,6.676345319E-2,-1.280290186E-1
1.109447726E2,2.884497121E-2,5.871644244E-2,-1.725879610E-1
1.109547276E2,1.638436876E-2,5.844444036E-2,-2.327032685E-1
1.109646836E2,2.530675754E-2,5.379403010E-2,-2.637804747E-1
1.109746386E2,3.349843994E-2,4.575330298E-3,-2.535855770E-1
1.109845946E2,4.040854424E-2,-6.648979336E-2,-2.139785290E-1
1.109945496E2,5.296769366E-2,-1.152436137E-1,-1.466657221E-1
1.110045056E2,7.386391610E-2,-1.521614194E-1,-7.605813444E-2
1.110144606E2,1.218528524E-1,-1.860891134E-1,5.048392341E-4
1.110244166E2,2.099499553E-1,-2.400375605E-1,6.537571549E-2
1.110343716E2,3.473105729E-1,-2.638513744E-1,1.015750170E-1
1.110443276E2,4.770414233E-1,-2.590531409E-1,1.354205906E-1
1.110542826E2,5.583971739E-1,-2.177358121E-1,1.644860059E-1
1.110642386E2,5.824713707E-1,-1.244894937E-1,1.935898364E-1
1.110741936E2,5.563026071E-1,-2.072273381E-2,2.138105184E-1
1.110841496E2,5.004497170E-1,1.106171757E-1,2.334025949E-1
1.110941046E2,4.343805015E-1,2.801959515E-1,2.513852715E-1
1.111040606E2,3.898295462E-1,3.788945675E-1,2.837115228E-1
1.111140156E2,3.007117212E-1,3.623636961E-1,3.299945891E-1
1.111239716E2,1.680652499E-1,2.942831814E-1,3.689800501E-1
1.111339266E2,3.719126806E-2,2.475395650E-1,3.414393067E-1
1.111438826E2,-3.166289628E-2,2.357790470E-1,2.080072165E-1
1.111538376E2,8.115622215E-3,2.357440442E-1,6.488423049E-2
1.111637926E2,1.297211498E-1,2.075941563E-1,3.578279540E-2
1.111737486E2,2.643412352E-1,1.130304635E-1,1.072303876E-1
1.111837036E2,3.679555058E-1,-2.097767033E-2,2.403050810E-1
1.111936596E2,4.023268521E-1,-1.963194907E-1,4.130957127E-1
1.112036146E2,3.510756493E-1,-3.755510449E-1,5.693700314E-1
1.112135706E2,1.952695101E-1,-5.137396455E-1,6.758903861E-1
1.112235256E2,-4.252174869E-2,-5.855020285E-1,6.787551641E-1
1.112334816E2,-3.199500144E-1,-5.784276724E-1,5.633320212E-1
1.112434366E2,-6.037119627E-1,-4.710314572E-1,3.292782009E-1
1.112533926E2,-8.511642814E-1,-2.301054746E-1,8.890157938E-2
1.112633476E2,-1.024276376E0,3.359966725E-2,-7.684770972E-2
1.112733036E2,-1.074270844E0,2.775351703E-1,-1.265866160E-1
1.112832586E2,-1.013954520E0,5.058261156E-1,-6.101373211E-2
1.112932146E2,-8.780283928E-1,6.646730900E-1,9.007664770E-2
1.113031696E2,-6.678653359E-1,7.307986021E-1,2.741892338E-1
1.113131256E2,-3.828899264E-1,7.037009597E-1,4.506911933E-1
1.113230806E2,-7.308521122E-2,5.672017336E-1,5.685616136E-1
1.113330366E2,2.300132960E-1,3.563665152E-1,6.098898649E-1
1.113429916E2,4.779631793E-1,1.538314819E-1,6.099042296E-1
1.113529476E2,6.308147907E-1,4.825808108E-2,5.955557823E-1
1.113629026E2,6.825573444E-1,5.555860326E-2,5.856778622E-1
1.113728586E2,6.735525727E-1,1.201541349E-1,5.859033465E-1
1.113828136E2,6.439411640E-1,1.922810674E-1,6.047345996E-1
1.113927696E2,6.301459074E-1,2.571159005E-1,6.393653154E-1
1.114027246E2,6.082627177E-1,2.714069486E-1,6.520438790E-1
1.114126806E2,5.461325645E-1,1.937468648E-1,6.171007156E-1
1.114226356E2,4.797066748E-1,5.725186691E-2,5.620076060E-1
1.114325906E2,3.963932991E-1,-5.197141320E-2,4.594386816E-1
1.114425466E2,3.289074898E-1,-1.165544018E-1,3.455699086E-1
1.114525016E2,2.901535332E-1,-8.738180250E-2,2.279787064E-1
1.114624576E2,2.760704458E-1,-8.161018603E-3,1.399630904E-1
1.114724126E2,2.278321683E-1,3.944838047E-2,9.436965734E-2
1.114823686E2,1.847832352E-1,4.246174917E-2,8.145679533E-2
1.114923236E2,1.513050199E-1,-6.673205644E-4,8.551081270E-2
1.115022796E2,1.388283670E-1,-7.434473187E-2,7.804863155E-2
1.115122346E2,1.286099106E-1,-2.043751031E-1,7.046169788E-2
1.115221906E2,1.336917430E-1,-3.181890249E-1,5.552296340E-2
1.115321456E2,1.214337572E-1,-4.000894129E-1,2.374249324E-2
1.115421016E2,7.399753481E-2,-4.574823976E-1,-8.761920966E-3
1.115520566E2,8.927613380E-4,-5.010907650E-1,-3.105190769E-2
1.115620126E2,-6.738589704E-2,-5.156550407E-1,-4.940055683E-2
1.115719676E2,-1.243151799E-1,-5.106001496E-1,-6.228434294E-2
1.115819236E2,-1.951739192E-1,-5.156041980E-1,-8.198481053E-2
1.115918786E2,-2.404796630E-1,-4.047962129E-1,-9.406687319E-2
1.116018346E2,-2.778653800E-1,-2.063614428E-1,-9.794070572E-2
1.116117896E2,-4.228559732E-1,-2.193479240E-2,-1.010992825E-1
1.116217456E2,-7.150526643E-1,1.353877187E-1,-1.323733181E-1
1.116317006E2,-1.047270894E0,2.803232074E-1,-2.595353723E-1
1.116416566E2,-1.282295704E0,4.616514444E-1,-4.542617202E-1
1.116516116E2,-1.358094931E0,6.988412142E-1,-6.476451159E-1
1.116615666E2,-1.283060908E0,9.799754024E-1,-7.600824237E-1
1.116715226E2,-1.105396628E0,1.192886829E0,-7.633837461E-1
1.116814776E2,-8.523734212E-1,1.202729106E0,-6.568838954E-1
1.116914336E2,-5.190711617E-1,1.044320226E0,-4.654906094E-1
1.117013886E2,-1.294363141E-1,7.752466798E-1,-2.342824042E-1
1.117113446E2,2.869731784E-1,4.248114228E-1,-3.150905296E-2
1.117212996E2,5.706765056E-1,1.040254533E-2,1.116752699E-1
1.117312556E2,6.570074558E-1,-3.110916018E-1,2.053080648E-1
1.117412106E2,5.337457061E-1,-5.043718219E-1,2.168062627E-1
1.117511666E2,2.342196256E-1,-5.371884108E-1,1.451489776E-1
1.117611216E2,-1.167839468E-1,-3.834981918E-1,-1.232320443E-2
1.117710776E2,-4.037861526E-1,-8.417567611E-2,-1.961052865E-1
1.117810326E2,-5.647531748E-1,2.606432438E-1,-3.567492962E-1
1.117909886E2,-6.206794977E-1,4.667999148E-1,-4.511867166E-1
1.118009442E2,-6.037865281E-1,5.223270655E-1,-4.632700086E-1
1.118109002E2,-5.116900802E-1,4.661279321E-1,-4.101428986E-1
1.118208552E2,-3.408376575E-1,3.089279234E-1,-3.162265122E-1
1.118308112E2,-1.196566224E-1,9.116288275E-2,-2.037218213E-1
1.118407662E2,9.577739984E-2,-1.529568434E-1,-1.158694625E-1
1.118507222E2,2.522292435E-1,-3.468831480E-1,-5.725228414E-2
1.118606772E2,3.250302374E-1,-4.435111582E-1,-3.293576092E-2
1.118706332E2,3.159708381E-1,-4.693417847E-1,-1.884565502E-2
1.118805882E2,2.566654384E-1,-4.250866771E-1,-2.050027624E-2
1.118905442E2,2.170944959E-1,-2.976041138E-1,-4.802899063E-2
1.119004992E2,1.902466416E-1,-1.687500030E-1,-7.163951546E-2
1.119104552E2,1.713774502E-1,-1.056590453E-1,-8.564350754E-2
1.119204102E2,1.425205022E-1,-1.189942881E-1,-9.087502211E-2
1.119303662E2,1.021232530E-1,-1.768992692E-1,-1.064639762E-1
1.119403212E2,6.846356392E-2,-2.231610268E-1,-1.385646462E-1
1.119502762E2,5.812371522E-2,-2.673985958E-1,-1.687043756E-1
1.119602322E2,5.752024427E-2,-3.266563118E-1,-1.980585307E-1
1.119701872E2,6.258579344E-2,-3.526027501E-1,-2.170230001E-1
1.119801432E2,9.391495585E-2,-3.249873817E-1,-2.354030609E-1
1.119900982E2,1.223773062E-1,-2.468882650E-1,-2.514093220E-1
1.120000542E2,1.320270151E-1,-1.255019158E-1,-2.452299893E-1
1.120100092E2,9.919868410E-2,3.257699776E-3,-1.859110594E-1
1.120199652E2,1.844258606E-2,8.036340028E-2,-1.110717133E-1
1.120299202E2,-3.593211249E-2,7.785750926E-2,-4.424178973E-2
1.120398762E2,-1.317113824E-2,1.976171508E-2,-1.184630115E-2
1.120498312E2,8.091834188E-2,-7.833874971E-2,3.345435485E-3
1.120597872E2,2.185595632E-1,-1.752152443E-1,1.627962920E-3
1.120697422E2,3.623843491E-1,-1.891656816E-1,1.840475947E-2
1.120796982E2,4.335005879E-1,-1.676824987E-1,3.832014650E-2
1.120896532E2,4.561209083E-1,-1.121827587E-1,3.898322210E-2
1.120996092E2,4.653953910E-1,-1.015757676E-3,4.849390313E-2
1.121095642E2,4.550797045E-1,1.521398872E-1,6.012154743E-2
1.121195202E2,4.272139966E-1,3.770054877E-1,8.620880544E-2
1.121294752E2,3.439132273E-1,5.426504016E-1,1.364831179E-1
1.121394312E2,1.896013916E-1,6.031835079E-1,2.113522887E-1
1.121493862E2,2.530508488E-2,5.587374568E-1,2.432472855E-1
1.121593422E2,-7.905328274E-2,4.426233172E-1,1.815162748E-1
1.121692972E2,-7.516705245E-2,2.804670930E-1,4.371106997E-2
1.121792532E2,4.456147924E-2,1.172584668E-1,-5.714603513E-2
1.121892082E2,2.300333828E-1,2.727818117E-2,-6.730283797E-2
1.121991642E2,4.225570261E-1,3.886305727E-3,4.517177120E-2
1.122091192E2,5.699640512E-1,1.219273545E-4,2.499816567E-1
1.122190742E2,6.634591222E-1,-4.529402405E-2,4.945149422E-1
1.122290302E2,6.543298364E-1,-1.370593756E-1,6.954342723E-1
1.122389852E2,5.223172307E-1,-2.035835385E-1,8.040989637E-1
1.122489412E2,2.879730463E-1,-2.377676517E-1,8.355645537E-1
1.122588962E2,-3.885963466E-3,-2.780418396E-1,7.601523995E-1
1.122688522E2,-2.867058814E-1,-2.839218080E-1,5.564283729E-1
1.122788072E2,-4.991366565E-1,-1.888733357E-1,3.003444374E-1
1.122887632E2,-6.126396060E-1,-2.519478649E-2,1.198396534E-1
1.122987182E2,-6.295017004E-1,1.214705482E-1,5.875872448E-2
1.123086742E2,-5.604901314E-1,2.902196944E-1,9.749710560E-2
1.123186292E2,-4.317635894E-1,4.139826596E-1,2.118335217E-1
1.123285852E2,-2.790776491E-1,4.695994854E-1,3.874859512E-1
1.123385402E2,-1.198507026E-1,4.568948746E-1,5.608337522E-1
1.123484962E2,4.697522894E-2,3.429731429E-1,6.706510782E-1
1.123584512E2,2.140137553E-1,1.664159596E-1,6.959468722E-1
1.123684072E2,3.718660474E-1,-1.692986302E-2,6.606225371E-1
1.123783622E2,4.880570769E-1,-1.343073547E-1,6.085558534E-1
1.123883182E2,5.418446660E-1,-1.523577422E-1,5.686752200E-1
1.123982732E2,5.215495229E-1,-1.393623054E-1,5.304657817E-1
1.124082292E2,4.364413619E-1,-1.221202612E-1,5.087158084E-1
1.124181842E2,3.289538026E-1,-1.083075106E-1,4.860595167E-1
1.124281402E2,2.698086798E-1,-1.100662649E-1,4.864653349E-1
1.124380952E2,2.373567224E-1,-1.547530442E-1,4.863340259E-1
1.124480512E2,1.932535917E-1,-2.303635776E-1,4.402149320E-1
1.124580062E2,1.808512509E-1,-2.966632247E-1,3.677356541E-1
1.124679622E2,1.817742884E-1,-3.412783146E-1,2.811273932E-1
1.124779172E2,1.734335274E-1,-3.314091563E-1,1.790729016E-1
1.124878722E2,1.524637491E-1,-2.424374521E-1,9.257976711E-2
1.124978282E2,8.513184637E-2,-1.224034503E-1,6.554073654E-3
1.125077832E2,-6.109474692E-3,-5.083346367E-2,-6.033642218E-2
1.125177392E2,-8.814096451E-2,-7.401308417E-2,-8.390779793E-2
1.125276942E2,-1.561734676E-1,-1.705894023E-1,-1.043477207E-1
1.125376502E2,-1.710341722E-1,-2.938732505E-1,-1.366113871E-1
1.125476052E2,-1.044031903E-1,-4.166581333E-1,-1.458877921E-1
1.125575612E2,-4.270546883E-2,-5.494849086E-1,-1.491331160E-1
1.125675162E2,-3.122908063E-2,-6.382542849E-1,-1.757331192E-1
1.125774722E2,-3.108207695E-2,-6.558151841E-1,-2.341151983E-1
1.125874272E2,-3.264985234E-2,-5.948802233E-1,-2.974813879E-1
1.125973832E2,-6.954075396E-2,-4.764896631E-1,-3.336479068E-1
1.126073382E2,-1.212314963E-1,-3.210974336E-1,-3.192334473E-1
1.126172942E2,-1.848578751E-1,-1.664354205E-1,-2.809587419E-1
1.126272492E2,-2.202642560E-1,-3.009455651E-2,-2.448322922E-1
1.126372052E2,-1.588291228E-1,8.933756500E-2,-2.397741526E-1
1.126471602E2,-2.623476647E-2,1.558908969E-1,-2.571172416E-1
1.126571162E2,7.155038416E-2,1.193933412E-1,-2.569145560E-1
1.126670712E2,7.666657865E-2,4.029692709E-2,-2.352278978E-1
1.126770272E2,-1.165875420E-2,1.316464134E-2,-2.552391589E-1
1.126869822E2,-1.026473269E-1,1.622462422E-1,-3.189114630E-1
1.126969382E2,-1.329479665E-1,3.889015019E-1,-4.064671397E-1
1.127068932E2,-8.387273550E-2,5.396043658E-1,-4.620736539E-1
1.127168492E2,2.669904754E-2,6.210198402E-1,-4.747822583E-1
1.127268042E2,1.344840378E-1,6.018486619E-1,-4.457796216E-1
1.127367602E2,1.834225506E-1,4.867731929E-1,-3.836155832E-1
1.127467152E2,1.518456042E-1,3.130913973E-1,-2.895691097E-1
1.127566712E2,7.011184469E-3,6.641077250E-2,-1.939789504E-1
1.127666262E2,-2.559215128E-1,-2.225558609E-1,-1.691435724E-1
1.127765812E2,-5.056999326E-1,-3.766908348E-1,-2.547705770E-1
1.127865372E2,-6.297433376E-1,-3.311558366E-1,-4.071716368E-1
1.127964917E2,-7.091494799E-1,-2.334479392E-1,-5.603268147E-1
1.128064477E2,-7.900385857E-1,-8.884581923E-2,-6.737388372E-1
1.128164027E2,-8.449817300E-1,8.467243612E-2,-6.817216277E-1
1.128263587E2,-8.667259216E-1,2.697048485E-1,-5.809572339E-1
1.128363137E2,-8.495932817E-1,4.214019477E-1,-4.256536663E-1
1.128462697E2,-7.864626050E-1,4.981098473E-1,-2.677111626E-1
1.128562247E2,-6.886695027E-1,4.792807996E-1,-1.592038870E-1
1.128661807E2,-5.568547845E-1,3.701474071E-1,-1.255386174E-1
1.128761357E2,-3.703445196E-1,2.285151780E-1,-1.575655341E-1
1.128860917E2,-1.071930006E-1,6.852562726E-2,-2.178073674E-1
1.128960467E2,1.988489628E-1,-8.585169166E-2,-2.639072239E-1
1.129060027E2,4.486926794E-1,-1.789011359E-1,-2.695132792E-1
1.129159577E2,5.991231799E-1,-2.228523493E-1,-2.174247801E-1
1.129259137E2,6.480096579E-1,-2.041028589E-1,-1.460121870E-1
1.129358687E2,6.137068272E-1,-1.461082548E-1,-8.441860229E-2
1.129458247E2,5.322722197E-1,-6.645870954E-2,-4.176935181E-2
1.129557797E2,4.139527977E-1,-1.715347916E-2,-3.280248865E-2
1.129657357E2,2.765725255E-1,-8.477522992E-3,-6.305529177E-2
1.129756907E2,1.336444169E-1,-6.225499883E-2,-1.300244778E-1
1.129856467E2,-2.702203393E-2,-1.739938110E-1,-2.414174080E-1
1.129956017E2,-1.704138070E-1,-2.508622110E-1,-3.529056013E-1
1.130055577E2,-2.787083387E-1,-3.651974201E-1,-4.658762217E-1
1.130155127E2,-3.701546192E-1,-4.864327908E-1,-5.818427801E-1
1.130254687E2,-4.094045758E-1,-5.691257715E-1,-6.574264765E-1
1.130354237E2,-3.335619867E-1,-5.547492504E-1,-6.280677915E-1
1.130453787E2,-1.780815870E-1,-4.496887624E-1,-5.176284909E-1
1.130553347E2,-2.063098177E-2,-3.342745602E-1,-3.777424991E-1
1.130652897E2,1.079621240E-1,-2.305299342E-1,-2.158624232E-1
1.130752457E2,1.920261234E-1,-1.452107877E-1,-1.747690141E-2
1.130852007E2,1.959767640E-1,-6.963340938E-2,1.705157757E-1
1.130951567E2,1.488113701E-1,-2.194152400E-2,2.517714798E-1
1.131051117E2,8.716245741E-2,5.987482145E-3,2.170616835E-1
1.131150677E2,5.636113137E-2,3.600290418E-2,9.654751420E-2
1.131250227E2,6.617350876E-2,8.037169278E-2,-4.161253572E-2
1.131349787E2,1.166555882E-1,1.095881686E-1,-1.269306242E-1
1.131449337E2,2.220661938E-1,2.981398702E-1,-8.584906161E-2
1.131548897E2,2.997338474E-1,5.190402865E-1,6.273455918E-2
1.131648447E2,3.375187218E-1,7.172054052E-1,2.479974478E-1
1.131748007E2,3.324960172E-1,8.102272153E-1,4.006791413E-1
1.131847557E2,3.415739536E-1,7.916398048E-1,4.922678173E-1
1.131947117E2,4.089154601E-1,6.819852591E-1,5.209764242E-1
1.132046667E2,5.549433231E-1,5.394369364E-1,4.503660202E-1
1.132146227E2,7.139604092E-1,3.714947999E-1,3.465876877E-1
1.132245777E2,8.333711028E-1,1.583245695E-1,3.027267754E-1
1.132345337E2,8.921209574E-1,-6.251514703E-2,3.505587578E-1
1.132444887E2,8.686762452E-1,-3.122293949E-1,4.376610219E-1
1.132544447E2,7.682303786E-1,-5.543259382E-1,5.509497523E-1
1.132643997E2,5.636562705E-1,-8.293485641E-1,6.626123786E-1
1.132743557E2,2.369319499E-1,-1.110262990E0,7.402773499E-1
1.132843107E2,-1.662428081E-1,-1.274991632E0,6.869776845E-1
1.132942667E2,-4.893249869E-1,-1.176482320E0,4.943083525E-1
1.133042217E2,-6.479699612E-1,-8.717678785E-1,2.252136469E-1
1.133141777E2,-6.757453680E-1,-4.232196510E-1,-1.987866499E-2
1.133241327E2,-6.615630984E-1,4.658952728E-2,-1.567618847E-1
1.133340877E2,-6.344071031E-1,4.049255848E-1,-1.560825109E-1
1.133440437E2,-5.707610846E-1,6.029977798E-1,-4.007938877E-2
1.133539987E2,-4.612875879E-1,6.466462016E-1,1.633445621E-1
1.133639547E2,-2.840082347E-1,5.593828559E-1,3.788005412E-1
1.133739097E2,-7.169889659E-2,3.876627684E-1,5.456039310E-1
1.133838657E2,1.625774652E-1,1.906792223E-1,6.258276701E-1
1.133938207E2,3.822022080E-1,3.806465119E-2,6.530209780E-1
1.134037767E2,5.410479903E-1,-4.450177774E-2,6.515042782E-1
1.134137317E2,5.917361975E-1,-8.659356833E-2,6.203194261E-1
1.134236877E2,5.524960756E-1,-8.524361253E-2,5.716187358E-1
1.134336427E2,4.371657670E-1,-5.510941520E-2,5.223692060E-1
1.134435987E2,2.622576356E-1,-4.420148209E-2,4.710992575E-1
1.134535537E2,9.761462361E-2,-3.956358880E-2,4.128996134E-1
1.134635097E2,-2.844403684E-2,-7.829224318E-2,3.400177062E-1
1.134734647E2,-8.866263181E-2,-1.008148640E-1,2.655788958E-1
1.134834207E2,-8.107428253E-2,-5.256947502E-2,2.116331309E-1
1.134933757E2,-3.000897355E-2,3.172596544E-2,1.827178597E-1
1.135033317E2,3.083106875E-2,9.000905603E-2,1.592646539E-1
1.135132867E2,8.110728860E-2,1.099172533E-1,1.270854175E-1
1.135232427E2,1.306747347E-1,1.100810021E-1,7.580024004E-2
1.135331977E2,1.373291761E-1,6.367675215E-2,1.596353762E-2
1.135431537E2,5.411019921E-2,-6.152999774E-2,-5.097829551E-2
1.135531087E2,-1.177395880E-1,-2.472727001E-1,-1.309554279E-1
1.135630647E2,-3.698644340E-1,-4.599455595E-1,-2.192343175E-1
1.135730197E2,-5.837063789E-1,-5.293025374E-1,-3.057457805E-1
1.135829757E2,-7.106764317E-1,-4.825378954E-1,-3.842861354E-1
1.135929307E2,-7.332155704E-1,-3.781824708E-1,-4.372273684E-1
1.136028857E2,-6.649888158E-1,-2.777009904E-1,-4.172807634E-1
1.136128417E2,-5.868588686E-1,-2.189269066E-1,-3.574554920E-1
1.136227967E2,-4.748507440E-1,-1.089690253E-1,-2.947749794E-1
1.136327527E2,-3.598130941E-1,-2.106393874E-2,-2.331406772E-1
1.136427077E2,-2.470612824E-1,3.579306230E-2,-1.879014820E-1
1.136526637E2,-1.229443997E-1,5.664055049E-2,-1.496233344E-1
1.136626187E2,-7.502495497E-2,-2.859597467E-2,-1.302734017E-1
1.136725747E2,-2.039786726E-1,-2.603402734E-1,-1.593300849E-1
1.136825297E2,-4.713574350E-1,-3.790265918E-1,-2.593753934E-1
1.136924857E2,-6.895232797E-1,-1.465590000E-1,-4.064047635E-1
1.137024407E2,-7.642114162E-1,3.306024969E-1,-5.426323414E-1
1.137123967E2,-7.057973742E-1,8.761937022E-1,-6.204538941E-1
1.137223517E2,-5.411649942E-1,1.247398376E0,-5.995327234E-1
1.137323077E2,-3.548026085E-1,1.301702142E0,-5.084824562E-1
1.137422627E2,-1.829138994E-1,1.129189968E0,-3.512951732E-1
1.137522187E2,-2.383582853E-2,7.183316350E-1,-2.051866949E-1
1.137621737E2,1.330817193E-1,2.182490379E-1,-1.058027893E-1
1.137721297E2,2.155427784E-1,-2.222207636E-1,-4.992647842E-2
1.137820847E2,1.741920859E-1,-4.615374207E-1,-4.477646947E-2
1.137920407E2,3.708348423E-2,-5.146248937E-1,-7.992646843E-2
1.138019964E2,-1.302242577E-1,-4.780339599E-1,-1.743744910E-1
1.138119524E2,-2.680266201E-1,-3.595539033E-1,-3.365514278E-1
1.138219074E2,-3.594627976E-1,-2.176599056E-1,-5.148202181E-1
1.138318634E2,-4.195690155E-1,-2.556849457E-2,-6.274722219E-1
1.138418184E2,-4.509924650E-1,2.087260336E-1,-6.444365382E-1
1.138517744E2,-4.423366487E-1,3.899663985E-1,-5.711562037E-1
1.138617294E2,-3.735903203E-1,4.618132710E-1,-4.441371858E-1
1.138716854E2,-2.348774523E-1,4.251641929E-1,-2.926715016E-1
1.138816404E2,-6.045525521E-2,3.256228268E-1,-1.446335912E-1
1.138915964E2,1.179296598E-1,1.707584411E-1,-2.916585095E-2
1.139015514E2,2.452493757E-1,6.218114868E-4,7.909407839E-3
1.139115064E2,3.590584993E-1,-1.304808110E-1,3.486965224E-2
1.139214624E2,4.344997406E-1,-1.906537563E-1,5.956341699E-2
1.139314174E2,4.730463326E-1,-1.935313046E-1,6.537497044E-2
1.139413734E2,4.778369963E-1,-1.728586853E-1,5.920014158E-2
1.139513284E2,4.537540078E-1,-1.431769580E-1,6.649134308E-2
1.139612844E2,3.862505257E-1,-1.056380346E-1,4.978185892E-2
1.139712394E2,2.992860675E-1,-4.427267238E-2,-1.258005295E-2
1.139811954E2,2.087905407E-1,1.019525621E-2,-9.111622721E-2
1.139911504E2,1.032755673E-1,4.446250387E-4,-1.756763756E-1
1.140011064E2,-2.128216252E-2,-5.825017765E-2,-2.663294673E-1
1.140110614E2,-1.675123423E-1,-1.179894060E-1,-3.606791496E-1
1.140210174E2,-2.864904702E-1,-1.335412264E-1,-4.380848110E-1
1.140309724E2,-3.501144648E-1,-1.016165838E-1,-4.738310874E-1
1.140409284E2,-3.481615484E-1,-2.314455993E-2,-4.488334656E-1
1.140508834E2,-2.596013248E-1,7.612849772E-2,-3.707431853E-1
1.140608394E2,-1.002665907E-1,1.348710060E-1,-2.517592311E-1
1.140707944E2,6.178250536E-2,1.037546322E-1,-1.385597140E-1
1.140807504E2,1.672128737E-1,-3.763358342E-3,-5.477426574E-2
1.140907054E2,1.847567111E-1,-1.137087643E-1,-1.371227438E-3
1.141006614E2,1.311585754E-1,-1.685770452E-1,9.345485829E-3
1.141106164E2,7.021293044E-2,-1.807186753E-1,-1.670635492E-2
1.141205724E2,2.625608630E-2,-1.721903384E-1,-5.040435120E-2
1.141305274E2,2.150660567E-2,-1.058794931E-1,-7.532195002E-2
1.141404834E2,7.059089094E-2,-2.813454717E-2,-8.948925138E-2
1.141504384E2,1.082418635E-1,-4.758787155E-2,-7.048972696E-2
1.141603934E2,1.041418985E-1,-1.264805645E-1,3.732256126E-3
1.141703494E2,8.339320868E-2,-1.594723463E-1,1.076922119E-1
1.141803044E2,5.797626078E-2,-1.716962457E-1,2.058741748E-1
1.141902604E2,-2.414204180E-2,-2.002647817E-1,2.614679337E-1
1.142002154E2,-8.214329183E-2,-1.891969442E-1,2.787867188E-1
1.142101714E2,-8.678811044E-2,-8.691212535E-2,2.158487737E-1
1.142201264E2,5.432036519E-2,1.162778884E-1,1.571425647E-1
