"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.183495921E1,5.230461121E1,1.065002441E1,-8.848190308E0
8.184491521E1,5.241516113E1,1.095121765E1,-8.917694092E0
8.185487021E1,5.268035126E1,1.111710739E1,-8.616363525E0
8.186482621E1,5.290827942E1,1.110504913E1,-8.625885010E0
8.187478121E1,5.304552460E1,1.104500580E1,-8.681846619E0
8.188473721E1,5.323429108E1,1.103065491E1,-8.509254456E0
8.189469221E1,5.335894775E1,1.090374374E1,-8.718467712E0
8.190464821E1,5.359466553E1,1.082284927E1,-8.720832825E0
8.191460321E1,5.374546051E1,1.071390533E1,-8.778869629E0
8.192455921E1,5.399842072E1,1.058046341E1,-8.764312744E0
8.193451421E1,5.410559845E1,1.046308136E1,-8.610870361E0
8.194447021E1,5.439079285E1,1.030789566E1,-8.497993469E0
8.195442521E1,5.450750732E1,1.021189880E1,-8.343391418E0
8.196438121E1,5.451890564E1,1.008365631E1,-8.339920044E0
8.197433621E1,5.469955444E1,1.007442856E1,-8.780754089E0
8.198429221E1,5.480079651E1,1.004276276E1,-8.652580261E0
8.199424721E1,5.504507446E1,9.843299866E0,-8.827926636E0
8.200420321E1,5.529200745E1,1.016567612E1,-8.945159912E0
8.201415821E1,5.533267212E1,1.021437454E1,-8.785537720E0
8.202411321E1,5.552004242E1,1.030410004E1,-8.707939148E0
8.203406921E1,5.571331787E1,1.055232239E1,-8.486495972E0
8.204402421E1,5.571482086E1,1.084114838E1,-8.317016602E0
8.205398021E1,5.580112457E1,1.108698273E1,-8.302627563E0
8.206393521E1,5.597672272E1,1.122218323E1,-8.411621094E0
8.207389121E1,5.617134094E1,1.137235641E1,-8.758155823E0
8.208384621E1,5.621634674E1,1.146709824E1,-8.900802612E0
8.209380221E1,5.617814636E1,1.152809906E1,-9.129005432E0
8.210375721E1,5.640572357E1,1.173190689E1,-9.228187561E0
8.211371321E1,5.643561554E1,1.178410339E1,-9.356491089E0
8.212366821E1,5.674051666E1,1.204164505E1,-9.510620117E0
8.213362421E1,5.688023376E1,1.209185600E1,-9.493751526E0
8.214357921E1,5.708332825E1,1.222471619E1,-9.539291382E0
8.215353521E1,5.721768951E1,1.246532631E1,-9.687789917E0
8.216349021E1,5.748798370E1,1.282818985E1,-9.715553284E0
8.217344621E1,5.763104248E1,1.309414482E1,-9.962463379E0
8.218340121E1,5.770150757E1,1.324862862E1,-1.026498413E1
8.219335721E1,5.782595062E1,1.360233879E1,-1.038586426E1
8.220331221E1,5.786959076E1,1.412504196E1,-1.008403015E1
8.221326821E1,5.808493805E1,1.468110466E1,-9.691520691E0
8.222322321E1,5.828070831E1,1.513014603E1,-9.174476624E0
8.223317921E1,5.846926880E1,1.560268593E1,-8.718505859E0
8.224313421E1,5.868035889E1,1.602686310E1,-8.527511597E0
8.225309021E1,5.879525757E1,1.633000565E1,-8.560585022E0
8.226304521E1,5.900829315E1,1.655187035E1,-8.576828003E0
8.227300121E1,5.916729736E1,1.668993187E1,-8.816146851E0
8.228295621E1,5.934747314E1,1.682679176E1,-8.859771729E0
8.229291221E1,5.946041870E1,1.692620850E1,-9.064689636E0
8.230286721E1,5.984379578E1,1.721686935E1,-9.181632996E0
8.231282321E1,6.001390076E1,1.740323067E1,-9.125091553E0
8.232277821E1,6.007209015E1,1.777049828E1,-8.734519958E0
8.233273421E1,6.041439056E1,1.828244400E1,-8.319854736E0
8.234268921E1,6.057923889E1,1.871763992E1,-7.635231018E0
8.235264521E1,6.075514984E1,1.907409859E1,-7.386344910E0
8.236260021E1,6.104228973E1,1.931628036E1,-7.238082886E0
8.237255621E1,6.122837067E1,1.937969398E1,-6.824142456E0
8.238251121E1,6.156386566E1,1.918712997E1,-7.026115417E0
8.239246721E1,6.169907379E1,1.924400520E1,-7.393424988E0
8.240242221E1,6.206689453E1,1.910477066E1,-7.769500732E0
8.241237821E1,6.225045013E1,1.893936920E1,-8.148704529E0
8.242233321E1,6.267029572E1,1.881308746E1,-7.973686218E0
8.243228921E1,6.298095703E1,1.872108269E1,-8.000755310E0
8.244224421E1,6.323707581E1,1.862759972E1,-7.916618347E0
8.245220021E1,6.357772827E1,1.834639931E1,-7.931167603E0
8.246215521E1,6.375341797E1,1.814703369E1,-7.904823303E0
8.247211121E1,6.424978638E1,1.795064354E1,-8.159156799E0
8.248206621E1,6.440777588E1,1.775545120E1,-8.174102783E0
8.249202221E1,6.469770813E1,1.774523163E1,-8.264305115E0
8.250197721E1,6.486843872E1,1.783213997E1,-8.387084961E0
8.251193321E1,6.503959656E1,1.798987389E1,-8.390090942E0
8.252188821E1,6.531033325E1,1.822322083E1,-8.403030396E0
8.253184421E1,6.552195740E1,1.827417755E1,-8.561119080E0
8.254179921E1,6.581703186E1,1.825963211E1,-8.382392883E0
8.255175521E1,6.601177979E1,1.837444305E1,-8.080871582E0
8.256171021E1,6.639498901E1,1.820339584E1,-8.019943237E0
8.257166621E1,6.679840088E1,1.824601555E1,-8.124763489E0
8.258162121E1,6.703067017E1,1.812546158E1,-8.098487854E0
8.259157721E1,6.734004211E1,1.794017029E1,-8.344993591E0
8.260153221E1,6.766082764E1,1.761315918E1,-8.577735901E0
8.261148821E1,6.799018860E1,1.741486931E1,-8.412872314E0
8.262144321E1,6.844059753E1,1.717117119E1,-8.667579651E0
8.263139921E1,6.866656494E1,1.699694252E1,-8.628791809E0
8.264135421E1,6.894012451E1,1.674011612E1,-8.379463196E0
8.265131021E1,6.929678345E1,1.655378914E1,-8.295265198E0
8.266126521E1,6.969400024E1,1.632695389E1,-7.812896729E0
8.267122121E1,7.021995544E1,1.606639671E1,-7.808631897E0
8.268117621E1,7.052668762E1,1.533375549E1,-7.303146362E0
8.269113221E1,7.085848999E1,1.487200928E1,-6.876327515E0
8.270108721E1,7.134060669E1,1.447657776E1,-6.750823975E0
8.271104221E1,7.157435608E1,1.416998100E1,-6.325202942E0
8.272099821E1,7.184350586E1,1.391894722E1,-6.211418152E0
8.273095321E1,7.224870300E1,1.361994553E1,-5.961570740E0
8.274090921E1,7.266546631E1,1.341234779E1,-5.710632324E0
8.275086421E1,7.288908386E1,1.319232941E1,-5.491302490E0
8.276082021E1,7.311953735E1,1.298165703E1,-5.458267212E0
8.277077433E1,7.341876221E1,1.278544426E1,-5.326301575E0
8.278073033E1,7.362187195E1,1.239123726E1,-5.458152771E0
8.279068533E1,7.396597290E1,1.204898643E1,-5.555946350E0
8.280064133E1,7.414596558E1,1.173883820E1,-5.884284973E0
8.281059633E1,7.442027283E1,1.141339493E1,-5.943328857E0
8.282055233E1,7.453604126E1,1.132736206E1,-6.073783875E0
8.283050733E1,7.470768738E1,1.129515839E1,-5.881027222E0
8.284046333E1,7.492753601E1,1.118201828E1,-5.620918274E0
8.285041833E1,7.517926025E1,1.098742294E1,-5.143997192E0
8.286037433E1,7.555119324E1,1.065422440E1,-4.863113403E0
8.287032933E1,7.575183105E1,1.036324310E1,-4.395072937E0
8.288028533E1,7.615141296E1,9.670070648E0,-4.020118713E0
8.289024033E1,7.634687805E1,9.105979919E0,-3.836906433E0
8.290019633E1,7.652459717E1,8.577072144E0,-3.758079529E0
8.291015133E1,7.660897827E1,7.925407410E0,-3.691696167E0
8.292010733E1,7.670176697E1,7.449649811E0,-3.838027954E0
8.293006233E1,7.693351746E1,6.761013031E0,-3.810592651E0
8.294001833E1,7.713961792E1,6.387611389E0,-3.786170959E0
8.294997333E1,7.734425354E1,5.846916199E0,-3.766693115E0
8.295992933E1,7.739649963E1,5.362590790E0,-4.112373352E0
8.296988433E1,7.737089539E1,4.927101135E0,-3.967178345E0
8.297984033E1,7.767396545E1,4.332641602E0,-4.202529907E0
8.298979533E1,7.769075012E1,3.919349670E0,-4.077789307E0
8.299975133E1,7.767044067E1,3.606143951E0,-4.572738647E0
8.300970633E1,7.768013000E1,3.224441528E0,-4.816925049E0
8.301966233E1,7.765737915E1,2.876354218E0,-4.940719604E0
8.302961733E1,7.781201172E1,2.499691010E0,-5.257095337E0
8.303957333E1,7.772976685E1,2.003650665E0,-5.355461121E0
8.304952833E1,7.765994263E1,1.598194122E0,-5.591255188E0
8.305948433E1,7.764872742E1,1.183513641E0,-5.697563171E0
8.306943933E1,7.765028381E1,6.693420410E-1,-5.902572632E0
8.307939533E1,7.768676758E1,3.696861267E-1,-5.940391541E0
8.308935033E1,7.777410889E1,7.574462891E-2,-5.993225098E0
8.309930633E1,7.764372253E1,-5.393714905E-1,-6.135513306E0
8.310926133E1,7.760324097E1,-9.017791748E-1,-6.114875793E0
8.311921733E1,7.762641907E1,-1.308780670E0,-5.994415283E0
8.312917233E1,7.764978027E1,-1.733924866E0,-6.053825378E0
8.313912833E1,7.773956299E1,-2.001228333E0,-6.451934814E0
8.314908333E1,7.767964172E1,-2.532470703E0,-6.701263428E0
8.315903933E1,7.768128967E1,-2.902458191E0,-6.979408264E0
8.316899433E1,7.747293091E1,-3.182415009E0,-6.882049561E0
8.317895033E1,7.740100098E1,-3.518520355E0,-7.149932861E0
8.318890533E1,7.750292969E1,-3.695003510E0,-7.446472168E0
8.319886133E1,7.731993103E1,-3.773689270E0,-7.404899597E0
8.320881633E1,7.732939148E1,-3.774635315E0,-7.201858521E0
8.321877233E1,7.739677429E1,-3.674716949E0,-7.004920959E0
8.322872733E1,7.748237610E1,-3.550205231E0,-6.473136902E0
8.323868333E1,7.739506531E1,-3.459938049E0,-6.090354919E0
8.324863833E1,7.728565979E1,-3.654304504E0,-5.744598389E0
8.325859433E1,7.742529297E1,-3.843231201E0,-5.496147156E0
8.326854933E1,7.733584595E1,-4.152065277E0,-5.635688782E0
8.327850533E1,7.710559082E1,-4.472648621E0,-6.165832520E0
8.328846033E1,7.682394409E1,-4.798683167E0,-6.938392639E0
8.329841633E1,7.681288147E1,-5.132629395E0,-7.381385803E0
8.330837133E1,7.668205261E1,-5.262573242E0,-7.569023132E0
8.331832633E1,7.653567505E1,-5.371417999E0,-7.877761841E0
8.332828233E1,7.646295166E1,-5.390178680E0,-8.120742798E0
8.333823833E1,7.638700867E1,-5.449737549E0,-8.139709473E0
8.334819333E1,7.633282471E1,-5.333297729E0,-8.050354004E0
8.335814833E1,7.638191223E1,-5.338146210E0,-7.631462097E0
8.336810433E1,7.643383789E1,-5.390644073E0,-7.339469910E0
8.337805933E1,7.643296814E1,-5.468887329E0,-7.108673096E0
8.338801533E1,7.629972839E1,-5.729068756E0,-7.012084961E0
8.339797033E1,7.620643616E1,-5.904102325E0,-7.029205322E0
8.340792633E1,7.610922241E1,-6.231548309E0,-6.951927185E0
8.341788133E1,7.603607178E1,-6.517551422E0,-6.977668762E0
8.342783733E1,7.592477417E1,-6.840366364E0,-7.322341919E0
8.343779233E1,7.575212097E1,-6.948562622E0,-7.354476929E0
8.344774833E1,7.563929749E1,-7.120849609E0,-7.534660339E0
8.345770333E1,7.545159912E1,-7.226058960E0,-7.784919739E0
8.346765933E1,7.529335022E1,-7.426967621E0,-7.748611450E0
8.347761433E1,7.512333679E1,-7.609375000E0,-7.834854126E0
8.348757033E1,7.505288696E1,-7.719726562E0,-8.012649536E0
8.349752533E1,7.490298462E1,-7.778347015E0,-8.173690796E0
8.350748133E1,7.478056335E1,-7.742851257E0,-8.301116943E0
8.351743633E1,7.457211304E1,-7.682022095E0,-8.641120911E0
8.352739233E1,7.432751465E1,-7.545440674E0,-8.669937134E0
8.353734733E1,7.414649963E1,-7.419372559E0,-8.802047729E0
8.354730333E1,7.388876343E1,-7.523010254E0,-8.937911987E0
8.355725833E1,7.368942261E1,-7.582775116E0,-9.155189514E0
8.356721433E1,7.355422974E1,-7.977336884E0,-9.039947510E0
8.357716933E1,7.336160278E1,-8.014968872E0,-9.162757874E0
8.358712533E1,7.307286072E1,-8.466957092E0,-9.355720520E0
8.359708033E1,7.290127563E1,-8.745441437E0,-9.303298950E0
8.360703633E1,7.249641418E1,-8.947952271E0,-9.446479797E0
8.361699133E1,7.242704773E1,-9.327587128E0,-9.572570801E0
8.362694733E1,7.226602173E1,-9.462543488E0,-9.812324524E0
8.363690233E1,7.210426331E1,-9.656974792E0,-9.772789001E0
8.364685833E1,7.181486511E1,-9.754917145E0,-9.900985718E0
8.365681333E1,7.153863525E1,-9.788589478E0,-9.662719727E0
8.366676933E1,7.143717957E1,-1.014329529E1,-9.280960083E0
8.367672433E1,7.135481262E1,-1.039651489E1,-9.173660278E0
8.368668033E1,7.099020386E1,-1.066609573E1,-9.109214783E0
8.369663533E1,7.079272461E1,-1.074490738E1,-8.861228943E0
8.370659133E1,7.058900452E1,-1.086609268E1,-9.042282104E0
8.371654633E1,7.050550842E1,-1.105247879E1,-8.674354553E0
8.372650233E1,7.036929321E1,-1.116449738E1,-8.606849670E0
8.373645733E1,7.026713562E1,-1.138176346E1,-8.507347107E0
8.374641333E1,6.990805054E1,-1.167102432E1,-8.413391113E0
8.375636833E1,6.968002319E1,-1.199841309E1,-8.666297913E0
8.376632433E1,6.929081726E1,-1.265339279E1,-9.085830688E0
8.377628021E1,6.898748779E1,-1.328688431E1,-9.155937195E0
8.378623621E1,6.860304260E1,-1.382793427E1,-9.524963379E0
8.379619121E1,6.818466187E1,-1.427660751E1,-9.872367859E0
8.380614721E1,6.793162537E1,-1.442441177E1,-1.013769531E1
8.381610221E1,6.760604858E1,-1.462965012E1,-1.036474609E1
8.382605821E1,6.732455444E1,-1.483487320E1,-1.036985016E1
8.383601321E1,6.710873413E1,-1.505810165E1,-1.043791962E1
8.384596921E1,6.681932068E1,-1.527418518E1,-1.020147705E1
8.385592421E1,6.666268921E1,-1.539980698E1,-1.011474609E1
8.386588021E1,6.627291870E1,-1.580871201E1,-1.016438293E1
8.387583521E1,6.595091248E1,-1.613156509E1,-1.032505798E1
8.388579121E1,6.564750671E1,-1.659589767E1,-1.026692200E1
8.389574621E1,6.538722229E1,-1.709871292E1,-1.046955109E1
8.390570121E1,6.492054749E1,-1.756223679E1,-1.066123962E1
8.391565721E1,6.453663635E1,-1.808348846E1,-1.086024475E1
8.392561221E1,6.416976929E1,-1.845479202E1,-1.093774414E1
8.393556821E1,6.378813171E1,-1.877196503E1,-1.098967743E1
8.394552321E1,6.337937927E1,-1.926137924E1,-1.083118439E1
8.395547921E1,6.301300812E1,-1.985280991E1,-1.078831482E1
8.396543421E1,6.262556458E1,-2.007168579E1,-1.081663513E1
8.397539021E1,6.234753418E1,-2.046496582E1,-1.080697632E1
8.398534521E1,6.186625671E1,-2.081273651E1,-1.092426300E1
8.399530121E1,6.146213531E1,-2.098226929E1,-1.096076965E1
8.400525621E1,6.112573242E1,-2.138076019E1,-1.100079346E1
8.401521221E1,6.082719421E1,-2.154487610E1,-1.110775757E1
8.402516721E1,6.051739502E1,-2.169440460E1,-1.107769012E1
8.403512321E1,6.006334686E1,-2.189926910E1,-1.094287872E1
8.404507821E1,5.980933380E1,-2.205754852E1,-1.085047150E1
8.405503421E1,5.964863586E1,-2.214088440E1,-1.077996826E1
8.406498921E1,5.929503632E1,-2.201549530E1,-1.093510437E1
8.407494521E1,5.895536804E1,-2.186726379E1,-1.107579803E1
8.408490021E1,5.882946014E1,-2.186351013E1,-1.122167206E1
8.409485621E1,5.845829010E1,-2.162012482E1,-1.121351624E1
8.410481121E1,5.822755432E1,-2.146430206E1,-1.119036102E1
8.411476721E1,5.805270386E1,-2.143458557E1,-1.132365417E1
8.412472221E1,5.778784943E1,-2.146453094E1,-1.127435303E1
8.413467821E1,5.750012970E1,-2.153334045E1,-1.106473541E1
8.414463321E1,5.728408813E1,-2.165958405E1,-1.103027344E1
8.415458921E1,5.701755524E1,-2.197870636E1,-1.084776306E1
8.416454421E1,5.676289368E1,-2.239564514E1,-1.068169403E1
8.417450021E1,5.634491730E1,-2.250891876E1,-1.052374268E1
8.418445521E1,5.610292816E1,-2.277089691E1,-1.050148773E1
8.419441121E1,5.573899078E1,-2.280101013E1,-1.047557068E1
8.420436621E1,5.537991333E1,-2.279988861E1,-1.064523315E1
8.421432221E1,5.519441986E1,-2.263619995E1,-1.074708557E1
8.422427721E1,5.511757660E1,-2.258001709E1,-1.049355316E1
8.423423321E1,5.504640198E1,-2.234106445E1,-1.032723999E1
8.424418821E1,5.513397217E1,-2.204198456E1,-1.016654968E1
8.425414421E1,5.516605377E1,-2.163478088E1,-9.666046143E0
8.426409921E1,5.503401184E1,-2.125059509E1,-9.412780762E0
8.427405521E1,5.500680542E1,-2.094137573E1,-9.177864075E0
8.428401021E1,5.485096741E1,-2.066251373E1,-9.194480896E0
8.429396621E1,5.474118805E1,-2.063533020E1,-9.221473694E0
8.430392121E1,5.464591980E1,-2.064608002E1,-9.403877258E0
8.431387721E1,5.442723083E1,-2.057513428E1,-9.821716309E0
8.432383221E1,5.424516296E1,-2.044109344E1,-1.004926300E1
8.433378821E1,5.418093109E1,-1.978849792E1,-1.004221344E1
8.434374321E1,5.409592438E1,-1.928685379E1,-1.004039764E1
8.435369921E1,5.416846466E1,-1.897968674E1,-1.011697388E1
8.436365421E1,5.429003143E1,-1.850775909E1,-9.944801331E0
8.437361021E1,5.428427124E1,-1.800545502E1,-9.540672302E0
8.438356521E1,5.429755402E1,-1.767366791E1,-9.335540771E0
8.439352121E1,5.436152649E1,-1.735163116E1,-9.120590210E0
8.440347621E1,5.422526550E1,-1.703788757E1,-8.805015564E0
8.441343221E1,5.407511902E1,-1.693385696E1,-8.734169006E0
8.442338721E1,5.409037781E1,-1.701299667E1,-8.571807861E0
8.443334321E1,5.385086823E1,-1.698912430E1,-8.422790527E0
8.444329821E1,5.383327484E1,-1.674248505E1,-8.621185303E0
8.445325421E1,5.367278290E1,-1.661284256E1,-8.786338806E0
8.446320921E1,5.360272980E1,-1.652507401E1,-8.926063538E0
8.447316521E1,5.347469330E1,-1.639092636E1,-8.851646423E0
8.448312021E1,5.329666901E1,-1.628483582E1,-8.563308716E0
8.449307521E1,5.321647644E1,-1.614483643E1,-8.445510864E0
8.450303121E1,5.306448364E1,-1.605962753E1,-8.452880859E0
8.451298621E1,5.291758728E1,-1.592500305E1,-8.327033997E0
8.452294221E1,5.270559692E1,-1.587705994E1,-8.313941956E0
8.453289721E1,5.257035065E1,-1.564968109E1,-8.406883240E0
8.454285321E1,5.246975708E1,-1.563739395E1,-8.518203735E0
8.455280821E1,5.225875854E1,-1.549301529E1,-8.727416992E0
8.456276421E1,5.208819580E1,-1.525731277E1,-8.811592102E0
8.457271921E1,5.198635864E1,-1.513695145E1,-8.677818298E0
8.458267521E1,5.178285980E1,-1.500065231E1,-8.892471313E0
8.459263021E1,5.166385651E1,-1.482868576E1,-8.824958801E0
8.460258621E1,5.150576782E1,-1.474874878E1,-8.621368408E0
8.461254121E1,5.134371185E1,-1.500597382E1,-8.437461853E0
8.462249721E1,5.104007721E1,-1.522140503E1,-8.526710510E0
8.463245221E1,5.082392120E1,-1.552187729E1,-8.839248657E0
8.464240821E1,5.050120544E1,-1.570440674E1,-9.096740723E0
8.465236321E1,5.036968994E1,-1.580976868E1,-9.164695740E0
8.466231921E1,5.022292328E1,-1.579662704E1,-9.119445801E0
8.467227421E1,5.000405121E1,-1.596537018E1,-9.063179016E0
8.468223021E1,4.984194183E1,-1.610531998E1,-8.790679932E0
8.469218521E1,4.966872406E1,-1.605248260E1,-8.581909180E0
8.470214121E1,4.964276886E1,-1.626142120E1,-8.485839844E0
8.471209621E1,4.944878387E1,-1.626445007E1,-8.188888550E0
8.472205221E1,4.922164154E1,-1.650302887E1,-8.434417725E0
8.473200721E1,4.910390472E1,-1.622148895E1,-8.449531555E0
8.474196321E1,4.900884247E1,-1.622610092E1,-8.522712708E0
8.475191821E1,4.885037994E1,-1.618725204E1,-8.340972900E0
8.476187421E1,4.883652496E1,-1.631892395E1,-8.343063354E0
8.477182883E1,4.866144562E1,-1.651263809E1,-8.435791016E0
8.478178483E1,4.837848663E1,-1.665896606E1,-8.542480469E0
8.479173983E1,4.810191345E1,-1.687116241E1,-8.485534668E0
8.480169583E1,4.782637024E1,-1.724328232E1,-8.588653564E0
8.481165083E1,4.756019592E1,-1.775560379E1,-8.848052979E0
8.482160683E1,4.728199005E1,-1.804842377E1,-8.931671143E0
8.483156183E1,4.715063477E1,-1.838595200E1,-9.241104126E0
8.484151783E1,4.687040710E1,-1.857828522E1,-9.030136108E0
8.485147283E1,4.668882751E1,-1.892116165E1,-9.037826538E0
8.486142883E1,4.656636047E1,-1.927932358E1,-9.119834900E0
8.487138383E1,4.621785736E1,-1.960866165E1,-9.267333984E0
8.488133983E1,4.595568085E1,-2.007147217E1,-8.929405212E0
8.489129483E1,4.565726471E1,-2.036157227E1,-9.044708252E0
8.490125083E1,4.541271973E1,-2.073919678E1,-8.950027466E0
8.491120583E1,4.512743378E1,-2.112496948E1,-8.757156372E0
8.492116183E1,4.495169067E1,-2.137114716E1,-8.609848022E0
8.493111683E1,4.469252014E1,-2.165744781E1,-8.664741516E0
8.494107283E1,4.452486420E1,-2.189579010E1,-8.721984863E0
8.495102783E1,4.426142120E1,-2.196416473E1,-8.751998901E0
8.496098383E1,4.406887817E1,-2.223177338E1,-8.731285095E0
8.497093883E1,4.389266205E1,-2.247421265E1,-8.688941956E0
8.498089483E1,4.367170715E1,-2.262536621E1,-8.514732361E0
8.499084983E1,4.352567291E1,-2.285680389E1,-8.512596130E0
8.500080583E1,4.325199127E1,-2.290714264E1,-8.564163208E0
8.501076083E1,4.310044098E1,-2.303592682E1,-8.669860840E0
8.502071683E1,4.293703461E1,-2.307927704E1,-8.800216675E0
8.503067183E1,4.277643585E1,-2.306932831E1,-8.927391052E0
8.504062783E1,4.278060150E1,-2.295259857E1,-8.948341370E0
8.505058283E1,4.271533966E1,-2.275683594E1,-8.928192139E0
8.506053783E1,4.263682556E1,-2.275610352E1,-8.715454102E0
8.507049383E1,4.252327728E1,-2.259313965E1,-8.706825256E0
8.508044883E1,4.231235504E1,-2.251476288E1,-8.532791138E0
8.509040483E1,4.219474792E1,-2.235366058E1,-8.855628967E0
8.510035983E1,4.217974091E1,-2.213818359E1,-8.893157959E0
8.511031583E1,4.209622955E1,-2.187234497E1,-9.111572266E0
8.512027083E1,4.198989868E1,-2.155648041E1,-9.316200256E0
8.513022683E1,4.196212006E1,-2.142049408E1,-9.605804443E0
8.514018183E1,4.193117523E1,-2.111412048E1,-9.793128967E0
8.515013783E1,4.184503937E1,-2.081320190E1,-1.023838043E1
8.516009283E1,4.177487946E1,-2.057376862E1,-1.035047913E1
8.517004883E1,4.177973938E1,-2.054393005E1,-1.032884979E1
8.518000383E1,4.176507568E1,-2.045462799E1,-1.027205658E1
8.518995983E1,4.154137421E1,-2.017960358E1,-1.041138458E1
8.519991483E1,4.146878052E1,-1.996364594E1,-1.050545502E1
8.520987083E1,4.153516388E1,-1.972423172E1,-1.047091675E1
8.521982583E1,4.170269775E1,-1.929549408E1,-1.067900085E1
8.522978183E1,4.195898438E1,-1.825922775E1,-1.053067017E1
8.523973683E1,4.195898438E1,-1.825922775E1,-1.053067017E1
8.524969283E1,4.237197876E1,-1.735492706E1,-9.918708801E0
8.525964783E1,4.254300690E1,-1.709539413E1,-9.948059082E0
8.526960383E1,4.259322357E1,-1.694813919E1,-9.730987549E0
8.527955883E1,4.251123810E1,-1.704027939E1,-9.677780151E0
8.528951483E1,4.251123810E1,-1.704027939E1,-9.677780151E0
8.529946983E1,4.229471588E1,-1.725175095E1,-9.580841064E0
8.530942583E1,4.229471588E1,-1.725175095E1,-9.580841064E0
8.531938083E1,4.204394531E1,-1.745787430E1,-1.006726837E1
8.532933683E1,4.190235138E1,-1.729076004E1,-1.030062866E1
8.533929183E1,4.196635437E1,-1.727834702E1,-1.046043396E1
8.534924783E1,4.198195648E1,-1.695448303E1,-1.045662689E1
8.535920283E1,4.199283600E1,-1.672711563E1,-1.051524353E1
8.536915883E1,4.204216003E1,-1.630691147E1,-1.062470245E1
8.537911383E1,4.205706024E1,-1.607889938E1,-1.053750610E1
8.538906983E1,4.219708252E1,-1.601913834E1,-1.069641876E1
8.539902483E1,4.221676636E1,-1.583927155E1,-1.071938324E1
8.540898083E1,4.210455322E1,-1.580046082E1,-1.071514893E1
8.541893583E1,4.211283112E1,-1.588776779E1,-1.064871216E1
8.542889183E1,4.200791168E1,-1.592308426E1,-1.080213928E1
8.543884683E1,4.187654114E1,-1.598067474E1,-1.092637634E1
8.544880283E1,4.187641907E1,-1.590631104E1,-1.093487549E1
8.545875783E1,4.175707245E1,-1.614360428E1,-1.082649231E1
8.546871383E1,4.169267273E1,-1.609504700E1,-1.076827240E1
8.547866883E1,4.158049774E1,-1.609458923E1,-1.087149048E1
8.548862483E1,4.163545227E1,-1.628239822E1,-1.075112152E1
8.549857983E1,4.173389435E1,-1.637242126E1,-1.070809174E1
8.550853583E1,4.151188660E1,-1.625798798E1,-1.071548462E1
8.551849083E1,4.149860382E1,-1.646083450E1,-1.044228363E1
8.552844683E1,4.142533875E1,-1.657157516E1,-1.061634827E1
8.553840183E1,4.137657928E1,-1.653672409E1,-1.059861755E1
8.554835783E1,4.123167419E1,-1.643078613E1,-1.079719543E1
8.555831283E1,4.118776703E1,-1.620407104E1,-1.096485901E1
8.556826883E1,4.128794861E1,-1.592135620E1,-1.128060150E1
8.557822383E1,4.117278290E1,-1.556743622E1,-1.114681244E1
8.558817983E1,4.115867615E1,-1.521330643E1,-1.132059479E1
8.559813483E1,4.108622742E1,-1.489896774E1,-1.156983185E1
8.560809083E1,4.106272888E1,-1.472337723E1,-1.160288239E1
8.561804583E1,4.120334625E1,-1.467271423E1,-1.170134735E1
8.562800083E1,4.111190796E1,-1.459784317E1,-1.167964935E1
8.563795683E1,4.106964874E1,-1.476780319E1,-1.158987427E1
8.564791183E1,4.106968689E1,-1.483240509E1,-1.149102783E1
8.565786783E1,4.100260925E1,-1.485383987E1,-1.144773102E1
8.566782283E1,4.104997253E1,-1.488910675E1,-1.138925171E1
8.567777883E1,4.104376221E1,-1.497386551E1,-1.125305939E1
8.568773383E1,4.090396118E1,-1.476552200E1,-1.120909882E1
8.569768983E1,4.092809296E1,-1.456898880E1,-1.116528320E1
8.570764483E1,4.100051880E1,-1.452794266E1,-1.120941925E1
8.571760083E1,4.104634094E1,-1.434431076E1,-1.141924286E1
8.572755583E1,4.100800323E1,-1.419442749E1,-1.119457245E1
8.573751183E1,4.105588531E1,-1.381285858E1,-1.124066925E1
8.574746683E1,4.111904907E1,-1.366146851E1,-1.125695801E1
8.575742283E1,4.122970581E1,-1.349682236E1,-1.121800232E1
8.576737783E1,4.118721771E1,-1.335526657E1,-1.099396515E1
8.577733371E1,4.121234894E1,-1.345705032E1,-1.095297241E1
8.578728871E1,4.120886993E1,-1.362498093E1,-1.100090027E1
8.579724471E1,4.108054352E1,-1.377098465E1,-1.125917053E1
8.580719971E1,4.105678558E1,-1.381203842E1,-1.117198944E1
8.581715571E1,4.093762207E1,-1.377266693E1,-1.123957825E1
8.582711071E1,4.092350006E1,-1.387050247E1,-1.155158234E1
8.583706671E1,4.100247192E1,-1.378351974E1,-1.138076019E1
8.584702171E1,4.102539825E1,-1.378573990E1,-1.150495911E1
8.585697771E1,4.100048065E1,-1.378540039E1,-1.162399292E1
8.586693271E1,4.102089691E1,-1.363611221E1,-1.162952423E1
8.587688871E1,4.102819061E1,-1.362375259E1,-1.180944061E1
8.588684371E1,4.104609680E1,-1.358852386E1,-1.197149658E1
8.589679971E1,4.102054596E1,-1.380707932E1,-1.218687439E1
8.590675471E1,4.087928772E1,-1.395227432E1,-1.211132050E1
8.591671071E1,4.077164459E1,-1.406616974E1,-1.217317963E1
8.592666571E1,4.072721863E1,-1.418027878E1,-1.200506592E1
8.593662171E1,4.069822693E1,-1.418146133E1,-1.218029785E1
8.594657671E1,4.057421875E1,-1.427465820E1,-1.234770966E1
